issueCleanedBodyLen,meanCommentSizeT,nActorsT,nCommentsT,nCommitsByActorsT,nCommitsByCreator,nCommitsByUniqueActorsT,nCommitsInProject,nCommitsProjectT,nIssuesByCreator,nIssuesByCreatorClosed,nIssuesCreatedInProject,nIssuesCreatedInProjectClosed,nIssuesCreatedProjectClosedT,nIssuesCreatedProjectT,nLabelsT,nSubscribedByT,timeOpen
35,33,6,9,2311,0,34,244,2344,9,5,133,44,1175,1687,0,3,False
40,21,4,6,2762,0,35,249,2784,7,4,99,33,1318,1881,0,2,False
66,108,2,3,9125,0,42,1128,9387,1,0,248,121,2905,3670,0,0,False
98,36,4,5,2257,0,34,174,2265,3,2,144,48,1123,1616,0,2,False
586,44,5,7,18306,0,46,973,18496,35,18,266,134,4826,5720,0,0,False
39,16,2,4,12527,0,43,1150,12698,1,0,408,229,3717,4541,0,0,False
46,94,4,2,19851,0,46,821,19966,15,12,254,142,5142,6046,0,0,False
20,22,3,6,20508,0,46,925,20660,12,9,274,161,5346,6261,0,0,False
195,8,3,3,5228,0,40,396,5268,1,0,85,42,2141,2816,0,0,True
38,20,5,9,6285,0,42,700,6458,1,0,153,84,2318,3018,0,2,False
254,18,4,1,86,0,9,287,127,3,1,170,82,57,101,3,2,False
36,63,4,6,15441,0,45,906,15559,1,2,121,62,4306,5176,0,0,False
92,60,6,17,2477,0,34,277,2543,30,6,98,28,1239,1777,0,3,False
33,42,3,13,17425,0,46,694,17509,16,11,177,90,4571,5449,0,0,True
37,4,1,2,18989,0,46,878,19083,8,1,165,83,4988,5885,0,0,False
30,23,3,6,16922,0,45,651,17112,14,9,120,73,4474,5351,0,0,True
39,25,3,2,12024,0,43,1192,12206,30,24,366,208,3585,4405,0,0,False
40,23,2,1,17573,0,46,834,17687,3,1,230,127,4623,5505,0,0,False
53,21,8,8,618,0,22,174,665,3,1,136,68,318,477,0,4,True
22,16,3,2,10827,0,42,1172,11046,2,1,344,196,3283,4084,0,0,False
237,22,6,4,8725,0,42,1136,8918,4,2,198,89,2832,3589,0,3,False
372,80,9,8,22533,0,47,494,22603,5,3,180,97,6010,6972,0,3,False
21,21,2,2,12671,0,44,1184,12804,4,2,377,203,3747,4579,0,0,False
28,26,5,6,20981,0,46,722,21141,29,22,266,137,5453,6375,0,0,False
80,40,7,27,1054,0,27,282,1095,1,2,284,111,666,995,2,3,False
83,14,2,1,9957,0,42,1439,10151,14,12,408,265,3048,3830,0,0,False
4,5,3,1,13983,0,45,1041,14145,1,0,162,102,4075,4932,0,0,False
143,19,2,2,12643,0,44,1201,12769,8,6,388,209,3741,4572,0,0,False
28,13,3,7,20484,0,46,938,20646,1,3,270,158,5343,6258,0,0,False
38,9,3,1,4882,0,39,321,4932,9,3,166,80,2012,2674,0,1,False
96,23,3,4,4651,0,38,321,4697,4,5,181,108,1866,2519,0,1,False
144,24,4,2,16385,0,45,938,16583,1,0,121,79,4420,5296,0,1,False
21,13,3,2,11989,0,43,1155,12142,32,24,367,204,3573,4391,0,0,False
21,24,4,20,2778,0,35,242,2801,3,2,97,34,1325,1889,0,2,False
44,7,2,2,17844,0,46,873,17953,3,3,225,145,4692,5579,0,0,False
59,37,4,10,20304,0,46,1003,20440,11,9,263,149,5281,6194,0,1,False
89,6,2,1,4530,0,38,369,4598,3,1,165,108,1845,2495,3,0,False
59,18,3,3,21195,0,46,662,21352,3,0,252,129,5522,6448,0,0,False
96,15,2,3,4204,0,37,360,4287,11,4,143,71,1744,2377,0,0,False
102,13,2,1,4263,0,38,358,4344,1,0,138,71,1770,2411,0,0,False
43,11,5,1,3647,0,37,771,3839,1,0,189,83,1643,2263,0,2,False
66,51,3,3,13014,0,44,1181,13165,4,1,304,172,3868,4711,0,0,False
62,41,4,13,8244,0,42,1323,8410,13,4,312,168,2692,3442,0,1,False
31,27,3,9,5162,0,40,363,5189,1,0,84,37,2110,2784,0,0,False
360,33,3,4,815,0,22,237,865,86,46,313,121,444,646,0,1,True
7,34,3,2,10027,0,42,1425,10202,7,2,402,256,3069,3858,0,0,False
38,26,3,2,22451,0,47,576,22540,1,0,280,104,5990,6952,0,0,False
72,33,14,16,3318,0,37,272,3330,3,0,92,38,1521,2122,0,7,False
146,30,4,14,14100,0,45,963,14222,8,0,159,106,4093,4951,0,1,False
59,9,1,1,18303,0,46,962,18485,12,9,268,137,4825,5719,0,0,False
66,15,2,1,7434,0,42,547,7525,28,23,116,58,2522,3255,0,0,False
113,31,2,2,11814,0,42,1077,11917,7,2,324,189,3504,4317,0,0,False
12,11,4,3,4849,0,39,334,4897,1,0,178,95,1984,2643,1,0,False
35,0,3,0,18789,0,46,960,18984,1,0,187,115,4931,5828,0,1,False
173,55,5,34,4175,0,37,357,4255,6,4,148,70,1734,2365,0,0,False
63,26,2,2,12708,0,44,1238,12872,3,1,357,194,3763,4595,0,0,True
66,9,3,2,16705,0,45,781,16933,8,6,134,84,4462,5338,0,0,False
42,36,3,7,15606,0,45,1033,15686,1,0,114,60,4332,5205,0,0,True
17,31,5,5,521,0,20,226,558,3,2,155,75,270,411,0,1,False
129,6,3,1,9534,0,42,1262,9697,29,16,289,173,2959,3727,0,1,False
62,46,2,4,5874,0,42,888,6066,21,40,159,84,2247,2942,0,0,False
37,8,2,2,12052,0,43,1188,12238,3,2,372,205,3590,4410,0,0,False
820,19,3,1,12688,0,44,1203,12830,1,0,368,194,3752,4584,0,0,False
17,17,2,4,14120,0,45,949,14236,9,8,147,101,4095,4953,0,0,False
35,11,2,1,8456,0,42,1315,8731,40,27,274,128,2809,3562,0,0,False
29,92,6,32,21505,0,46,604,21617,10,4,241,127,5624,6553,0,1,False
26,17,2,4,18422,0,46,907,18550,21,7,230,129,4844,5739,0,0,False
160,100,4,9,13138,0,44,1196,13333,25,16,263,154,3938,4790,0,0,False
84,48,5,17,9451,0,42,1249,9633,27,15,270,155,2955,3722,0,1,True
71,25,2,6,9222,0,42,1114,9444,7,4,241,117,2927,3692,0,0,False
256,14,6,2,1188,0,28,339,1247,3,0,207,75,762,1154,0,3,False
22,9,2,1,11334,0,42,1129,11538,22,16,303,213,3398,4207,0,0,False
43,21,3,6,11805,0,42,1067,11910,8,2,324,192,3504,4317,0,0,False
30,22,2,1,5615,0,42,776,5680,4,1,129,66,2206,2896,0,0,False
24,44,2,3,9849,0,42,1440,10022,20,14,396,255,3003,3781,0,0,False
37,10,2,2,6267,0,42,704,6435,2,0,155,85,2317,3017,0,0,False
79,14,2,5,11773,0,42,1063,11886,1,0,326,187,3497,4310,0,0,False
27,70,9,24,17784,0,46,851,17887,1,0,232,152,4674,5560,0,3,False
10,8,2,1,20749,0,46,880,20950,43,32,283,170,5397,6318,0,0,False
14,36,5,6,21247,0,46,636,21370,13,12,259,131,5531,6457,0,0,False
105,49,6,7,428,0,19,176,469,2,1,155,62,223,348,2,3,False
51,7,4,3,23027,0,47,0,23027,1,0,61,25,6154,7118,0,0,False
33,14,4,3,7717,0,42,761,7786,1,0,187,117,2570,3311,0,0,False
92,27,4,5,20041,0,46,904,20140,2,1,260,137,5184,6088,0,1,False
48,50,2,2,12843,0,44,1257,13062,24,25,325,183,3823,4661,0,0,False
74,0,1,0,21078,0,46,690,21219,26,20,253,128,5478,6402,0,0,False
48,127,5,4,20182,0,46,975,20329,18,0,277,155,5255,6166,0,1,False
30,4,2,1,1258,0,28,365,1328,3,7,148,71,797,1208,2,1,False
52,7,2,2,15597,0,45,1026,15657,3,2,119,59,4329,5202,0,0,False
73,25,8,5,1945,0,31,181,1977,26,14,70,26,991,1456,0,4,True
185,90,4,18,10249,0,42,1522,10531,16,13,390,259,3147,3940,0,1,False
33,38,13,17,1523,0,29,419,1605,3,0,150,35,877,1317,2,6,True
59,11,2,2,13022,0,44,1173,13167,2,2,302,171,3869,4712,0,0,False
82,27,4,2,1994,0,31,158,2026,11,7,64,30,1005,1474,0,2,False
1559,110,2,4,22455,0,47,572,22540,41,16,261,101,5990,6952,0,0,False
52,21,2,2,5769,0,42,904,5892,2,2,155,74,2238,2933,0,0,False
76,0,1,0,21604,0,47,648,21652,22,17,231,135,5651,6584,0,0,False
61,39,8,15,351,0,18,176,393,1,0,170,68,144,253,0,4,False
14,26,4,5,12864,0,44,1256,13066,5,4,337,188,3826,4664,0,1,True
76,6,2,2,14526,0,45,749,14654,6,5,112,63,4163,5024,0,0,False
62,22,3,4,4366,0,38,327,4418,6,4,105,58,1781,2423,0,0,False
5,9,3,3,1077,0,27,293,1104,113,53,279,107,672,1006,3,1,False
76,41,2,3,14946,0,45,622,15050,17,17,134,82,4207,5073,0,0,False
55,13,3,3,9938,0,42,1457,10144,34,23,409,263,3048,3830,0,0,False
58,7,4,3,9803,0,42,1355,9906,3,0,375,237,2990,3762,0,0,False
102,12,2,1,5045,0,39,357,5114,1,0,97,42,2091,2761,0,0,False
128,51,4,22,8514,0,42,1292,8784,27,9,263,114,2817,3571,0,0,False
46,18,7,4,1007,0,24,207,1043,3,0,247,106,614,909,0,4,False
131,28,3,1,3380,0,37,546,3424,7,1,124,41,1562,2165,0,1,False
139,30,3,6,13289,0,44,1225,13504,18,12,231,147,3995,4849,0,0,False
124,49,3,12,14686,0,45,730,14911,9,6,124,80,4176,5039,0,0,False
49,41,5,21,7737,0,42,857,7820,1,0,210,133,2578,3319,0,1,False
286,33,5,17,18498,0,46,901,18604,7,3,205,120,4858,5753,0,1,False
46,7,3,2,10832,0,42,1169,11048,2,1,343,196,3285,4086,0,0,False
41,31,4,14,15077,0,45,594,15168,2,1,126,78,4229,5097,0,0,False
104,318,5,11,6809,0,42,576,6896,17,8,121,64,2398,3114,0,1,False
88,38,4,5,20960,0,46,726,21113,15,7,273,142,5450,6372,0,0,False
67,11,3,1,3546,0,37,726,3594,5,3,175,70,1597,2204,0,1,False
7,22,3,3,447,0,19,186,472,36,33,140,59,229,354,0,1,False
14,50,5,16,16312,0,45,975,16497,5,2,122,75,4411,5287,0,1,False
20,17,3,7,4943,0,39,302,4999,16,7,127,71,2034,2700,0,0,False
59,9,2,2,4450,0,38,317,4476,6,4,122,69,1814,2461,0,0,False
75,3,2,1,21350,0,46,589,21438,9,4,254,132,5562,6488,0,0,False
70,3,3,1,3497,0,37,701,3546,11,11,160,67,1591,2196,0,1,False
81,17,4,8,2837,0,35,255,2881,7,6,81,38,1354,1923,0,2,True
38,33,4,23,17736,0,46,867,17827,19,24,231,153,4663,5548,0,0,False
28,11,9,9,554,0,21,215,588,54,45,162,74,284,430,0,4,True
121,42,3,3,11968,0,43,1155,12118,9,4,363,204,3568,4385,0,0,False
9,60,10,23,1053,0,27,283,1095,3,0,285,111,666,995,0,4,False
7,8,4,1,447,0,19,186,472,44,33,148,59,229,354,0,1,True
96,14,4,2,8563,0,42,1265,8849,1,0,247,107,2819,3573,0,1,False
98,8,5,1,573,0,21,197,600,1,0,146,69,288,436,0,2,False
48,25,4,7,317,0,18,165,344,3,1,167,63,123,220,0,2,False
281,46,4,3,18026,0,46,969,18196,1,0,278,182,4727,5616,0,0,False
78,27,3,2,21142,0,46,676,21307,3,4,260,131,5497,6422,0,0,False
108,16,3,3,2846,0,35,265,2891,7,3,74,36,1360,1930,0,0,False
22,15,4,5,3453,0,37,649,3505,9,7,136,53,1583,2188,0,2,False
340,33,2,5,11998,0,43,1182,12162,4,0,364,206,3581,4399,0,0,True
7,4,3,2,1040,0,26,230,1053,127,45,287,105,622,923,0,1,False
47,42,4,9,5802,0,42,922,5919,1,0,153,78,2240,2935,3,1,False
87,53,2,5,19616,0,46,752,19756,14,10,218,119,5073,5974,0,0,True
7,12,3,2,898,0,23,203,924,85,34,310,116,498,742,0,1,False
82,16,2,3,12548,0,44,1162,12706,2,1,404,223,3720,4544,0,0,False
11,27,3,12,11352,0,42,1190,11570,2,1,306,218,3406,4215,0,0,False
102,13,2,1,7761,0,42,920,7830,1,0,211,138,2578,3320,0,0,False
1141,8,3,3,22469,0,47,558,22560,30,3,224,104,5994,6956,0,0,False
18,5,2,1,4870,0,39,331,4922,5,3,176,87,2000,2662,0,0,False
42,9,2,3,15674,0,45,1184,15846,8,3,125,77,4347,5221,0,0,False
15,36,3,3,20645,0,46,888,20750,27,22,264,159,5369,6284,0,0,False
1590,41,3,3,20797,0,46,839,20975,4,1,287,170,5404,6325,0,0,False
149,49,4,5,2315,0,34,247,2351,4,4,138,41,1179,1691,0,2,False
46,9,1,2,11658,0,42,1077,11828,5,5,324,214,3478,4288,0,0,False
96,10,5,3,13612,0,44,1166,13848,1,0,159,102,4041,4897,0,1,False
12,14,3,5,15470,0,45,915,15570,20,14,124,59,4309,5179,0,0,False
27,9,2,1,10118,0,42,1459,10289,1,1,397,256,3092,3884,0,0,False
43,32,2,1,10050,0,42,1425,10211,11,2,399,255,3073,3862,0,0,True
48,7,3,1,17659,0,46,870,17763,1,0,241,140,4645,5530,0,0,False
26,22,2,1,4874,0,39,327,4924,38,14,171,83,2004,2666,0,0,False
134,100,4,7,5776,0,42,907,5897,3,1,155,73,2239,2934,0,0,False
37,19,3,5,14284,0,45,896,14526,1,0,136,88,4140,4999,0,0,False
33,18,3,3,13374,0,44,1213,13558,13,8,201,127,4011,4865,0,0,False
19,22,2,5,5237,0,40,411,5298,1,0,84,42,2142,2817,0,0,False
95,21,6,5,4030,0,37,454,4129,3,3,174,87,1694,2322,2,3,False
66,41,4,6,5243,0,40,418,5312,1,0,89,46,2142,2817,0,0,False
58,17,3,5,12281,0,43,1246,12551,15,11,425,243,3661,4483,0,0,False
36,32,2,3,23027,0,47,0,23027,1,0,45,18,6160,7124,0,0,False
90,35,8,3,3345,0,37,415,3385,1,0,118,33,1556,2157,0,4,False
74,28,3,3,16281,0,45,1001,16456,5,5,124,75,4408,5284,0,0,False
25,10,6,2,3183,0,37,107,3198,9,5,72,39,1449,2037,0,3,False
33,38,4,3,929,0,23,219,975,3,1,311,107,544,806,0,2,False
34,28,4,4,21609,0,47,650,21654,5,3,230,134,5652,6585,0,0,False
72,42,2,3,6710,0,42,566,6806,29,22,119,67,2386,3100,0,0,False
80,33,3,3,13293,0,44,1226,13508,6,5,230,146,3995,4849,0,0,False
57,17,3,1,757,0,22,149,772,28,8,152,66,382,566,0,1,False
55,50,7,18,11642,0,42,1088,11826,51,46,326,216,3473,4283,0,0,True
64,79,4,31,14933,0,45,613,15045,19,18,137,82,4205,5071,0,0,False
30,9,3,2,14442,0,45,785,14604,6,3,127,76,4152,5013,0,0,False
161,20,5,8,12042,0,43,1196,12235,14,10,368,206,3589,4409,0,0,False
13,41,3,10,878,0,23,218,922,112,49,339,129,489,729,0,1,False
26,32,4,7,13226,0,44,1242,13432,3,1,258,149,3970,4823,0,0,True
22,13,3,3,8324,0,42,1373,8566,1,0,300,163,2756,3508,0,0,False
7,44,4,8,145,0,13,274,196,2,2,163,84,73,123,0,2,False
60,16,2,2,21309,0,46,600,21400,5,1,259,136,5546,6472,0,0,True
110,22,2,9,18580,0,46,923,18697,9,0,200,118,4876,5771,3,0,False
32,22,2,5,15194,0,45,735,15296,7,5,121,80,4250,5118,0,0,False
90,22,9,16,1348,0,28,328,1402,12,10,145,64,825,1239,0,4,False
185,98,2,4,19503,0,46,802,19667,18,11,217,121,5068,5969,0,0,False
14,9,3,1,12804,0,44,1251,13031,2,0,336,185,3808,4646,0,1,False
21,48,7,6,4294,0,38,357,4377,5,1,128,68,1776,2417,0,4,False
6,45,7,15,1717,0,30,351,1760,6,2,118,22,933,1391,0,4,False
7,45,3,7,20916,0,46,738,21069,1,0,278,149,5434,6356,0,0,True
199,3,4,1,3380,0,37,547,3424,4,1,115,41,1562,2165,0,1,True
91,43,6,3,2391,0,34,268,2425,53,11,112,39,1209,1733,0,3,False
28,10,2,2,8723,0,42,1138,8914,1,0,238,89,2831,3586,0,0,False
18,5,5,1,491,0,20,231,518,4,1,149,69,254,388,0,2,True
10,11,4,4,3497,0,37,703,3550,10,10,158,66,1591,2196,0,2,False
208,49,3,4,7159,0,42,556,7265,5,2,131,64,2471,3192,0,0,False
67,51,5,12,4175,0,37,359,4255,13,5,147,70,1735,2366,0,0,False
27,34,4,3,9046,0,42,1127,9287,28,11,228,107,2893,3658,0,0,False
52,9,4,3,1942,0,31,180,1968,2,3,67,22,989,1454,0,2,True
44,9,2,4,21654,0,47,756,21754,12,15,235,148,5676,6609,0,0,False
14,81,5,17,15604,0,45,1031,15674,9,3,115,58,4329,5202,0,0,False
79,11,5,4,1429,0,28,342,1468,2,1,146,42,844,1262,0,2,False
73,33,10,7,2690,0,34,194,2731,1,0,94,29,1291,1847,0,4,False
121,59,4,10,18588,0,46,922,18708,3,2,196,118,4880,5775,0,0,False
35,77,8,8,2736,0,35,210,2755,38,13,96,34,1299,1858,0,3,False
92,11,6,4,335,0,18,158,346,4,2,163,63,124,222,0,3,False
101,29,5,3,11659,0,42,1078,11828,10,5,323,214,3478,4288,0,0,False
59,24,5,27,17001,0,45,613,17162,4,6,129,72,4488,5365,0,0,True
6,11,4,4,1617,0,29,360,1654,23,8,129,19,902,1350,1,2,True
281,67,4,7,3314,0,37,263,3328,1,0,93,38,1520,2120,3,2,False
29,6,2,1,18585,0,46,919,18702,8,0,199,118,4878,5773,0,0,False
59,8,4,2,3201,0,37,110,3222,7,3,65,33,1462,2052,0,2,False
5,13,6,3,61,0,9,291,124,3,0,180,90,46,87,0,3,False
31,62,2,8,10216,0,42,1527,10483,31,29,389,264,3141,3934,0,0,False
37,24,4,2,813,0,22,239,859,1,0,316,123,437,638,1,2,False
66,30,6,4,695,0,22,130,738,2,2,121,62,356,533,0,2,False
28,57,3,3,22491,0,47,536,22564,15,3,200,101,5994,6956,0,1,False
50,18,4,2,73,0,9,279,124,9,4,174,87,49,91,0,2,False
155,47,4,2,6547,0,42,573,6664,3,2,117,71,2355,3067,0,2,False
188,74,6,7,2565,0,34,217,2615,9,0,75,10,1262,1810,0,2,False
4,7,2,2,5506,0,41,576,5556,11,4,96,55,2184,2871,1,0,False
65,12,2,2,22430,0,47,597,22533,13,5,290,111,5987,6949,0,0,False
74,22,4,2,200,0,15,247,266,5,4,173,93,90,163,0,1,False
17,30,5,2,8872,0,42,1117,9039,4,0,196,86,2843,3603,0,2,False
124,38,2,4,17685,0,46,857,17771,8,10,230,139,4648,5533,0,0,False
77,44,5,12,19735,0,46,784,19845,3,1,246,141,5107,6009,0,0,False
72,10,2,2,15922,0,45,1185,16090,1,0,126,75,4368,5242,0,0,False
59,17,4,2,921,0,23,193,966,80,30,307,100,526,781,0,2,True
31,0,2,0,13281,0,44,1232,13494,7,1,238,148,3994,4848,0,0,False
18,9,3,1,5013,0,39,369,5088,1,0,115,54,2082,2749,0,0,False
97,67,7,28,2337,0,34,258,2374,22,8,120,35,1188,1700,0,3,False
84,39,3,8,12688,0,44,1203,12831,3,1,367,194,3752,4584,0,0,False
45,9,2,2,7983,0,42,1140,8122,8,7,266,176,2629,3373,0,0,False
18,34,3,6,12769,0,44,1253,12989,26,26,339,188,3796,4633,0,0,False
114,32,3,3,415,0,19,173,441,16,14,163,66,176,296,2,1,False
49,20,5,6,6230,0,42,723,6368,1,0,154,84,2298,2998,0,1,False
35,25,3,1,647,0,22,152,679,36,24,121,63,319,479,2,1,False
7,19,3,7,447,0,19,186,472,37,33,141,59,229,354,0,1,False
56,125,5,11,10089,0,42,1458,10257,39,21,398,259,3081,3872,0,2,True
45,0,3,0,2800,0,35,249,2841,16,7,84,37,1336,1901,0,1,False
43,19,2,2,21604,0,47,648,21652,19,10,232,135,5651,6584,0,0,False
18,15,9,10,929,0,23,219,975,6,9,312,107,544,806,0,4,False
66,37,3,8,10751,0,42,1206,10972,30,25,350,216,3267,4066,0,0,False
20,4,1,1,18984,0,46,873,19068,27,1,182,82,4987,5884,0,0,False
33,30,3,3,14270,0,45,903,14523,1,0,137,90,4138,4997,0,0,False
54,43,3,2,688,0,22,125,728,29,20,115,60,352,526,0,1,False
64,9,2,3,7435,0,42,546,7526,1,0,114,58,2522,3255,0,0,False
43,26,2,1,9406,0,42,1175,9578,2,0,274,148,2949,3716,0,0,True
71,50,2,2,4123,0,37,401,4234,15,6,164,76,1730,2359,0,0,False
22,11,2,1,8296,0,42,1379,8530,68,52,314,168,2735,3487,0,0,False
63,17,5,4,3831,0,37,628,4014,1,0,180,80,1669,2294,0,2,False
48,15,2,2,3962,0,37,515,4092,24,8,176,84,1681,2308,0,0,False
24,8,5,1,1653,0,29,365,1724,11,4,124,20,915,1369,1,3,True
295,47,4,4,3254,0,37,124,3269,1,1,66,26,1491,2084,3,2,False
37,59,2,14,21791,0,47,742,21893,2,1,318,154,5733,6670,0,0,False
108,73,5,6,8295,0,42,1377,8530,1,0,316,169,2735,3487,0,1,True
113,8,2,1,21360,0,46,611,21459,4,1,255,138,5570,6496,0,0,False
306,71,11,8,212,0,15,248,270,13,10,199,105,92,168,0,6,False
78,93,3,12,7120,0,42,578,7209,24,21,128,67,2465,3184,0,0,False
42,31,3,6,12981,0,44,1196,13131,6,5,312,177,3859,4699,0,0,False
16,8,4,7,3315,0,37,265,3328,1,0,92,37,1520,2120,0,2,False
93,58,4,11,14100,0,45,963,14222,3,0,154,106,4093,4951,0,0,False
23,3,2,2,7460,0,42,533,7530,29,22,115,57,2524,3257,0,0,False
39,2,1,1,20467,0,46,947,20638,13,6,269,156,5339,6254,0,0,False
147,9,1,1,19457,0,46,808,19632,19,12,211,115,5065,5966,0,0,False
57,8,2,2,6325,0,42,679,6503,2,2,149,81,2321,3025,0,0,False
69,8,1,2,17290,0,46,605,17388,20,20,171,92,4541,5418,0,0,False
77,20,4,5,901,0,23,203,931,6,5,309,115,501,746,0,2,False
93,9,2,2,22596,0,47,431,22694,9,3,171,79,6036,6998,0,0,False
28,24,3,2,9753,0,42,1355,9849,1,0,363,230,2988,3758,0,0,False
210,93,8,50,15368,0,45,859,15499,18,15,119,62,4295,5164,0,3,False
65,23,6,3,2222,0,34,191,2243,1,0,150,46,1109,1598,0,3,False
29,53,5,5,4918,0,39,308,4959,3,1,143,69,2024,2688,0,2,False
108,23,2,1,22747,0,47,280,22873,2,0,128,54,6085,7047,0,0,False
95,9,2,1,15685,0,45,1177,15853,1,1,123,75,4347,5221,0,0,False
47,8,2,1,21792,0,47,741,21893,3,0,316,154,5733,6670,0,0,False
45,0,3,0,1154,0,28,314,1184,12,7,200,78,729,1088,0,1,False
7,6,3,2,4776,0,39,358,4841,11,4,213,117,1937,2593,0,0,False
48,26,2,2,4267,0,38,358,4354,8,2,137,71,1772,2413,0,0,False
50,8,4,2,2052,0,32,128,2081,1,0,69,27,1021,1494,0,2,False
58,22,5,4,6655,0,42,544,6751,6,2,115,67,2371,3085,0,1,False
52,40,6,8,14973,0,45,606,15060,1,0,123,72,4209,5075,0,0,False
45,41,7,3,1348,0,28,326,1400,4,0,145,63,824,1238,0,3,True
21,10,2,2,17101,0,45,582,17230,2,1,148,81,4504,5381,0,0,False
65,22,4,6,15477,0,45,917,15571,3,1,120,58,4309,5179,0,0,False
48,46,1,1,6732,0,42,559,6825,16,9,118,62,2389,3104,0,0,False
27,10,2,1,6368,0,42,661,6546,8,2,140,77,2332,3038,0,0,False
2,9,3,1,4460,0,38,322,4483,1,0,124,70,1820,2468,0,0,False
49,23,2,1,138,0,13,277,195,28,28,160,82,73,122,0,1,False
3,9,2,1,10872,0,42,1161,11123,8,0,338,199,3300,4101,0,0,False
68,7,2,1,12257,0,43,1253,12501,22,6,430,243,3654,4476,0,0,False
79,11,2,4,1825,0,30,264,1907,3,1,88,20,971,1432,2,1,True
23,51,2,11,21220,0,46,652,21360,38,23,248,128,5526,6452,0,0,False
76,10,2,1,10776,0,42,1193,11005,30,24,354,208,3270,4069,0,0,False
103,6,4,2,958,0,23,201,980,1,0,312,99,552,819,0,2,False
95,19,5,5,9567,0,42,1284,9737,4,2,303,188,2964,3733,0,2,False
51,58,7,9,1728,0,30,347,1778,3,0,113,23,937,1395,1,4,True
33,13,7,8,992,0,24,204,1030,5,1,267,105,600,891,0,4,False
145,21,6,5,21468,0,46,605,21560,3,2,241,127,5609,6537,0,1,False
39,35,2,2,19828,0,46,820,19934,2,1,257,146,5129,6033,0,0,False
64,2,2,2,17757,0,46,853,17845,24,21,226,147,4668,5553,0,0,False
66,11,4,3,3240,0,37,95,3247,7,1,65,26,1482,2073,0,2,False
23,3,1,1,4186,0,37,363,4266,3,1,147,72,1736,2367,2,0,False
103,21,5,13,7411,0,42,456,7482,7,1,113,57,2521,3254,0,2,False
13,14,6,2,3121,0,36,101,3133,2,0,56,31,1423,2006,0,3,False
8,25,3,2,8872,0,42,1117,9039,5,0,197,86,2843,3603,0,0,False
62,16,3,3,16880,0,45,671,17094,4,2,123,72,4469,5346,0,0,False
12,16,2,2,21008,0,46,723,21151,15,5,263,134,5460,6382,0,0,False
82,2,1,1,20566,0,46,918,20689,12,6,270,160,5352,6267,0,0,False
95,16,3,1,4598,0,38,345,4661,1,0,185,111,1862,2513,0,1,False
51,26,4,11,16469,0,45,905,16625,2,1,125,81,4425,5301,0,0,False
17,14,3,3,22119,0,47,713,22279,2,0,285,120,5838,6780,0,0,False
65,16,3,2,5106,0,39,331,5158,5,0,82,36,2098,2770,0,1,False
94,8,2,1,18707,0,46,966,18945,1,0,196,118,4902,5798,0,0,False
14,10,2,2,7360,0,42,482,7440,2,1,110,54,2513,3242,0,0,False
44,8,2,2,18254,0,46,934,18426,2,0,280,142,4802,5695,0,0,False
32,47,4,20,21939,0,47,721,22064,12,8,289,120,5792,6731,0,0,False
19,0,1,0,21259,0,46,634,21371,12,12,256,134,5532,6458,0,0,False
27,19,3,8,23027,0,47,0,23027,1,0,24,9,6166,7130,0,0,False
72,47,2,5,15581,0,45,1033,15644,1,0,121,60,4325,5198,0,0,False
22,9,2,1,4466,0,38,326,4492,3,1,126,73,1822,2471,1,0,False
22,17,3,2,21633,0,47,686,21695,8,9,225,135,5661,6594,0,0,False
21,16,3,7,4723,0,39,362,4773,1,0,216,126,1899,2555,0,0,False
37,9,2,1,4077,0,37,419,4203,4,4,173,82,1713,2342,0,0,False
62,83,7,28,18608,0,46,937,18717,18,5,196,121,4882,5777,0,0,False
35,41,4,5,10529,0,42,1346,10837,1,0,369,243,3211,4009,0,0,False
7,9,3,3,447,0,19,186,472,31,33,135,59,229,354,0,1,False
104,13,3,9,5123,0,39,322,5169,1,0,76,36,2104,2776,0,0,True
865,50,6,22,440,0,19,173,469,29,28,150,58,225,350,0,3,True
15,14,2,7,21792,0,47,741,21893,2,0,315,154,5733,6670,0,0,True
44,31,3,5,13039,0,44,1166,13183,7,3,300,169,3877,4722,0,0,False
61,70,8,5,1077,0,27,288,1102,51,35,282,108,672,1006,0,4,False
42,62,7,47,22632,0,47,395,22755,1,0,157,73,6053,7015,0,2,False
36,15,2,1,7847,0,42,1116,7990,4,3,264,177,2615,3359,0,0,False
33,66,3,5,23027,0,47,0,23027,11,3,65,26,6154,7118,0,1,False
69,26,5,4,2415,0,34,275,2429,13,10,108,34,1214,1743,0,2,False
61,38,4,5,19958,0,46,880,20072,2,2,253,136,5162,6066,0,1,False
24,10,3,2,4125,0,37,405,4242,13,4,158,73,1730,2360,0,1,False
202,36,9,23,1910,0,30,207,1945,1,0,68,19,984,1449,1,4,True
48,20,2,1,23027,0,47,0,23027,2,0,73,26,6149,7113,0,0,False
51,9,2,1,8174,0,42,1316,8293,81,63,321,178,2660,3408,0,0,False
100,30,5,22,469,0,19,193,475,5,5,125,61,234,360,0,3,False
25,23,3,2,1620,0,29,357,1654,20,8,126,19,904,1352,0,1,False
55,43,5,6,5426,0,41,467,5487,7,5,101,52,2167,2850,0,2,False
30,6,4,3,11322,0,42,1094,11501,4,4,297,205,3389,4198,0,0,False
29,8,3,1,13358,0,44,1221,13550,11,6,207,128,4007,4861,0,0,False
