issueCleanedBodyLen,meanCommentSizeT,nActorsT,nCommentsT,nCommitsByActorsT,nCommitsByCreator,nCommitsByUniqueActorsT,nCommitsInProject,nCommitsProjectT,nIssuesByCreator,nIssuesByCreatorClosed,nIssuesCreatedInProject,nIssuesCreatedInProjectClosed,nIssuesCreatedProjectClosedT,nIssuesCreatedProjectT,nLabelsT,nSubscribedByT,timeOpen
43,21,3,4,8191,51,149,135,8215,61,0,219,0,5272,13248,0,0,False
9,19,6,5,3763,0,127,645,3907,64,0,947,2,2121,5795,0,2,False
39,86,10,26,6058,0,133,290,6097,26,23,519,44,3068,9084,0,5,False
26,285,7,5,3640,112,127,721,3762,26,1,1018,1,2019,5586,0,3,False
396,3323,5,3,3950,0,127,535,4064,16,0,803,2,2195,5982,0,2,False
30,12,4,2,4884,0,130,386,4960,26,0,606,1,2756,7326,0,2,False
31,23,5,4,1318,0,103,517,1388,34,8,805,3,648,2276,0,2,False
7,29,8,9,881,0,82,473,921,123,3,801,2,229,1526,1,4,False
58,17,8,7,2568,0,124,584,2672,18,0,835,27,1567,4109,0,4,False
16,84,6,13,2420,0,124,615,2540,22,1,854,14,1466,3936,0,2,False
43,24,11,21,6025,0,133,264,6058,22,0,500,17,3049,9033,0,5,False
121,22,12,13,3470,0,126,795,3605,35,1,1074,1,1922,5384,0,6,False
14,18,4,5,8376,0,149,105,8382,18,1,182,1,5452,13530,0,0,False
18,22,13,14,3304,0,125,848,3459,110,0,1110,2,1849,5199,0,6,False
44,55,8,9,6344,0,137,180,6391,24,0,439,0,3293,9616,0,4,False
24,86,5,3,2732,0,124,560,2836,17,39,798,5,1672,4345,0,2,False
287,84,7,10,7796,0,145,120,7810,1,0,230,0,4855,12532,0,2,False
35,36,3,3,8394,0,149,122,8416,1,0,214,0,5495,13591,0,0,False
65,17,9,8,2768,0,124,572,2868,10,2,811,11,1680,4382,0,4,False
203,22,6,7,6504,0,137,159,6525,25,50,313,43,3486,9982,0,3,False
86,49,12,14,6585,0,137,166,6612,1,0,336,0,3562,10127,0,8,False
24,38,4,12,7113,0,142,126,7141,17,0,200,0,4140,11294,0,0,False
97,17,6,6,1083,0,91,495,1189,1,0,841,2,462,1933,0,3,False
119,41,5,8,881,0,85,507,952,8,1,815,2,254,1562,0,2,False
73,47,6,21,7038,0,140,126,7049,1,0,207,43,4056,11142,1,2,False
60,16,8,8,6749,0,139,119,6764,2,0,327,0,3730,10441,0,4,False
83,32,6,8,6687,0,138,137,6719,7,0,283,0,3689,10365,0,3,False
183,25,7,13,1357,0,104,543,1437,35,8,838,4,698,2367,0,3,False
23,17,2,2,7427,0,143,111,7449,31,0,196,0,4465,11878,0,0,False
21,8,2,5,7411,0,143,115,7428,41,0,199,0,4438,11835,0,0,False
50,56,4,9,1011,0,90,500,1094,29,0,871,0,393,1808,0,1,False
67,5,2,3,7453,0,143,115,7472,15,0,178,0,4484,11912,0,0,False
31,15,3,6,8234,50,149,138,8254,61,0,212,0,5314,13309,0,1,False
5,0,2,0,1034,0,90,497,1123,108,2,842,0,412,1840,0,1,False
5,3,4,1,1105,0,94,478,1211,73,2,830,2,479,1965,0,2,False
107,27,9,10,1876,0,110,774,1969,19,11,1049,230,1073,3168,1,5,False
27,46,11,19,4580,0,128,453,4620,1,0,644,1,2618,6870,0,6,False
41,23,6,6,3858,0,127,593,3980,16,2,861,2,2159,5899,0,2,False
53,60,23,33,4357,0,127,290,4405,1,0,494,14,2413,6528,0,12,False
50,33,6,6,7047,0,141,132,7056,14,7,216,56,4065,11167,0,2,False
35,205,7,7,3670,114,127,712,3792,24,1,997,1,2042,5632,0,3,False
51,3,6,2,1368,0,104,549,1442,43,8,846,4,707,2384,0,3,False
11,14,3,4,7305,0,142,68,7311,15,0,160,0,4305,11598,0,0,False
16,20,4,4,1371,0,104,546,1442,27,20,844,4,708,2385,0,1,False
75,45,9,14,7133,0,142,125,7161,1,0,200,0,4156,11318,4,5,False
43,48,5,13,7899,0,145,122,7934,14,0,210,0,4991,12776,0,2,False
24,7,3,3,8056,56,148,149,8068,68,0,255,0,5132,12992,0,0,False
39,37,8,10,6290,0,137,217,6362,44,3,463,0,3259,9551,0,4,False
141,38,7,8,7159,0,142,117,7172,4,0,222,1,4171,11339,1,2,False
54,13,3,7,7371,0,142,108,7377,30,0,198,0,4392,11753,0,0,False
10,4,3,1,1233,0,99,453,1292,45,2,796,3,567,2124,0,2,False
38,4,3,3,2225,0,122,699,2353,61,9,954,6,1308,3658,0,2,False
64,23,7,8,2459,0,124,604,2578,26,1,848,18,1497,3984,0,3,False
55,18,9,6,6766,0,139,119,6779,13,2,342,0,3753,10496,0,5,False
47,39,13,20,1130,0,96,495,1240,89,2,836,2,510,2010,0,8,False
51,38,6,11,1008,0,90,494,1090,6,0,871,0,389,1803,0,3,False
5,9,2,5,8084,0,148,154,8107,73,0,269,0,5163,13058,0,0,False
42,13,6,7,6578,0,137,159,6602,36,2,330,0,3547,10102,0,3,False
81,29,7,12,4021,0,127,494,4159,2,0,753,3,2245,6128,0,3,False
53,100,7,14,4339,0,127,296,4392,18,5,502,13,2408,6506,0,3,False
132,56,21,11,8037,0,147,127,8051,1,0,224,0,5114,12963,0,14,False
12,23,5,3,6772,0,139,117,6787,50,6,339,0,3754,10502,0,3,False
43,23,7,12,8304,0,149,113,8341,7,0,198,1,5403,13439,0,3,False
45,42,5,7,1566,0,105,705,1643,31,7,936,111,892,2729,0,2,False
139,3,4,5,503,0,66,378,569,29,0,657,4,13,909,0,2,False
71,21,12,9,997,0,90,501,1074,1,0,867,0,378,1785,0,6,False
166,70,8,30,8502,0,149,34,8507,9,0,103,0,5606,13757,0,3,False
17,17,4,12,7439,0,143,112,7462,20,0,198,0,4480,11901,0,0,False
115,112,9,14,3507,0,127,775,3626,4,0,1061,1,1931,5409,1,4,False
213,32,10,23,5916,0,133,281,5989,9,0,490,0,2988,8901,0,5,False
73,20,4,1,8343,0,149,98,8362,14,0,182,1,5422,13474,0,1,False
43,45,4,5,7195,0,142,119,7216,13,0,223,1,4214,11405,0,0,False
25,11,4,4,8470,0,149,59,8503,5,0,165,0,5589,13737,0,1,False
62,64,8,16,7643,0,143,108,7650,26,0,228,0,4684,12222,0,5,False
36,9,4,6,1292,0,101,493,1362,11,0,807,3,625,2236,0,2,False
10,11,5,3,7352,0,142,106,7365,1,0,203,0,4376,11715,0,2,False
45,214,11,13,4492,0,128,416,4538,6,0,599,3,2523,6717,0,5,False
42,35,5,6,3071,0,125,747,3154,54,20,968,243,1749,4817,0,2,False
15,135,7,10,977,0,89,495,1040,72,2,844,0,352,1736,0,3,False
11,38,4,1,2179,0,122,723,2323,12,0,982,4,1290,3614,0,2,False
34,18,3,7,7810,0,145,132,7819,37,0,256,0,4863,12545,0,0,False
25,115,11,22,4639,8,129,494,4734,22,1,706,1,2685,7032,0,5,False
35,49,7,17,5960,0,133,261,6023,3,28,492,5,3012,8961,0,3,False
39,38,6,19,7401,0,143,109,7416,5,0,204,0,4431,11824,0,2,False
47,18,5,6,2607,0,124,559,2702,20,1,811,29,1582,4146,0,2,False
9,32,5,7,6987,0,140,95,7000,32,88,209,1,3988,11015,0,1,False
81,18,9,11,881,0,84,499,942,8,0,810,2,248,1554,0,4,False
66,22,6,13,6016,0,133,270,6056,25,12,498,16,3042,9021,0,2,False
190,27,14,28,1471,0,104,609,1543,1,0,867,35,801,2578,0,7,False
35,7,4,5,2158,0,122,716,2295,37,6,990,3,1270,3580,0,2,False
160,25,8,7,4392,0,128,330,4449,8,0,510,19,2441,6586,0,3,False
46,27,8,10,6060,0,133,302,6100,29,12,516,47,3069,9090,0,4,False
54,15,2,4,8342,0,149,95,8362,29,0,177,1,5422,13474,0,0,False
73,67,7,16,2227,0,122,697,2354,19,1,953,6,1308,3658,0,3,False
40,36,11,18,6397,0,137,145,6423,32,26,384,0,3340,9704,0,5,False
100,6,4,4,7395,0,143,110,7409,1,0,211,0,4421,11804,0,1,False
22,70,37,101,7045,0,140,127,7051,21,87,202,49,4059,11154,0,26,False
86,5,2,3,7399,0,143,107,7412,43,0,206,0,4423,11809,0,0,False
14,17,8,8,3084,0,125,753,3159,49,34,965,256,1752,4826,0,3,False
16,2,2,2,7490,0,143,128,7505,11,0,185,0,4528,11977,0,0,False
161,3,4,1,2259,0,123,688,2382,52,2,962,8,1335,3712,0,2,False
75,41,7,14,5995,0,133,251,6034,13,0,507,8,3030,8998,0,3,False
29,18,4,5,7177,0,142,126,7189,2,0,219,1,4195,11372,0,0,False
16,26,9,12,2902,0,124,645,2991,15,18,891,108,1714,4579,0,4,False
78,17,5,11,6023,0,133,265,6056,11,0,501,17,3043,9025,0,2,False
50,26,10,9,6177,0,133,265,6206,5,0,542,144,3148,9313,0,5,False
24,23,10,15,2062,0,119,754,2211,11,1,1029,2,1220,3479,0,5,False
69,23,10,11,5943,0,133,271,6007,22,12,483,1,2998,8927,0,4,False
14,21,6,5,6734,0,139,129,6760,5,0,329,0,3725,10432,0,3,False
10,38,4,1,2788,0,124,574,2886,7,16,824,24,1685,4407,0,2,False
42,27,8,36,5278,0,132,481,5330,7,0,730,29,2807,7944,2,4,False
25,24,7,5,2832,0,124,599,2929,103,38,825,50,1692,4455,0,3,False
23,5,3,4,7633,0,143,104,7648,30,0,232,0,4679,12215,0,0,False
1319,28,11,18,3428,0,125,810,3568,39,0,1077,1,1908,5342,0,5,False
70,70,12,11,2827,0,124,601,2926,1,0,830,48,1692,4451,0,6,False
163,21,17,23,4666,0,130,481,4774,35,0,699,1,2695,7071,0,9,False
28,5,3,5,8182,0,149,134,8209,39,0,216,0,5263,13234,0,1,False
40,345,5,9,1439,0,104,574,1497,10,2,840,11,758,2500,0,2,False
24,18,2,2,1031,0,90,497,1118,115,2,844,0,403,1830,0,1,False
97,19,4,9,8503,0,149,34,8511,9,0,85,0,5613,13768,1,1,False
90,12,3,8,7907,28,145,115,7940,28,0,204,0,4991,12781,0,1,False
42,36,4,3,1520,0,105,675,1588,28,0,913,83,848,2654,0,2,False
31,3,2,2,8092,0,149,161,8121,2,0,277,0,5176,13080,0,0,False
16,19,8,6,6604,0,137,159,6644,36,2,323,0,3585,10158,1,4,False
100,15,8,10,1876,0,110,774,1969,2,0,1046,229,1073,3168,1,3,False
39,16,3,6,7468,0,143,114,7482,13,0,178,0,4497,11929,0,0,False
210,90,11,27,7091,0,141,121,7101,23,0,194,0,4105,11233,0,4,False
271,49,10,15,1354,0,104,525,1430,15,1,828,4,688,2351,0,4,False
56,36,3,9,7691,0,143,96,7714,17,0,174,0,4745,12352,0,0,False
14,5,3,2,7910,0,145,112,7941,29,0,198,0,4994,12785,0,1,False
49,55,10,14,7142,0,142,122,7164,8,0,207,0,4161,11325,0,3,False
9,17,11,12,5913,0,133,284,5987,11,0,495,0,2987,8896,0,5,False
45,30,5,9,1571,0,105,702,1647,36,15,941,119,892,2731,0,2,False
255,68,8,17,4476,0,128,410,4526,2,0,584,21,2518,6709,0,4,False
34,16,8,5,7305,0,142,68,7311,2,0,162,0,4305,11598,0,4,False
19,20,5,3,1240,0,100,462,1298,44,2,807,3,569,2130,0,3,False
38,29,5,16,8234,0,149,139,8259,5,0,210,0,5317,13312,0,2,False
69,4,3,5,8500,8,149,36,8506,13,0,110,0,5605,13756,0,1,False
54,45,6,6,7024,0,140,116,7036,17,13,221,31,4040,11112,0,1,False
45,29,15,25,6083,0,133,296,6114,3,1,549,62,3079,9118,0,9,False
32,16,6,8,6581,0,137,163,6604,37,2,338,0,3552,10113,0,3,False
9,82,7,4,4197,0,127,376,4284,25,0,618,6,2323,6315,0,3,False
11,29,6,9,652,0,67,393,674,80,1,702,7,57,1094,0,2,False
145,18,2,4,7734,0,144,85,7759,12,0,150,0,4790,12430,0,0,False
211,36,7,7,1086,0,91,492,1199,1,0,835,2,467,1940,0,3,False
1449,16,6,3,2158,0,122,706,2273,23,1,1000,3,1266,3560,0,3,False
218,24,9,9,824,0,79,496,881,2,0,835,3,198,1466,0,4,False
41,7,2,3,7407,0,143,111,7425,2,0,192,0,4437,11832,0,0,False
36,36,11,24,5858,14,133,325,5936,48,1,536,0,2963,8835,0,5,False
38,25,7,10,6222,0,136,249,6289,33,0,504,0,3206,9463,0,3,False
224,21,8,9,7510,0,143,133,7526,1,0,214,0,4558,12017,0,2,False
75,25,7,9,3726,0,127,669,3861,33,1,972,1,2095,5733,0,3,False
60,34,7,7,1116,0,95,478,1221,6,0,833,2,494,1988,0,3,False
54,21,6,5,2388,0,124,627,2487,25,0,885,13,1434,3881,0,3,False
37,12,2,4,8057,0,148,152,8068,9,0,258,0,5133,12997,0,0,False
86,19,3,5,7561,0,143,128,7582,13,0,250,0,4606,12085,0,0,False
58,13,8,10,6557,0,137,168,6588,1,0,336,0,3542,10087,0,4,False
6,112,5,16,7260,0,142,88,7285,25,1,186,3,4277,11540,0,1,False
3,16,9,8,6661,0,137,134,6675,7,0,295,0,3635,10274,0,5,False
11,23,4,7,7123,0,142,123,7154,5,0,195,0,4147,11306,0,0,False
12,26,5,11,734,0,75,504,817,113,2,821,4,129,1305,0,2,False
40,141,6,8,824,0,79,496,881,13,0,829,3,198,1467,0,3,False
45,19,7,5,2626,0,124,554,2733,19,0,801,28,1601,4185,0,3,False
27,17,8,9,3489,0,127,790,3620,23,0,1074,1,1929,5402,0,4,False
56,44,10,11,4357,0,127,290,4405,5,0,493,14,2413,6528,1,5,False
13,111,8,10,4340,0,127,295,4392,24,3,498,13,2409,6507,0,3,False
148,95,7,8,660,0,69,434,711,14,1,739,7,78,1145,0,4,False
433,125,22,32,7643,0,143,114,7653,2,0,224,0,4686,12225,0,11,False
42,18,2,4,8259,0,149,124,8276,21,0,213,0,5344,13354,0,0,False
119,32,7,11,4246,0,127,344,4329,8,1,571,6,2352,6393,0,3,False
45,5,4,6,8383,89,149,120,8390,46,0,219,0,5464,13548,0,0,False
89,65,4,14,7775,0,144,87,7787,18,0,175,0,4828,12492,0,0,False
47,29,6,8,3633,0,127,727,3752,34,1,1026,1,2016,5580,0,2,False
33,5,3,2,7946,0,145,100,7966,58,0,166,1,5015,12820,0,1,False
40,2,2,4,7637,0,143,112,7649,5,0,238,0,4681,12217,0,0,False
9,40,18,23,5904,14,133,286,5973,39,29,510,0,2986,8890,0,9,False
13,17,14,15,4633,0,129,481,4721,36,1,702,1,2674,7000,0,6,False
31,9,3,10,8503,5,149,33,8509,12,0,102,0,5606,13757,0,0,False
32,5,3,4,7649,0,143,112,7671,3,0,221,0,4701,12256,0,0,False
49,83,6,13,8075,0,148,159,8096,6,0,264,0,5149,13034,0,3,False
18,19,9,11,5950,0,133,266,6015,44,7,490,3,3005,8946,0,4,False
94,27,5,15,4623,0,128,469,4681,38,3,692,1,2666,6969,0,2,False
112,38,12,20,6676,0,138,146,6706,11,0,294,0,3667,10334,0,6,False
39,18,11,11,2842,0,124,611,2936,14,44,838,63,1696,4471,1,5,False
41,19,9,6,6830,0,139,124,6853,15,1,292,2,3847,10704,0,5,False
55,72,8,14,8503,0,149,34,8512,10,0,81,0,5614,13769,0,3,False
40,96,7,6,588,0,66,389,649,8,1,669,7,35,1029,0,4,False
167,46,11,7,6176,0,133,263,6190,3,0,543,139,3138,9291,0,5,False
7,4,2,3,8209,0,149,135,8228,33,0,215,0,5284,13266,0,0,False
91,13,3,3,7757,0,144,76,7767,12,0,160,0,4799,12454,0,1,False
39,22,8,15,5678,0,133,405,5758,57,1,572,1,2869,8564,0,4,False
31,0,3,0,1762,0,109,782,1879,56,5,1054,199,1018,3038,0,2,False
53,6,4,3,2225,0,122,699,2353,53,1,955,6,1308,3658,0,2,False
82,42,5,10,1273,0,101,477,1347,29,1,785,3,604,2204,0,2,False
10,4,3,4,7317,0,142,82,7329,17,0,163,0,4333,11642,0,0,False
52,16,6,6,6495,0,137,166,6519,24,50,314,42,3483,9967,0,3,False
13,20,5,3,1444,0,104,592,1507,7,16,854,16,771,2523,0,2,False
21,23,9,6,6811,0,139,109,6824,38,10,307,1,3807,10602,0,5,False
14,34,6,17,2071,0,119,748,2223,12,0,1023,2,1223,3486,0,2,False
72,90,6,22,8414,0,149,102,8434,4,0,207,0,5510,13613,0,1,False
192,19,7,6,2919,0,124,634,2992,14,18,897,113,1714,4584,0,3,False
6,38,4,2,7285,0,142,78,7305,20,0,170,0,4294,11578,0,1,False
12,3,2,1,8248,0,149,132,8274,22,0,209,0,5338,13343,0,0,False
68,20,4,5,7282,0,142,78,7301,6,0,174,0,4289,11564,0,0,False
60,23,5,5,1569,0,105,703,1645,36,15,938,114,892,2729,0,2,False
9,11,3,2,8376,0,149,102,8381,21,0,177,1,5450,13526,0,0,False
24,41,4,13,7029,0,140,114,7043,8,14,218,33,4045,11122,0,1,False
211,43,5,10,7365,0,142,107,7375,1,0,199,0,4387,11743,0,1,False
100,25,8,8,4577,0,128,446,4611,36,0,646,1,2610,6857,0,3,False
89,104,10,10,6428,0,137,156,6458,5,0,343,5,3407,9811,0,5,False
13,19,6,2,6883,0,139,115,6900,22,4,230,2,3896,10820,0,3,False
24,19,6,11,6373,0,137,155,6405,15,1,415,0,3312,9656,0,3,False
102,44,20,32,1959,0,113,773,2081,15,0,1034,1,1148,3319,1,12,False
13,30,10,9,2422,0,124,613,2540,9,2,853,14,1468,3939,1,5,False
121,18,9,12,3719,0,127,673,3858,30,0,970,1,2089,5723,0,4,False
108,21,3,11,8039,50,147,129,8052,61,0,228,0,5115,12965,0,0,False
15,40,10,8,2173,0,122,727,2323,10,2,983,4,1287,3610,0,4,False
86,37,12,18,6621,0,137,147,6653,25,2,321,0,3607,10195,0,7,False
21,17,5,3,1320,0,103,522,1389,18,1,806,3,649,2277,0,3,False
80,33,11,12,6246,0,136,243,6310,10,0,477,0,3220,9495,1,6,False
11,22,12,16,6139,14,133,285,6183,35,31,525,103,3122,9252,0,6,False
85,27,8,6,1144,0,96,489,1253,13,1,826,2,526,2042,0,4,False
7,4,5,3,2000,0,116,768,2158,73,8,1044,1,1179,3380,0,3,False
51,26,8,11,4263,0,127,337,4339,3,0,555,7,2365,6413,0,3,False
30,10,3,4,7649,0,143,112,7669,4,0,223,0,4700,12253,0,0,False
57,19,5,6,3796,0,127,638,3940,11,0,927,2,2131,5826,0,2,False
46,55,18,24,4241,0,127,347,4326,1,0,573,6,2352,6391,0,12,False
205,33,5,5,757,0,78,507,829,25,0,831,4,150,1348,0,2,False
22,16,9,9,4477,2,128,415,4526,16,1,586,21,2518,6709,0,4,False
42,11,2,3,8037,49,147,127,8051,60,0,221,0,5114,12963,0,0,False
12,35,10,11,5903,14,133,287,5973,43,29,510,0,2985,8888,0,4,False
44,16,3,4,7510,0,143,133,7529,49,0,214,0,4558,12019,0,0,False
10,27,2,1,2502,0,124,613,2626,17,0,849,22,1539,4054,0,1,False
61,120,8,13,2629,0,124,557,2736,1,0,797,28,1601,4190,0,3,False
54,13,6,6,6424,0,137,152,6451,3,0,358,4,3394,9795,0,3,False
88,112,4,7,8511,0,149,26,8516,14,0,69,0,5617,13777,0,0,False
124,24,11,11,6798,0,139,110,6821,1,0,322,0,3794,10577,0,6,False
63,28,5,9,2403,0,124,614,2501,3,1,857,13,1448,3907,0,2,False
10,27,7,8,881,0,82,472,908,34,1,807,2,224,1517,0,3,False
18,26,8,11,3467,0,126,797,3596,32,0,1078,1,1921,5381,0,3,False
53,26,14,10,2044,0,118,762,2188,12,1,1034,1,1209,3446,0,10,False
41,60,9,21,5954,0,133,262,6016,7,0,488,3,3007,8948,0,4,False
90,38,9,6,6190,0,135,268,6224,33,0,538,0,3170,9375,0,5,False
29,5,4,3,8211,0,149,133,8228,12,0,213,0,5285,13268,0,1,False
222,1238,14,11,5930,0,133,277,5999,5,4,489,1,2994,8916,0,7,False
90,43,7,8,1973,0,115,784,2111,5,0,1047,1,1168,3360,0,3,False
137,50,4,9,8116,55,149,158,8143,80,0,267,0,5196,13116,1,1,False
10,30,7,14,3826,0,127,614,3962,9,0,913,2,2147,5859,0,3,False
5,32,4,5,7095,0,141,123,7109,16,0,191,0,4112,11248,0,0,False
58,20,5,5,3715,0,127,677,3854,17,0,975,1,2086,5717,0,2,False
32,7,5,4,2006,0,116,762,2158,14,1,1037,1,1185,3390,0,2,False
76,34,12,33,6131,0,133,292,6177,7,6,533,100,3118,9239,0,7,False
41,35,4,7,7732,0,144,87,7759,22,0,155,0,4789,12429,0,0,False
218,13,9,10,3307,0,125,854,3470,45,0,1112,2,1858,5214,0,4,False
117,35,17,36,6583,0,137,162,6608,4,0,338,0,3557,10118,0,9,False
25,28,5,3,952,0,89,504,1021,22,0,850,0,312,1681,0,2,False
41,14,6,3,3838,0,127,605,3970,25,0,904,2,2153,5883,0,3,False
29,6,3,3,8039,50,147,128,8052,63,0,230,0,5115,12965,0,0,False
38,20,8,10,3970,0,127,524,4090,2,0,775,2,2218,6040,0,3,False
12,11,2,4,7957,0,145,90,7970,54,0,158,1,5016,12822,0,0,False
69,220,9,15,932,0,89,509,1006,21,2,841,0,294,1638,0,4,False
74,26,7,6,3459,0,125,795,3589,40,1,1077,1,1919,5372,0,3,False
20,28,9,8,5858,0,133,325,5936,3,0,535,0,2963,8835,0,4,False
99,70,4,1,2408,0,124,616,2515,22,5,857,14,1459,3922,0,2,False
95,18,9,8,4817,0,130,389,4909,16,3,632,1,2736,7250,0,6,False
17,17,6,6,1666,0,107,750,1748,43,10,1020,179,954,2865,0,2,False
263,32,5,11,1688,0,107,762,1786,96,10,1022,190,980,2931,0,2,False
50,85,4,9,7981,0,145,87,7992,2,0,154,1,5044,12865,0,0,False
60,14,3,7,7194,0,142,120,7215,7,0,227,1,4214,11404,0,0,False
17,24,7,4,3459,0,125,795,3589,24,0,1078,1,1919,5372,0,3,False
21,5,4,4,7907,0,145,115,7938,32,0,204,0,4991,12781,0,2,False
27,8,3,2,1879,0,110,780,1983,53,0,1044,229,1081,3181,0,2,False
25,17,6,4,6440,0,137,153,6459,3,0,325,6,3417,9829,0,3,False
91,24,4,6,2472,0,124,605,2592,26,2,856,19,1507,3999,0,2,False
284,13,10,8,6585,0,137,166,6612,25,0,336,0,3562,10127,0,5,False
98,13,5,10,7656,0,143,111,7685,19,0,228,0,4713,12292,0,1,False
21,44,5,7,1748,0,108,780,1873,3,2,1064,213,1007,3018,0,3,False
97,11,2,2,8122,0,149,152,8147,68,0,263,0,5200,13125,0,0,False
99,13,11,16,4551,0,128,452,4599,22,0,640,1,2598,6839,0,5,False
44,17,3,6,8345,0,149,103,8372,5,0,177,1,5428,13486,0,0,False
78,22,10,23,4515,0,128,443,4552,1,0,627,4,2559,6773,0,4,False
92,20,6,4,6610,0,137,154,6653,1,0,318,0,3601,10186,0,3,False
37,42,9,10,6348,2,137,177,6397,32,26,437,0,3298,9629,0,4,False
7,12,3,4,8066,63,148,158,8080,73,0,273,0,5139,13015,0,0,False
29,22,4,2,2335,0,124,657,2430,18,7,951,12,1386,3805,0,2,False
7,21,11,10,1561,0,105,705,1639,33,12,940,112,889,2719,0,5,False
33,14,6,12,7690,0,143,97,7711,16,0,183,0,4742,12342,0,2,False
94,27,16,32,6221,0,136,250,6287,1,0,510,0,3204,9457,1,7,False
22,28,8,9,5950,0,133,266,6011,9,12,493,3,3000,8939,0,3,False
16,30,8,12,4497,0,128,430,4544,38,2,624,4,2536,6742,0,3,False
20,23,4,7,7810,0,145,132,7819,54,0,260,0,4864,12546,0,1,False
95,8,3,5,7759,0,144,75,7767,11,0,159,0,4799,12454,0,1,False
71,42,9,17,5831,0,133,337,5871,18,0,542,1,2917,8733,0,4,False
59,27,9,11,4168,0,127,384,4272,25,1,634,6,2314,6295,0,5,False
81,62,9,22,4356,0,127,289,4400,21,0,501,14,2412,6518,1,4,False
20,3,2,1,8188,0,149,134,8212,37,0,217,0,5267,13239,0,0,False
51,34,8,5,1490,0,105,668,1574,8,13,901,64,830,2622,0,4,False
62,27,9,13,5909,0,133,284,5979,31,0,510,0,2986,8891,0,4,False
5,12,6,3,6488,0,137,171,6516,37,42,319,38,3477,9950,0,3,False
24,18,6,5,6571,0,137,162,6599,6,0,334,0,3545,10096,0,3,False
64,15,3,3,2662,0,124,556,2767,32,9,786,30,1621,4231,0,2,False
18,25,8,16,6765,0,139,118,6778,4,0,344,0,3753,10494,1,4,False
15,22,5,4,2407,0,124,616,2512,45,8,858,13,1458,3921,0,3,False
20,23,2,3,7593,0,143,123,7619,26,0,255,0,4641,12142,0,0,False
134,9,3,2,7966,0,145,93,7986,3,0,155,1,5039,12855,0,1,False
24,58,5,17,8117,0,149,157,8143,3,0,268,0,5196,13116,0,2,False
167,30,4,9,7377,0,143,113,7399,30,0,211,0,4401,11774,0,1,False
38,48,15,30,3362,135,125,841,3513,33,0,1096,1,1880,5267,0,7,False
20,25,12,14,1436,4,104,570,1494,11,3,839,9,752,2489,0,6,False
18,59,21,57,7917,0,145,107,7942,1,0,191,0,4999,12793,0,10,False
54,28,7,10,3270,0,125,847,3402,29,27,1127,371,1822,5137,0,3,False
10,17,6,11,6120,0,133,288,6174,14,6,552,87,3108,9215,0,3,False
85,15,6,5,1361,0,104,543,1439,9,10,839,4,699,2370,0,3,False
9,33,5,8,7056,0,141,136,7088,21,87,208,66,4089,11206,0,1,False
6,17,3,1,8157,0,149,138,8191,45,0,236,0,5249,13206,0,0,False
61,23,8,12,6716,0,139,125,6744,7,0,306,0,3715,10411,0,5,False
100,20,6,6,839,0,82,499,888,3,0,832,3,207,1485,0,3,False
14,19,3,6,7194,0,142,120,7215,11,1,224,1,4214,11404,0,0,False
32,21,4,6,8503,0,149,33,8511,6,0,95,0,5609,13761,0,1,False
6,0,2,0,2420,0,124,615,2539,40,8,853,14,1466,3936,0,1,False
33,3,2,2,7553,0,143,132,7575,43,0,243,0,4597,12074,0,0,False
66,33,9,12,2354,0,124,641,2459,55,0,927,12,1404,3832,0,4,False
159,15,9,14,6829,0,139,125,6851,16,1,294,2,3841,10693,0,5,False
12,0,2,0,1396,0,104,544,1464,21,0,833,5,722,2423,0,1,False
52,32,7,13,1656,0,107,744,1729,8,1,1009,169,946,2849,0,4,False
31,4,2,3,8102,62,149,160,8136,80,0,275,0,5186,13098,0,0,False
27,25,6,7,6038,0,133,283,6083,7,0,497,22,3057,9052,0,3,False
25,18,7,10,5921,0,133,278,5989,49,7,492,0,2989,8905,0,3,False
154,21,3,5,7558,0,143,130,7578,42,0,247,0,4600,12077,0,1,False
24,22,6,6,6775,0,139,122,6802,2,0,330,0,3771,10531,0,3,False
50,25,13,15,4860,0,130,396,4955,8,0,633,1,2752,7313,0,6,False
102,21,6,7,6791,0,139,115,6816,14,0,329,0,3785,10563,1,3,False
19,13,2,4,8040,0,147,129,8052,73,0,228,0,5115,12966,0,0,False
25,17,8,6,824,0,79,496,881,116,3,830,3,198,1467,0,4,False
36,32,11,22,1388,0,104,545,1456,27,20,834,5,718,2412,0,5,False
21,5,2,3,7550,0,143,134,7573,45,0,247,0,4596,12073,0,0,False
8,15,6,3,2044,0,118,762,2188,15,2,1035,1,1209,3446,0,3,False
14,5,2,2,8179,0,149,135,8209,3,0,215,0,5263,13232,0,0,False
70,41,12,20,3723,0,127,669,3858,22,2,968,1,2092,5727,0,6,False
126,67,9,15,2098,0,122,753,2249,24,1,1029,3,1242,3519,0,4,False
860,24,11,9,3547,0,127,762,3665,37,0,1058,1,1968,5476,0,5,False
11,15,5,4,2030,0,117,757,2167,14,5,1039,1,1200,3417,0,2,False
217,20,9,15,6221,0,136,250,6287,12,0,509,0,3204,9457,0,4,False
60,6,3,1,7326,0,142,82,7332,1,0,168,0,4341,11655,0,0,False
28,39,7,25,7454,0,143,115,7472,6,0,175,0,4484,11912,0,4,False
470,27,10,41,1360,0,104,543,1437,75,2,837,4,698,2368,1,6,False
