issueCleanedBodyLen,meanCommentSizeT,nActorsT,nCommentsT,nCommitsByActorsT,nCommitsByCreator,nCommitsByUniqueActorsT,nCommitsInProject,nCommitsProjectT,nIssuesByCreator,nIssuesByCreatorClosed,nIssuesCreatedInProject,nIssuesCreatedInProjectClosed,nIssuesCreatedProjectClosedT,nIssuesCreatedProjectT,nLabelsT,nSubscribedByT,timeOpen
5,6,2,2,5870,10,209,816,6063,7,4,430,84,718,2564,0,0,False
7,11,2,1,4780,5,184,1021,4953,19,9,427,82,628,2138,0,0,False
7,9,1,1,7962,0,251,495,8053,1,0,268,39,986,3593,0,0,False
22,0,1,0,5407,0,199,1052,5550,1,0,372,63,684,2395,0,0,False
27,10,2,1,5050,4,190,1004,5235,6,2,387,68,662,2260,0,0,False
13,10,2,3,5630,1,203,898,5768,2,1,388,69,700,2463,0,0,False
275,18,3,1,5399,2,199,1056,5547,6,2,378,63,684,2394,0,2,False
23,0,2,0,2362,1,114,758,2491,3,1,371,102,326,973,0,0,False
24,8,2,2,9609,0,273,589,9695,1,0,286,40,1110,4463,0,0,False
46,12,1,2,10716,0,279,608,10829,1,0,255,14,1188,5030,0,0,False
3,3,1,1,1765,10,98,930,1968,11,10,406,126,251,758,0,0,False
16,0,2,0,7592,2,245,431,7659,4,0,266,68,921,3353,0,0,False
16,0,2,0,7231,0,243,592,7326,2,1,318,78,869,3191,0,0,False
67,0,2,0,2151,2,106,845,2307,3,2,408,127,298,882,0,0,False
2,0,1,0,3918,0,159,829,4040,1,0,471,111,486,1619,0,0,False
90,13,2,3,4149,1,166,1000,4305,4,2,540,135,521,1737,0,0,False
9,0,1,0,5106,0,190,992,5297,3,1,368,62,667,2280,0,0,False
12,13,2,1,6579,0,230,820,6683,3,2,392,74,810,2916,0,0,False
37,0,2,0,4133,1,166,979,4272,2,0,530,133,520,1727,0,0,False
3,0,2,0,7597,2,245,429,7662,3,1,264,67,922,3355,0,0,False
2,8,2,2,1708,0,96,960,1850,21,19,402,130,245,733,0,0,False
9,13,2,3,1811,0,99,938,2017,7,6,409,126,255,775,0,0,False
12,6,2,1,7278,14,243,560,7380,2,1,307,78,878,3219,0,0,False
25,0,2,0,9202,0,271,649,9306,4,0,298,26,1086,4291,0,0,False
8,15,3,5,2660,0,129,691,2762,1,0,313,89,374,1134,0,0,False
40,10,2,1,3135,0,145,963,3202,1,0,362,72,426,1321,0,1,False
6,14,2,1,5399,0,198,1051,5544,1,0,377,63,684,2392,0,0,False
26,0,2,0,722,1,60,1181,961,1,0,505,180,83,328,0,0,False
3,16,1,2,6640,0,232,851,6770,2,0,389,78,814,2948,0,0,False
13,0,2,0,1175,0,76,1104,1346,1,0,449,182,140,497,0,0,False
85,12,3,7,5720,0,204,850,5853,1,0,396,78,704,2487,0,7,False
49,90,2,5,4838,2,186,1049,5065,2,0,402,76,641,2183,0,1,False
19,0,1,0,4517,0,178,996,4644,23,22,500,122,579,1962,0,0,False
63,11,2,1,7951,2,251,490,8023,3,0,271,41,983,3582,0,0,False
78,3,3,1,2755,4,132,864,2860,2,1,319,76,382,1176,0,1,False
2,8,2,2,1708,0,96,960,1850,22,19,403,130,245,733,0,0,False
66,6,2,3,3357,1,153,989,3631,6,1,377,70,457,1453,0,0,False
22,0,2,0,6924,0,238,763,7057,8,8,359,74,846,3084,0,0,False
23,23,2,2,5066,0,190,1012,5265,8,7,383,68,664,2271,0,1,False
18,7,3,5,9021,0,270,665,9127,1,0,311,18,1081,4204,0,0,False
16,21,2,6,3273,0,150,974,3469,4,3,376,80,451,1415,0,0,False
59,6,3,1,1801,8,99,939,2012,6,5,412,121,255,773,0,0,False
16,0,1,0,6686,0,234,854,6828,4,0,379,81,820,2969,0,0,False
104,29,2,6,1837,7,99,928,2082,5,4,406,128,258,787,0,1,False
6,27,2,1,6962,0,238,746,7088,1,0,349,76,849,3100,0,0,False
8,17,2,1,6952,0,238,747,7081,1,0,348,75,849,3095,0,0,False
39,0,2,0,885,0,66,1163,1086,2,1,482,176,99,388,0,0,False
10,0,2,0,7955,7,251,497,8034,10,5,272,40,984,3586,0,0,False
5,0,1,0,2300,3,112,788,2436,4,3,385,110,318,948,0,0,False
182,0,1,0,8467,0,260,575,8511,3,2,343,31,1042,3872,0,0,False
7,0,1,0,1143,0,73,1090,1312,42,39,446,174,129,478,0,0,False
11,0,2,0,7708,17,248,481,7767,18,12,286,55,944,3430,0,0,False
11,0,2,0,3624,2,155,870,3805,2,1,400,78,469,1512,0,0,False
17,0,1,0,652,0,57,1194,900,3,0,531,188,77,303,0,0,False
4,9,2,2,6498,3,221,772,6530,4,3,389,72,777,2806,0,0,False
10,4,2,2,10579,0,276,624,10690,2,0,270,13,1182,4955,0,0,False
24,0,2,0,2665,1,129,697,2768,4,1,316,90,374,1136,0,0,False
14,10,2,2,541,0,51,1209,725,2,0,522,171,65,241,0,0,False
86,17,2,4,714,0,60,1177,953,49,49,511,182,83,326,0,0,False
40,0,2,0,7690,0,248,457,7744,2,0,279,59,941,3412,0,0,False
12,0,3,0,345,2,42,1243,591,4,2,522,149,47,173,0,1,False
51,0,2,0,4116,0,166,935,4194,1,0,511,129,517,1705,0,0,False
11,0,2,0,7715,1,248,488,7774,2,0,288,54,946,3436,0,0,False
80,0,2,0,2359,0,114,761,2487,2,1,372,103,326,973,0,0,False
30,15,2,1,7785,0,248,512,7854,1,0,292,50,956,3481,0,0,False
22,2,1,1,4492,0,173,972,4602,29,27,522,131,570,1930,0,0,False
36,0,3,0,2572,0,120,626,2655,2,0,315,80,347,1062,0,0,False
40,25,3,5,699,0,60,1181,929,1,0,515,183,82,321,0,0,False
41,14,2,3,2749,2,132,841,2851,4,2,325,76,380,1171,0,0,False
34,8,2,2,4031,0,164,837,4123,1,0,487,123,504,1672,0,0,False
94,5,1,1,6584,0,231,844,6696,1,0,395,74,812,2923,0,0,False
29,15,1,1,2750,0,132,847,2859,2,0,324,76,381,1173,0,0,False
11,5,1,1,1837,0,99,927,2062,3,0,408,128,258,787,0,0,False
6,12,2,2,6517,10,224,775,6570,10,10,388,75,790,2839,0,0,False
6,0,2,0,7887,23,249,489,7960,16,15,284,51,976,3537,0,0,False
10,0,2,0,178,7,32,1328,416,16,8,520,149,35,120,0,0,False
5,23,4,3,1568,0,92,1052,1765,1,0,424,161,224,689,0,0,False
9,12,2,1,1532,47,89,1041,1692,24,23,425,160,201,657,0,0,False
12,21,2,3,400,0,42,1214,624,6,5,523,150,51,184,0,0,False
24,11,3,1,7990,4,251,489,8069,7,5,268,43,989,3612,0,0,False
103,19,3,1,7639,0,247,454,7709,1,0,270,55,934,3390,0,0,False
95,13,2,2,418,0,46,1257,635,1,0,526,160,54,197,0,0,False
5,0,1,0,3762,0,157,811,3877,4,0,418,88,475,1551,0,0,False
20,10,1,1,5597,0,202,930,5750,12,11,386,69,698,2458,0,0,False
16,0,2,0,3617,3,155,863,3786,3,2,387,74,469,1508,0,0,False
5,0,2,0,2350,0,113,769,2480,2,0,376,102,325,969,0,0,False
81,0,2,0,6576,0,230,820,6678,1,0,392,74,810,2914,0,0,False
6,0,2,0,1655,0,95,991,1815,17,14,414,145,239,717,0,0,False
18,9,2,1,8582,0,262,641,8678,1,0,354,23,1053,3971,0,0,False
55,8,3,5,17032,0,290,655,17131,1,3,264,7,2339,8177,0,0,True
71,0,2,0,15433,345,288,578,15515,119,10,309,9,1634,7390,0,0,True
110,80,2,5,20033,0,291,694,20131,1,0,267,8,3547,9426,0,0,False
63,5,1,2,17196,342,290,646,17280,98,0,256,7,2404,8247,0,0,True
95,18,2,4,22291,0,293,468,22376,23,26,212,84,4541,10438,0,0,False
45,28,3,7,15515,0,289,577,15664,2,0,303,8,1681,7449,0,0,True
167,15,2,3,14965,0,286,530,15042,3,0,316,14,1437,7095,0,0,False
31,23,2,6,15990,0,289,545,16073,32,44,275,3,1878,7676,0,0,True
21,20,2,5,19021,308,291,656,19115,118,125,297,9,3129,8998,0,0,True
177,46,2,4,19284,0,291,711,19355,56,46,289,9,3247,9118,0,0,True
4,57,3,6,23627,320,295,444,23653,12,0,45,0,5054,10955,0,0,True
90,7,1,3,20078,360,291,701,20146,117,7,267,8,3557,9436,0,0,True
7,3,2,2,20986,0,293,576,21066,2,0,270,30,3915,9804,0,0,True
117,3,1,3,20705,248,293,617,20816,94,2,255,4,3803,9687,0,0,False
25,4,3,1,23048,0,293,467,23111,3,0,112,0,4893,10794,0,0,True
27,5,3,2,22076,0,293,493,22162,10,6,225,78,4442,10339,0,0,False
261,6,3,4,20219,0,291,753,20318,1,0,283,8,3629,9509,0,1,True
54,3,1,2,18526,372,290,654,18641,102,11,255,10,2969,8836,0,0,True
63,7,1,2,15751,329,289,524,15840,119,69,305,7,1759,7543,0,0,False
8,6,2,3,18624,0,290,639,18729,6,0,251,7,3006,8873,0,0,True
82,75,2,7,21057,0,293,592,21182,1,0,272,43,3954,9844,0,0,True
32,30,2,2,22018,0,293,515,22121,13,14,235,126,4422,10318,0,0,False
19,8,3,1,17884,0,290,579,17979,20,0,276,13,2659,8513,0,0,False
42,7,1,3,19086,0,291,674,19176,4,10,310,10,3168,9038,0,0,False
85,35,2,3,22221,179,293,494,22321,66,54,207,96,4511,10408,0,0,False
145,6,3,1,6527,0,227,782,6592,1,0,388,76,796,2856,0,1,False
19,9,2,1,19515,0,291,676,19671,1,0,267,4,3372,9246,0,0,False
18,4,2,1,21765,0,293,590,21864,42,34,303,155,4285,10179,0,0,True
94,27,2,1,19137,0,291,670,19194,1,0,289,10,3181,9051,0,0,False
120,40,10,5,4695,0,181,1027,4833,1,0,442,86,611,2083,0,5,True
72,62,2,6,15515,359,289,577,15664,116,78,303,8,1681,7449,0,1,True
40,7,1,1,22388,0,293,416,22466,14,26,178,94,4575,10472,0,0,False
122,3,1,2,18681,348,290,640,18818,107,133,250,8,3029,8896,0,0,True
63,27,2,1,4838,14,186,1049,5065,10,7,403,76,641,2181,0,1,False
6,45,3,2,20917,0,293,549,20987,28,1,261,25,3874,9760,0,1,True
106,9,1,2,18859,306,290,568,18953,93,125,245,9,3063,8930,0,0,True
28,20,2,2,16599,13,289,718,16710,12,10,325,7,2154,7980,0,0,True
234,3,2,3,18112,0,290,617,18206,3,0,288,9,2772,8629,0,0,True
8,2,2,2,18045,0,290,601,18135,10,0,299,7,2740,8597,0,0,True
19,13,1,2,20201,380,291,768,20294,122,8,289,8,3624,9503,0,0,True
58,11,4,2,11961,0,280,487,11995,1,0,237,12,1226,5515,0,2,False
207,10,2,5,19691,361,291,599,19804,117,3,244,1,3424,9301,0,0,False
23,3,2,2,19177,339,291,695,19273,120,125,287,10,3213,9084,0,0,True
75,17,1,2,17434,370,290,645,17570,105,52,274,9,2493,8340,0,0,False
13,45,3,6,18428,414,290,710,18576,115,151,280,11,2939,8805,0,1,True
43,5,1,2,16724,368,289,721,16864,129,117,304,9,2224,8056,0,0,True
16,5,2,2,18057,0,290,595,18149,6,0,291,7,2746,8603,0,0,True
40,3,1,2,18713,346,290,634,18850,103,124,247,9,3039,8906,0,0,True
7,54,3,10,21810,43,293,582,21895,20,25,299,171,4301,10195,0,1,True
46,65,2,2,17053,0,290,645,17157,1,0,261,6,2350,8189,0,0,True
118,21,1,2,15516,358,289,578,15673,117,78,304,8,1681,7451,0,0,True
6,2,1,1,18374,397,290,707,18482,109,152,263,11,2897,8761,0,0,True
4,5,1,2,16887,387,289,716,17022,124,117,286,7,2302,8137,0,0,True
330,15,4,1,2859,0,137,921,3029,1,0,335,83,399,1227,0,2,False
69,2,1,2,18304,398,290,697,18391,107,152,272,11,2857,8721,0,0,True
22,19,3,6,21806,268,293,586,21895,107,69,301,171,4301,10195,0,1,False
66,18,2,3,22291,0,293,468,22376,22,26,211,84,4541,10438,0,0,False
46,19,6,4,13576,30,284,591,13671,17,23,333,29,1323,6350,0,3,False
50,4,3,2,22966,0,293,320,23026,1,0,119,0,4856,10756,0,0,False
22,7,2,2,23394,252,293,306,23496,45,0,91,0,4981,10882,0,0,True
70,5,1,2,17747,316,290,566,17843,88,53,254,11,2613,8465,0,0,False
44,22,4,1,6449,0,219,688,6508,3,0,405,78,771,2785,0,2,False
74,14,2,3,15739,5,289,507,15824,3,10,289,6,1755,7538,0,0,False
64,8,2,1,17588,0,290,609,17664,48,25,274,11,2546,8397,0,0,False
38,60,2,10,23272,308,293,381,23373,62,0,120,0,4959,10860,0,0,False
4,2,1,1,15689,292,289,488,15757,103,69,296,7,1730,7508,0,0,True
20,8,2,1,15871,0,289,506,15944,24,52,297,5,1812,7602,0,0,False
66,21,7,6,4113,0,166,933,4192,4,0,511,129,517,1704,0,3,False
69,3,1,2,19820,385,291,641,19930,121,3,253,3,3470,9348,0,0,False
22,7,2,1,5830,11,208,828,6043,9,0,424,83,715,2548,1,1,False
95,7,3,2,16935,2,290,685,17057,2,2,271,7,2314,8150,0,0,True
164,7,1,1,18334,0,290,704,18420,10,8,272,11,2868,8732,0,0,False
62,6,2,2,18762,0,290,596,18868,4,0,234,9,3043,8910,0,0,True
122,53,2,10,21593,0,293,571,21675,1,1,296,87,4189,10083,0,0,False
40,5,1,2,15939,315,289,516,15990,103,68,282,6,1844,7638,0,0,False
122,37,2,1,23577,241,295,320,23622,21,0,58,0,5009,10910,0,0,True
94,42,10,26,20155,0,291,739,20231,1,0,289,8,3602,9481,0,4,True
50,27,2,7,17786,322,290,569,17879,90,53,263,11,2624,8476,0,0,False
31,8,2,2,20424,0,292,697,20593,3,0,273,2,3732,9615,0,0,False
23,5,1,2,17876,325,290,569,17964,94,54,276,13,2657,8511,0,0,False
109,3,2,2,20487,0,292,681,20635,4,0,261,2,3741,9625,0,0,False
76,7,1,3,19990,366,291,691,20078,118,7,271,8,3524,9403,0,0,True
118,7,3,1,22964,245,293,321,23022,58,0,121,2,4853,10753,0,0,False
503,46,4,15,17914,0,290,624,18047,1,0,293,14,2689,8543,0,0,False
22,17,3,9,17842,0,290,568,17910,21,0,264,10,2644,8498,0,0,False
7,11,2,3,21387,221,293,546,21464,84,0,267,6,4103,9995,0,0,False
69,10,2,2,15979,0,289,551,16071,3,0,279,3,1877,7674,0,0,False
142,51,3,9,19319,0,291,713,19379,2,1,288,8,3259,9130,0,0,False
84,5,2,2,19489,0,291,691,19639,47,0,266,4,3364,9238,0,0,False
76,22,3,9,19748,0,291,605,19851,3,0,241,2,3442,9319,0,0,False
9,5,1,2,17076,325,290,645,17180,99,117,257,6,2360,8199,0,0,True
12,4,1,2,23450,215,294,256,23515,40,0,86,0,4981,10882,0,0,True
72,11,4,2,8062,0,254,450,8160,2,1,274,40,1000,3656,0,2,False
66,37,2,10,15960,0,289,555,16047,5,2,280,5,1860,7654,0,0,True
2,29,6,36,20482,91,292,678,20628,43,32,267,2,3740,9624,0,1,True
8,13,4,4,22865,0,293,178,22894,1,0,116,3,4776,10675,0,0,False
62,36,4,4,22887,0,293,168,22898,4,0,110,3,4777,10676,0,0,False
493,54,2,9,15959,0,289,556,16023,1,0,281,5,1854,7648,0,0,False
67,8,2,1,20785,213,293,571,20885,85,3,262,5,3838,9724,0,0,False
239,21,3,3,15346,0,288,614,15444,1,0,329,8,1599,7350,0,0,False
61,12,2,4,21956,235,293,543,22080,94,92,261,160,4404,10300,0,0,False
17,3,2,2,19849,0,291,660,19955,39,1,267,4,3486,9364,0,0,True
18,8,2,2,18717,0,290,630,18854,40,46,241,9,3039,8906,0,0,True
26,5,1,2,17652,339,290,595,17754,89,52,251,11,2577,8428,0,0,False
51,5,1,2,16548,385,289,728,16673,146,117,324,6,2137,7962,0,0,True
19,4,2,3,20252,0,292,735,20383,35,34,269,7,3651,9531,0,0,True
25,8,2,1,17845,0,290,569,17919,9,0,263,10,2649,8503,0,0,False
83,17,4,4,20149,0,291,738,20222,2,0,289,8,3599,9478,0,0,True
43,4,2,2,17927,0,290,623,18062,56,82,292,16,2698,8553,0,0,True
22,9,3,3,16157,364,289,602,16255,117,0,276,2,1981,7794,0,1,True
74,20,1,4,20049,359,291,700,20141,117,7,270,8,3553,9432,0,0,True
70,5,3,2,22406,0,293,416,22472,1,0,174,97,4575,10472,0,0,False
42,2,2,2,21927,0,293,554,22021,37,59,268,187,4371,10267,0,0,True
31,2,2,2,20600,267,292,620,20713,84,1,246,2,3769,9653,0,0,False
42,3,1,2,21395,220,293,538,21464,83,0,262,6,4105,9997,0,0,False
17,9,3,4,21134,45,293,544,21218,32,1,262,45,3973,9863,0,0,True
88,13,2,4,20198,379,291,769,20290,124,8,292,8,3623,9502,0,0,True
59,16,2,2,22092,0,293,493,22172,1,0,224,83,4446,10343,0,0,False
72,5,2,1,16111,0,289,595,16200,2,0,276,2,1953,7762,0,0,False
19,5,1,1,19327,0,291,710,19382,57,0,288,8,3259,9130,0,0,True
110,37,2,13,19517,0,291,674,19677,3,0,267,4,3376,9250,0,0,False
17,0,1,0,15251,0,287,664,15358,20,12,351,12,1562,7298,0,0,True
61,61,5,32,18122,363,290,637,18214,119,152,296,10,2775,8633,0,0,False
60,5,2,2,16157,0,289,601,16255,1,0,277,2,1980,7793,0,0,True
20,0,2,0,11230,73,280,713,11341,17,7,283,14,1204,5242,0,1,False
77,50,6,4,11375,0,280,620,11465,1,0,252,10,1208,5291,0,3,False
29,3,4,2,22003,0,293,520,22115,2,0,243,157,4419,10315,0,0,False
20,3,3,2,18214,0,290,644,18275,49,57,275,10,2797,8655,0,1,True
24,9,1,1,23562,240,294,322,23615,26,0,63,0,5009,10910,0,0,True
35,3,3,2,23358,0,293,328,23468,2,0,103,0,4976,10877,0,0,True
14,0,2,0,13361,52,284,548,13447,30,25,328,30,1299,6223,0,1,False
128,69,3,16,18540,0,290,651,18646,2,0,256,8,2971,8838,0,0,False
34,8,1,3,20028,350,291,685,20122,115,7,272,8,3544,9423,0,0,True
187,15,4,2,20586,0,292,623,20695,5,7,248,1,3765,9649,0,1,True
26,8,4,4,17821,0,290,560,17899,1,0,263,10,2638,8492,0,0,False
31,5,1,2,16476,391,289,713,16545,148,117,318,6,2096,7920,0,0,True
373,41,5,20,15156,0,286,595,15190,7,2,341,11,1477,7190,0,1,False
49,20,2,7,17691,0,290,584,17794,6,3,253,8,2588,8440,0,0,False
113,11,1,4,20609,264,292,617,20728,85,2,246,2,3770,9654,0,0,False
100,26,3,10,21965,0,293,538,22099,1,0,258,162,4408,10304,0,0,True
21,8,1,2,21157,184,293,539,21226,83,88,259,45,3977,9867,0,0,True
127,10,3,2,19194,0,291,724,19309,2,0,293,10,3226,9097,0,0,False
15,5,1,2,21887,268,293,578,21965,103,106,281,187,4338,10233,0,0,False
114,8,4,3,22503,0,293,378,22592,2,0,176,9,4630,10528,0,0,False
8,16,1,2,16975,338,290,661,17083,107,117,268,7,2324,8160,0,0,True
7,16,2,2,15865,0,289,510,15941,5,0,302,5,1811,7600,0,0,False
163,6,4,2,21996,0,293,524,22113,6,0,252,164,4418,10314,0,0,False
60,12,3,4,19528,0,291,668,19689,1,0,266,4,3384,9258,0,0,False
89,0,3,0,8970,0,270,681,9064,2,0,322,20,1079,4173,0,1,False
45,6,2,2,22891,0,293,180,22900,9,0,107,3,4778,10677,0,0,False
212,5,1,3,14391,22,285,634,14501,5,37,359,17,1371,6796,0,0,False
97,22,3,5,20480,93,292,680,20626,45,32,269,2,3740,9624,0,0,False
60,49,6,6,4649,0,180,1070,4790,1,0,467,96,605,2057,1,3,False
73,70,3,12,19204,370,291,723,19321,121,125,289,10,3229,9100,0,0,False
12,27,2,5,15627,0,289,518,15738,1,0,301,8,1716,7492,0,0,False
12,2,1,1,12929,52,284,646,13027,34,20,316,29,1267,5999,0,0,False
14,5,1,1,22076,55,293,494,22162,14,125,223,79,4442,10339,0,0,False
49,82,3,9,16855,0,289,716,16989,1,0,289,8,2291,8125,0,0,True
15,0,2,0,15203,420,286,673,15315,155,10,361,13,1541,7269,0,0,True
15,8,2,3,15904,297,289,479,15956,108,69,286,5,1821,7614,0,0,False
8,27,3,4,20477,278,292,683,20626,95,5,273,2,3740,9624,0,0,False
22,10,2,1,23549,231,294,314,23607,29,0,67,0,5008,10909,0,0,True
36,6,4,2,16127,0,289,597,16223,1,0,280,2,1962,7774,0,0,True
113,36,2,7,16363,0,289,675,16434,3,0,301,3,2052,7874,0,0,True
10,7,3,3,17898,0,290,581,17999,17,0,270,13,2669,8523,0,0,False
7,2,2,1,23634,0,295,437,23653,15,0,29,0,5054,10955,0,0,True
158,69,4,4,15884,0,289,496,15951,1,4,291,5,1818,7610,0,0,True
13,15,2,4,22595,0,293,302,22694,2,0,145,7,4669,10567,0,0,False
32,15,2,5,15181,0,286,624,15240,19,12,350,12,1501,7222,0,0,True
40,3,1,3,20603,269,292,623,20721,85,2,246,2,3770,9654,0,0,False
28,4,1,3,18799,308,290,576,18886,91,126,232,10,3047,8914,0,0,True
29,5,2,2,19051,0,291,645,19138,54,46,301,9,3150,9019,0,0,False
88,29,3,2,20421,0,292,699,20588,9,9,273,1,3731,9614,0,0,True
31,6,2,2,18588,0,290,617,18683,43,0,255,8,2984,8851,0,0,True
222,48,2,9,17569,0,290,605,17647,3,2,276,10,2539,8390,0,0,False
43,10,3,3,15929,0,289,510,15970,6,0,285,6,1833,7626,0,0,False
71,24,6,4,9775,0,273,663,9896,1,0,297,42,1122,4557,0,3,False
71,3,1,2,19977,367,291,691,20072,120,7,267,7,3518,9397,0,0,True
17,29,5,14,16055,0,289,532,16105,34,44,277,3,1900,7703,0,0,False
46,20,3,2,16180,0,289,614,16293,42,1,273,2,1999,7813,0,0,True
95,12,1,2,19860,378,291,672,19965,125,3,271,4,3490,9368,0,0,True
279,44,1,3,22673,0,293,227,22715,18,1,120,2,4678,10576,0,0,False
53,25,4,6,19476,0,291,697,19627,1,0,269,4,3360,9234,0,1,True
43,8,3,3,20830,53,293,576,20938,37,1,272,15,3861,9747,0,0,False
82,2,1,1,15726,296,289,483,15774,102,69,283,5,1737,7518,0,0,True
388,19,3,7,23487,0,294,298,23516,1,0,78,0,4983,10884,0,0,False
4,0,1,0,12888,52,284,647,12973,36,22,318,32,1265,5973,0,0,False
61,6,3,5,19466,0,291,698,19603,1,0,270,4,3354,9228,0,0,False
77,48,2,13,16703,358,289,705,16824,129,117,314,8,2207,8038,0,0,True
29,56,4,2,14877,0,286,518,14979,2,0,312,16,1430,7061,0,1,False
207,19,2,7,21582,0,293,573,21667,1,0,294,82,4187,10081,0,0,False
13,4,2,1,21364,0,293,554,21447,28,0,261,70,4096,9988,0,0,False
76,4,1,7,16750,381,289,727,16895,123,117,300,9,2241,8074,0,0,True
232,6,2,4,16236,0,289,642,16336,1,0,283,2,2015,7832,0,0,True
128,35,5,4,7828,0,248,508,7916,1,0,285,50,966,3516,0,2,False
60,23,2,10,22405,127,293,416,22472,31,119,175,97,4575,10472,0,0,False
187,7,3,5,16527,0,289,712,16618,1,0,318,6,2117,7942,0,0,True
41,5,1,2,17748,315,290,565,17843,87,53,253,11,2613,8465,0,0,False
110,13,2,3,17831,0,290,553,17902,1,0,262,10,2640,8494,0,0,False
22,4,2,1,16655,0,289,697,16748,51,41,324,7,2184,8013,0,0,False
69,77,4,4,10166,335,275,615,10271,101,3,321,25,1157,4732,0,2,False
258,80,3,6,18254,0,290,665,18342,1,0,272,11,2830,8693,0,0,False
86,5,5,3,7892,0,249,490,7963,1,0,281,48,977,3542,0,2,False
27,59,1,1,22041,0,293,498,22145,10,4,229,126,4433,10330,0,0,False
29,2,1,1,23158,0,293,452,23224,3,0,104,0,4922,10823,0,0,True
61,6,1,4,16621,385,289,716,16719,144,117,326,7,2164,7992,0,0,True
39,4,1,2,19635,365,291,623,19770,121,2,259,3,3416,9292,0,0,False
21,7,3,2,21083,59,293,584,21203,35,1,270,44,3963,9853,0,0,True
78,5,2,2,22865,0,293,178,22894,16,0,115,3,4776,10675,0,0,False
137,66,6,17,21469,243,293,569,21567,91,27,276,40,4139,10032,0,4,False
23,0,1,0,22063,210,293,494,22155,81,53,229,75,4437,10334,0,0,False
44,20,2,2,23602,0,295,328,23646,5,0,55,0,5044,10945,0,0,True
87,9,4,3,16094,0,289,597,16174,1,0,277,2,1945,7750,0,1,True
72,0,1,0,13862,0,285,639,13946,1,0,332,11,1341,6514,0,0,False
17,6,1,2,23112,340,293,437,23144,55,0,97,0,4904,10805,0,0,True
76,4,2,1,21689,0,293,578,21767,38,34,301,126,4233,10127,0,0,False
56,26,1,1,15426,349,288,581,15515,123,10,312,9,1634,7390,0,0,True
9,10,2,1,23672,283,295,399,23715,2,0,2,0,5055,10956,0,0,True
28,21,1,1,15456,0,288,600,15560,6,0,306,9,1650,7407,0,0,True
224,7,4,2,22878,122,293,168,22895,43,0,107,3,4777,10676,0,0,False
20,24,3,3,23142,0,293,447,23208,4,0,99,0,4917,10818,0,0,True
31,36,3,10,17693,0,290,583,17794,2,0,252,8,2589,8441,0,0,False
25,5,1,1,19356,0,291,729,19433,54,0,289,6,3285,9157,0,0,True
33,3,1,2,18675,345,290,638,18805,107,133,252,8,3028,8895,0,0,True
41,7,3,2,22570,0,293,325,22678,1,0,156,7,4667,10565,0,0,False
7,21,2,5,20747,236,293,591,20851,93,2,265,4,3821,9706,0,0,True
37,18,2,2,16859,0,289,715,16990,1,0,287,8,2291,8125,0,0,True
37,5,2,2,22857,0,293,178,22887,11,0,115,3,4770,10669,0,0,False
63,0,2,0,10184,328,275,597,10276,100,3,314,24,1158,4734,0,1,False
62,5,1,2,15859,317,289,513,15939,113,69,304,5,1811,7600,0,0,False
59,5,1,2,16897,386,289,711,17031,123,117,282,7,2302,8137,0,0,True
7,1,2,1,23634,0,295,437,23653,1,0,15,0,5054,10955,0,0,True
50,7,2,2,15967,0,289,553,16058,30,44,279,4,1866,7661,0,0,False
20,9,3,3,23646,309,295,425,23657,9,0,10,0,5054,10955,0,0,False
41,82,3,1,22344,122,293,442,22434,63,44,201,90,4563,10460,0,0,False
13,2,2,2,19379,0,291,749,19485,53,0,296,4,3307,9181,0,0,False
28,2,2,1,15247,0,287,668,15356,2,0,358,12,1562,7298,0,0,True
12,2,1,1,15188,402,286,651,15271,157,10,360,12,1522,7246,0,0,True
24,11,1,4,18370,393,290,702,18470,110,152,265,11,2894,8758,0,0,False
313,41,2,9,18466,0,290,709,18606,1,0,280,10,2955,8821,0,0,True
106,8,2,1,17067,0,290,647,17172,56,40,257,6,2357,8196,0,0,True
651,18,3,2,21411,0,293,534,21475,10,1,257,6,4108,10000,0,0,False
34,8,1,1,18406,412,290,709,18528,116,152,273,12,2921,8787,0,0,False
185,23,3,3,21098,195,293,572,21209,85,88,265,44,3969,9859,0,0,True
16,6,2,2,20657,0,292,595,20757,6,0,250,2,3780,9664,0,0,False
91,65,3,7,15550,342,289,547,15694,116,78,299,8,1689,7461,0,0,True
28,22,5,1,10189,327,275,610,10279,98,3,317,25,1158,4735,0,3,False
52,0,2,0,20538,0,292,653,20670,9,8,255,2,3756,9640,0,0,False
159,6,3,4,20196,0,291,770,20287,2,1,291,8,3622,9501,0,0,False
35,53,6,9,15143,0,286,606,15183,1,0,344,11,1475,7181,0,2,False
67,4,3,1,10031,0,275,517,10099,2,0,289,41,1127,4633,0,1,False
23,43,1,2,23243,328,293,408,23290,68,0,130,0,4943,10844,0,0,True
32,8,2,2,17636,0,290,600,17734,47,25,254,11,2571,8422,0,0,False
24,46,3,12,14655,0,286,528,14787,2,1,301,12,1401,6940,2,0,False
42,0,3,0,7752,0,248,520,7820,1,0,295,53,949,3459,0,1,False
52,16,3,8,15540,0,289,556,15688,5,2,300,8,1685,7457,0,0,True
13,21,2,2,14941,0,286,528,15025,1,0,316,15,1432,7087,0,0,True
45,12,3,3,19401,0,291,741,19543,3,0,294,4,3325,9199,0,0,True
