issueCleanedBodyLen,meanCommentSizeT,nActorsT,nCommentsT,nCommitsByActorsT,nCommitsByCreator,nCommitsByUniqueActorsT,nCommitsInProject,nCommitsProjectT,nIssuesByCreator,nIssuesByCreatorClosed,nIssuesCreatedInProject,nIssuesCreatedInProjectClosed,nIssuesCreatedProjectClosedT,nIssuesCreatedProjectT,nLabelsT,nSubscribedByT,timeOpen
16,8,4,1,2056,0,123,931,2205,16,15,375,348,1102,1256,0,0,False
47,68,10,7,927,5,85,629,1032,5,4,375,257,464,564,0,8,False
82,9,5,9,1459,56,110,772,1633,22,19,442,402,761,906,0,3,False
37,141,8,10,1276,0,102,695,1385,8,4,360,284,665,807,0,10,False
23,8,3,2,1463,55,111,771,1638,18,17,439,403,764,909,0,0,False
41,7,5,3,680,0,72,681,838,5,1,422,307,354,451,0,3,False
45,48,7,9,2219,0,130,1268,2387,2,0,272,253,1204,1359,0,8,False
63,146,5,14,683,0,73,680,841,31,25,418,306,360,457,0,15,False
600,12,6,20,1444,37,110,786,1628,7,7,443,404,760,905,0,2,True
255,2,3,1,2947,0,149,1072,3348,11,10,79,73,1364,1519,0,0,False
17,17,4,2,481,10,55,711,531,20,16,424,299,193,269,0,0,False
37,8,4,1,2161,19,125,1128,2219,29,21,298,270,1120,1275,0,0,False
84,24,3,14,83,2,12,242,147,4,2,143,65,18,38,0,5,False
62,9,5,4,1843,0,120,885,1938,9,8,438,404,912,1064,0,0,False
29,19,10,18,1385,0,105,790,1505,2,1,425,389,712,856,0,10,False
36,8,3,2,1025,51,91,661,1168,25,21,380,271,528,631,0,1,False
7,12,4,1,1993,135,123,964,2189,110,101,399,370,1083,1237,0,0,False
58,13,6,12,1250,29,102,690,1361,25,22,361,272,652,791,0,5,False
29,37,7,14,1067,0,93,660,1191,1,0,372,254,546,652,0,12,False
35,26,7,6,2728,9,141,1205,2891,8,6,115,103,1334,1489,0,6,False
30,20,5,4,1462,0,110,771,1634,5,3,442,401,762,907,0,0,False
112,38,8,10,1075,53,93,653,1192,15,14,368,251,548,654,0,15,False
85,0,1,0,3932,0,161,1126,4015,11,10,49,38,1419,1574,0,0,False
31,13,4,2,977,11,87,670,1106,15,16,385,271,501,603,0,0,False
25,6,4,5,2216,0,130,1255,2376,16,14,276,251,1201,1356,0,0,False
122,21,2,3,1018,0,91,661,1164,11,4,382,272,525,628,0,0,False
12,12,5,4,1171,0,95,612,1226,2,2,351,234,564,676,0,2,False
8,18,7,14,2049,0,123,934,2201,26,21,382,351,1098,1252,0,0,False
36,181,9,14,1164,41,94,615,1225,11,10,354,231,563,675,0,15,False
3,8,2,3,1645,56,114,745,1741,17,15,448,413,817,964,0,0,False
35,22,6,19,1261,0,102,681,1363,4,0,360,277,653,794,0,8,False
6,6,5,5,1677,0,114,773,1771,1,0,447,413,832,979,0,0,False
12,3,6,6,1359,0,105,802,1440,6,1,417,374,692,835,0,1,False
94,34,4,2,480,11,55,711,531,21,16,424,298,193,269,0,1,False
321,156,6,14,668,188,72,668,825,11,8,421,306,350,447,0,8,False
150,24,6,5,1882,21,121,934,1993,12,3,438,403,946,1098,0,3,False
71,100,6,31,2266,6,132,1257,2410,6,4,249,227,1216,1371,0,15,False
7,9,6,4,978,0,87,671,1107,2,1,385,273,502,604,0,0,True
7,8,3,2,2515,0,137,1187,2662,9,6,176,164,1281,1436,0,0,False
145,6,5,2,2034,0,123,938,2191,17,16,388,364,1094,1248,0,0,False
28,6,4,8,297,215,42,562,325,38,35,335,230,102,161,0,2,False
40,13,7,7,1187,0,95,604,1228,2,0,346,240,568,680,0,7,False
47,11,2,2,1133,7,93,633,1210,15,14,363,241,557,668,0,2,False
9,28,3,1,3495,13,155,882,3604,6,4,46,36,1403,1558,0,0,False
6,471,4,5,445,70,55,725,529,33,29,415,305,189,265,0,2,False
17,152,6,5,386,272,50,708,489,30,29,394,297,166,236,0,2,False
21,15,4,2,2372,0,134,1198,2516,4,3,201,185,1238,1393,0,0,False
23,30,6,10,896,0,85,641,1013,1,0,382,262,453,553,0,7,False
25,13,4,5,529,0,57,696,595,10,6,412,298,222,302,0,3,False
39,0,2,0,4780,14,195,1328,5001,6,4,32,24,1463,1618,0,0,False
34,14,8,6,1095,0,93,644,1193,9,6,369,246,552,658,0,1,False
137,14,2,2,1174,4,95,616,1228,13,6,350,240,567,679,0,1,False
116,182,6,7,1165,18,94,615,1225,9,7,354,232,563,675,0,5,False
44,12,3,1,2462,0,136,1195,2651,30,29,179,168,1278,1433,0,0,False
219,0,4,0,2811,0,142,1161,2945,12,11,100,94,1340,1495,0,0,False
36,8,3,1,2252,0,132,1263,2397,46,45,260,241,1207,1362,0,0,False
38,0,2,0,2827,0,144,1180,2971,11,10,96,92,1349,1504,0,0,False
31,40,5,9,1232,0,98,663,1285,1,0,357,263,615,745,0,7,True
29,33,5,5,1333,29,105,763,1428,9,6,372,325,686,829,0,3,False
41,178,5,3,995,0,88,671,1126,6,4,392,276,508,611,0,4,False
98,23,4,7,2818,0,143,1170,2957,2,1,97,93,1346,1501,0,3,False
20,22,6,10,1488,0,111,758,1647,14,11,436,385,770,915,0,5,False
305,683,4,2,851,74,82,651,991,22,16,384,268,435,534,0,0,True
166,58,16,62,178,19,23,227,248,18,12,156,64,61,93,0,14,False
75,13,3,5,4383,0,185,1385,4597,1,0,40,35,1449,1604,0,0,True
19,8,3,1,2676,0,141,1221,2836,21,20,125,115,1325,1480,0,0,False
23,8,4,1,2029,63,123,943,2191,19,17,393,367,1093,1247,0,0,False
54,2,3,1,2837,0,144,1172,2983,14,12,94,89,1349,1504,0,0,False
929,28,2,3,5668,0,210,1047,5840,2,1,23,17,1479,1634,0,0,False
31,136,8,15,1052,0,93,673,1188,1,0,377,262,545,651,0,13,False
32,16,6,16,1306,18,104,749,1409,21,18,373,319,677,820,0,8,False
63,176,5,8,1295,0,103,755,1405,7,3,373,315,675,818,0,1,False
17,826,4,5,385,273,50,709,489,32,29,396,297,166,236,0,0,False
17,126,6,17,1024,0,91,660,1165,20,15,381,270,526,629,0,12,True
24,187,4,11,965,1,87,646,1076,1,0,384,268,484,585,0,4,False
181,106,5,8,2715,0,141,1210,2859,13,12,113,106,1333,1488,0,10,False
4,0,1,0,4779,15,195,1329,5001,7,5,33,25,1463,1618,0,0,False
4,7,3,2,2662,0,141,1156,2816,3,1,130,119,1321,1476,0,0,False
61,52,5,15,4485,0,189,1389,4737,1,0,39,35,1450,1605,0,1,True
10,29,4,5,966,0,87,665,1088,23,15,383,269,488,589,0,6,False
86,0,1,0,235,102,29,266,258,24,20,153,70,71,105,0,0,False
52,10,3,2,683,0,73,683,844,2,0,414,307,362,459,0,1,False
39,8,5,5,783,33,78,626,938,13,10,388,267,409,508,0,2,False
69,7,5,1,3351,0,152,837,3532,3,2,63,56,1393,1548,0,1,False
9,39,9,35,1003,51,90,666,1148,25,25,385,276,519,622,0,15,True
36,14,6,9,1787,17,119,876,1881,4,3,447,418,891,1038,0,1,False
65,20,7,32,1644,2,114,745,1740,6,4,450,413,816,963,0,15,False
77,267,5,5,899,0,85,639,1017,25,17,381,260,455,555,0,0,True
6,12,4,10,1321,17,105,762,1421,19,17,366,322,684,827,0,3,False
73,17,4,3,850,0,81,639,978,2,1,388,267,432,531,0,2,False
7,64,4,8,806,38,78,622,960,27,18,390,261,418,517,0,12,False
12,7,4,2,2161,19,125,844,2219,87,21,355,269,1116,1271,0,0,False
20,27,7,14,1783,87,119,869,1873,43,37,447,415,888,1035,0,4,False
2,12,2,3,1738,1,116,802,1815,4,2,441,411,856,1003,0,0,False
926,281,2,10,5638,0,207,1050,5776,3,2,25,19,1477,1632,0,4,False
17,17,8,6,1917,19,123,930,2074,8,1,431,397,983,1135,0,0,False
17,12,6,14,1872,0,121,928,1957,2,0,438,404,932,1084,0,1,False
25,79,8,13,194,3,25,278,251,2,0,161,68,65,98,0,10,False
25,351,5,4,1225,3,98,648,1279,4,3,360,264,603,728,0,2,False
61,12,3,1,2365,0,134,1202,2509,35,34,209,186,1235,1390,0,0,False
14,12,3,1,2390,0,135,1216,2551,2,0,197,181,1250,1405,0,0,False
55,101,7,19,779,0,78,630,923,23,15,390,269,407,506,0,15,False
45,16,6,11,1639,6,114,750,1739,8,5,451,413,815,962,0,7,False
440,7,6,4,2210,0,130,1245,2371,1,0,279,256,1197,1352,0,1,False
29,12,4,2,2189,11,128,1169,2287,17,11,284,258,1158,1313,0,0,False
82,118,7,14,231,6,28,268,257,4,2,161,73,71,105,0,14,False
67,27,3,4,605,29,70,680,771,26,25,419,315,330,426,0,4,False
21,14,3,2,2342,0,134,1208,2461,12,9,220,199,1229,1384,0,0,False
13,8,5,2,1973,2,123,972,2176,13,11,405,382,1078,1231,0,1,False
25,11,5,6,2192,0,129,1238,2341,18,16,281,263,1177,1332,0,1,False
173,626,7,2,844,74,80,619,966,23,16,386,261,425,524,0,3,False
389,46,4,2,1973,0,123,960,2175,23,22,408,382,1078,1231,0,1,False
48,4,4,2,2219,9,130,1267,2387,12,6,272,252,1204,1359,0,0,False
40,5,3,2,2609,0,140,1164,2728,2,1,142,130,1302,1457,0,0,False
122,14,2,3,1170,2,94,613,1225,12,5,352,234,563,675,0,2,False
48,30,8,7,499,0,55,711,539,9,3,428,302,202,279,0,3,False
44,2,1,1,753,0,77,645,882,25,18,399,281,385,484,0,0,False
10,106,8,7,1213,7,98,655,1269,14,12,359,262,596,714,0,8,False
22,2,3,1,4292,12,179,1405,4495,1,0,40,34,1442,1597,0,0,False
12,16,3,2,3534,1,156,889,3622,1,0,45,36,1406,1561,0,0,False
13,0,2,0,3639,0,157,1083,3791,2,1,43,35,1412,1567,0,0,False
24,10,4,2,2161,19,125,844,2219,46,21,315,270,1116,1271,0,0,False
35,456,4,4,746,0,77,649,877,3,2,405,283,382,481,0,1,False
10,8,3,1,2416,56,135,1203,2608,8,7,186,172,1261,1416,0,0,False
91,23,4,4,2258,0,132,1263,2403,1,0,256,236,1212,1367,0,2,False
28,196,6,8,1055,33,93,670,1188,11,8,376,259,545,651,0,6,False
53,13,5,7,1538,1,113,783,1678,3,2,456,415,789,936,0,5,False
21,0,2,0,2838,0,144,1171,2983,10,9,93,88,1349,1504,0,0,False
26,51,9,33,391,40,50,710,490,30,29,400,304,167,237,0,14,False
29,7,4,4,1900,0,123,940,2050,4,3,434,403,972,1124,0,0,True
78,164,7,9,865,0,83,662,995,3,1,388,268,439,538,0,9,True
17,24,11,11,1530,0,113,765,1673,4,3,450,405,784,931,0,9,False
17,11,5,8,1485,0,111,761,1646,2,1,438,387,770,915,0,3,False
110,27,1,2,560,10,67,690,681,8,7,423,308,279,372,0,0,False
47,6,5,2,1096,49,93,643,1201,20,18,365,246,552,658,0,4,False
29,10,6,6,1828,10,120,875,1919,3,0,440,401,904,1054,0,2,False
9,3,4,1,2816,0,143,1169,2956,1,0,98,93,1343,1498,0,0,False
15,23,6,9,1599,7,113,788,1727,9,6,460,422,804,951,0,0,False
53,277,6,6,733,0,76,661,872,28,19,415,291,380,479,0,5,False
48,38,6,11,965,1,87,646,1076,2,0,385,268,484,585,0,11,False
48,35,6,12,1309,0,104,748,1414,3,0,372,319,679,822,0,8,False
7,8,3,1,2283,0,133,1249,2437,7,6,236,214,1222,1377,0,0,False
77,16,2,1,453,254,55,719,529,27,26,418,302,189,265,0,0,False
25,29,8,10,994,29,88,667,1122,27,21,387,272,508,611,0,10,False
40,6,1,1,5745,6,213,1045,5942,1,0,19,12,1484,1639,0,0,False
97,4,5,4,1554,2,113,795,1687,2,1,461,418,793,940,0,0,False
9,13,4,5,681,54,73,680,838,32,28,419,306,356,453,0,4,False
49,8,3,1,2703,0,141,1211,2848,20,19,119,110,1328,1483,0,0,False
111,151,11,7,1357,0,105,804,1439,16,15,420,374,690,833,0,15,False
84,46,7,9,1173,17,95,610,1226,7,4,348,232,564,676,0,5,False
25,34,4,4,2209,0,130,1245,2365,1,0,277,254,1192,1347,0,2,False
38,0,1,0,4780,14,195,1328,5001,5,3,31,23,1463,1618,0,0,False
83,8,4,2,342,14,47,664,420,28,22,386,287,143,211,0,0,False
23,11,6,5,1752,0,117,837,1828,2,1,440,415,866,1013,0,0,False
45,27,9,7,503,0,55,707,543,8,3,426,301,203,280,0,7,False
46,23,6,20,1516,35,112,750,1661,9,7,444,398,779,924,0,7,False
73,76,7,30,1251,0,102,689,1362,3,2,362,274,653,792,0,15,True
67,4,5,3,342,14,47,666,422,27,22,387,289,143,211,0,0,False
18,21,4,3,1017,0,91,660,1162,10,4,382,272,525,628,0,0,False
7,8,4,1,1993,135,123,964,2189,111,101,400,370,1083,1237,0,0,False
58,51,10,16,1785,19,119,877,1881,11,10,448,418,891,1038,0,6,False
12,26,8,7,1333,1,105,763,1428,2,1,370,325,686,829,0,2,False
382,11,7,6,1883,0,121,943,2017,25,24,437,403,955,1107,0,10,False
10,8,4,1,2161,19,125,844,2219,60,21,329,270,1116,1271,0,0,False
14,28,7,14,361,7,48,710,480,8,7,390,302,162,230,0,15,False
35,19,5,11,2033,174,123,939,2191,11,10,390,366,1094,1248,0,3,True
35,402,4,3,1148,72,93,618,1212,11,11,354,237,561,672,0,2,False
5,4,4,2,2205,46,129,1226,2354,10,9,278,257,1186,1341,0,0,False
16,18,5,10,1664,0,114,752,1759,18,17,449,417,828,975,0,0,False
42,14,6,13,1505,45,111,760,1658,17,13,444,393,777,922,0,2,False
51,64,5,11,614,0,70,702,788,7,6,433,319,339,436,0,9,False
1112,77,2,1,2842,0,144,1169,2984,9,8,92,87,1350,1505,0,0,False
45,61,6,2,671,0,72,668,826,34,25,418,303,350,447,0,5,False
49,478,7,3,644,25,72,688,805,26,19,434,315,342,439,0,5,False
27,35,6,15,354,67,47,693,472,33,29,392,300,153,221,0,9,False
68,23,2,2,2811,0,142,1161,2945,1,0,99,94,1340,1495,0,0,False
86,20,8,7,966,0,87,675,1101,3,1,386,273,496,598,0,4,True
13,3,4,1,2161,19,125,844,2219,70,21,339,270,1116,1271,0,0,False
15,8,4,1,2161,19,125,844,2219,51,21,320,270,1116,1271,0,0,False
10,326,8,8,1045,44,92,656,1173,13,9,378,260,536,641,0,1,False
30,21,4,3,825,36,79,606,963,26,17,385,255,420,519,0,0,False
19,8,3,1,2215,0,130,1251,2376,51,50,277,252,1200,1355,0,0,False
155,61,10,25,2589,15,140,1170,2709,10,9,158,138,1296,1451,0,12,False
26,5,1,1,938,4,85,619,1033,4,3,374,255,465,565,0,0,False
34,20,6,4,1822,0,120,869,1913,11,9,445,408,901,1051,0,0,False
112,45,4,4,752,0,77,645,877,4,2,401,281,384,483,0,3,False
13,24,6,7,1976,2,123,971,2177,12,10,402,379,1080,1233,0,3,False
28,54,8,20,756,0,77,643,884,8,6,397,282,387,486,0,13,False
416,55,5,31,1191,0,95,600,1229,1,0,344,239,570,682,0,14,False
79,47,3,1,5025,231,199,1313,5324,3,2,23,21,1465,1620,0,1,True
37,45,6,7,1107,92,93,637,1205,12,10,365,249,554,664,0,6,False
58,36,8,7,61,21,11,255,136,19,16,139,72,16,34,0,11,False
70,35,6,7,2385,17,134,1201,2520,11,10,198,182,1238,1393,0,4,False
63,24,6,4,1282,0,102,711,1394,1,0,368,302,670,812,0,2,False
187,14,3,1,2956,0,149,1077,3353,9,8,76,68,1369,1524,0,1,False
7,95,4,3,2266,46,133,1257,2410,8,7,247,226,1217,1372,0,1,False
55,27,8,13,603,0,70,680,762,8,6,425,316,328,423,0,15,False
97,18,6,6,2728,9,141,1205,2891,7,6,114,103,1334,1489,0,4,False
95,16,6,8,596,6,68,680,707,15,11,419,306,300,394,0,8,True
68,17,5,18,1790,7,119,873,1883,3,2,446,418,892,1040,0,4,False
39,16,6,6,823,0,79,607,962,8,0,386,255,419,518,0,3,False
11,3,4,1,2161,19,125,1121,2219,39,21,308,270,1116,1271,0,0,False
369,17,4,2,664,54,72,671,822,33,28,425,308,348,445,0,0,False
40,280,4,5,747,0,77,649,877,11,3,404,283,382,481,0,4,False
120,124,10,54,196,22,26,276,253,17,13,159,69,68,101,0,14,False
57,44,5,3,600,0,68,682,722,3,3,422,309,301,396,0,2,False
8,23,3,2,2949,4,149,1070,3349,6,5,78,73,1364,1519,0,2,False
2,2,3,1,1211,51,97,632,1249,20,19,349,254,586,703,0,0,False
12,573,5,3,339,15,46,664,412,23,25,382,284,141,208,0,1,False
19,6,7,9,1673,6,114,765,1767,5,4,448,413,829,976,0,4,False
47,29,5,9,2225,7,130,1263,2387,8,5,267,251,1204,1359,0,6,False
25,12,6,11,1469,13,111,768,1644,6,5,439,400,767,912,0,2,False
33,10,4,2,2033,0,123,939,2191,27,22,389,365,1094,1248,0,0,False
31,8,3,1,2508,0,137,1150,2654,28,27,175,164,1279,1434,0,0,False
20,10,4,4,1426,41,109,790,1579,8,7,436,395,750,895,0,1,False
18,8,3,1,2609,0,140,1164,2727,5,1,145,130,1302,1457,0,0,False
73,6,5,2,2026,109,123,946,2189,103,99,394,369,1093,1247,0,0,False
173,8,3,1,2638,0,141,1148,2797,22,21,137,125,1313,1468,0,0,False
63,172,6,10,739,0,76,655,874,13,4,414,288,380,479,0,12,False
19,11,6,3,1259,0,102,683,1362,11,5,360,276,653,792,0,3,False
24,5,5,2,2083,0,123,907,2211,24,21,368,334,1105,1260,0,0,False
5,8,4,1,2073,0,123,914,2205,15,14,374,339,1103,1258,0,0,False
4,31,2,4,2957,34,149,1078,3358,7,5,75,68,1371,1526,0,2,False
20,11,6,7,1003,27,90,664,1147,25,21,386,276,518,621,0,15,False
10,8,4,1,2161,19,125,844,2219,64,21,333,270,1116,1271,0,0,False
91,0,1,0,533,225,63,702,607,18,16,415,303,240,330,0,0,False
24,22,4,2,3454,0,153,840,3569,1,0,53,46,1399,1554,0,1,False
122,63,4,6,152,0,23,247,231,1,0,157,71,49,79,0,5,False
51,9,7,12,1863,0,121,931,1947,5,4,441,408,923,1075,0,2,False
14,8,4,1,2161,19,125,844,2219,57,21,326,270,1116,1271,0,0,False
27,8,4,1,2161,19,125,844,2219,76,21,344,269,1116,1271,0,0,False
27,71,6,3,2365,0,134,1204,2514,1,0,205,186,1235,1390,0,3,False
34,17,4,2,2328,0,134,1216,2455,3,0,223,200,1227,1382,0,1,False
154,32,7,9,901,24,85,639,1019,22,20,378,259,456,556,0,13,False
20,21,3,6,814,0,78,615,960,4,2,391,259,418,517,0,6,False
23,24,9,24,1644,0,114,745,1740,35,31,449,413,816,963,0,11,False
7,12,4,2,2055,102,123,930,2205,97,92,376,349,1099,1253,0,0,False
26,94,3,22,966,30,87,676,1101,16,9,386,274,497,599,0,14,False
36,297,8,10,1147,45,93,619,1212,12,11,356,237,561,672,0,14,False
25,11,6,3,1258,0,102,684,1362,12,5,361,276,653,792,0,3,False
24,8,9,17,1366,12,105,801,1467,18,15,422,385,702,846,0,4,False
124,127,4,8,2363,0,134,1194,2509,3,2,210,188,1234,1389,0,2,True
43,13,7,13,1356,0,105,805,1439,1,0,421,374,690,833,0,8,False
16,228,4,7,1050,12,92,675,1187,8,6,380,262,544,650,0,1,False
14,8,7,16,1744,1,117,825,1828,3,2,439,415,862,1009,0,3,False
64,211,8,7,966,30,87,665,1088,17,9,384,269,488,589,0,11,False
26,8,4,2,2161,19,125,844,2219,74,21,342,269,1116,1271,0,0,False
11,3,4,1,2161,19,125,844,2219,58,21,327,270,1116,1271,0,0,False
29,8,4,1,2161,19,125,1128,2219,28,21,297,270,1120,1275,0,0,False
85,39,7,52,193,0,25,279,251,5,4,162,68,65,98,0,15,False
48,352,5,4,683,0,73,683,844,1,0,413,307,362,459,0,2,False
46,14,4,2,395,269,51,725,498,29,29,410,312,168,238,0,2,False
3,0,4,0,7819,0,279,1435,8143,1,0,13,4,1537,1693,0,0,False
71,46,7,5,1295,0,103,755,1405,6,3,372,315,675,818,0,2,False
11,3,4,1,2161,19,125,844,2219,84,21,352,269,1116,1271,0,0,False
20,23,3,6,1654,5,114,743,1749,6,4,443,411,823,970,0,1,False
132,258,8,15,1229,5,98,661,1283,10,9,361,265,615,743,0,15,False
10,12,4,1,2161,19,125,844,2219,61,21,330,270,1116,1271,0,0,False
205,188,8,8,756,0,77,643,883,10,3,397,282,386,485,0,4,False
20,12,3,1,2401,0,135,1214,2592,32,31,197,179,1257,1412,0,0,False
9,15,5,14,1739,1,116,810,1821,1,0,443,415,856,1003,0,3,False
92,255,8,15,1212,4,98,653,1266,11,6,356,260,595,713,0,14,False
29,0,2,0,3619,0,156,1035,3774,3,2,45,36,1412,1567,0,0,False
80,181,5,9,2174,131,127,1144,2255,4,3,286,260,1136,1291,0,5,False
77,27,6,6,1173,0,95,617,1228,3,1,349,239,567,679,0,3,False
7,2,4,2,826,36,79,607,965,25,16,384,254,420,519,0,0,False
23,348,4,4,507,13,55,703,558,21,14,421,299,203,280,0,3,True
62,256,4,7,832,5,79,607,965,9,5,383,254,420,519,0,7,True
98,125,5,11,264,0,38,332,286,1,1,192,105,83,129,0,10,False
32,10,6,8,1548,61,113,794,1684,17,16,456,415,792,939,0,2,False
4,12,3,1,2456,22,136,1181,2639,15,14,180,169,1277,1432,0,0,False
38,44,4,3,571,0,68,700,691,8,7,419,311,295,388,0,2,False
45,71,4,44,970,30,87,674,1105,15,8,386,272,499,601,0,14,False
43,11,6,5,1923,64,123,936,2096,29,27,426,400,996,1148,0,2,True
19,15,5,4,991,0,88,664,1110,2,0,386,269,506,608,0,1,False
190,69,10,26,597,0,68,683,720,1,0,425,308,300,395,0,14,False
21,7,3,1,841,29,80,620,966,19,17,384,258,425,524,0,0,False
37,8,4,1,2161,19,125,1128,2219,27,21,296,270,1121,1276,0,0,False
45,5,4,2,2266,0,132,1257,2410,1,0,248,226,1216,1371,0,0,False
11,4,5,2,2092,84,124,904,2216,94,79,364,328,1110,1265,0,0,False
43,16,7,12,1281,0,102,695,1388,1,0,364,290,667,809,0,13,False
20,8,3,1,2570,0,139,1184,2703,26,25,159,139,1295,1450,0,0,False
103,17,4,2,2967,0,149,1081,3368,8,7,71,65,1374,1529,0,0,False
17,16,3,1,1210,0,97,633,1240,4,3,353,255,582,699,0,1,False
13,12,3,1,2265,0,132,1258,2407,44,43,252,228,1213,1368,0,0,False
36,16,4,4,1946,151,123,968,2167,115,112,421,394,1066,1218,0,1,False
73,15,3,2,2592,0,140,1173,2710,14,13,157,137,1297,1452,0,0,False
3,8,3,1,1942,61,123,972,2161,26,24,423,396,1063,1215,0,0,False
153,36,11,16,1429,50,110,790,1581,10,9,441,402,751,896,0,14,False
12,8,4,1,2161,19,125,1121,2219,36,21,305,270,1116,1271,0,0,False
4,8,4,4,1946,62,123,970,2167,24,22,419,394,1066,1218,0,1,False
26,14,4,2,2189,11,128,1169,2287,16,11,283,258,1158,1313,0,0,False
12,7,2,4,1809,0,120,876,1899,3,1,442,412,895,1043,0,0,False
133,23,4,4,193,0,25,253,251,7,2,162,67,65,98,0,1,True
63,11,7,4,1274,0,102,683,1384,9,5,364,282,664,806,0,3,False
39,10,3,2,2306,236,133,1235,2448,10,6,231,207,1225,1380,0,0,False
43,10,5,5,1641,6,114,748,1739,7,5,450,412,815,962,0,0,False
15,18,3,2,2343,0,134,1207,2462,3,2,216,195,1230,1385,0,1,False
8,9,7,8,1316,55,104,767,1417,24,22,372,323,679,822,0,3,False
63,21,7,9,1978,0,123,971,2178,4,2,401,379,1081,1235,0,4,False
21,19,4,2,2343,5,134,1207,2461,14,12,217,198,1229,1384,0,0,False
40,78,8,41,344,48,47,664,422,29,24,386,288,143,211,0,15,False
15,8,4,2,2161,19,125,1121,2219,37,21,306,270,1116,1271,0,0,False
8,21,5,5,698,3,76,682,851,4,2,413,305,370,468,0,8,False
103,7,7,3,2385,0,134,1201,2519,11,10,199,182,1238,1393,0,6,False
25,8,6,18,1568,8,113,802,1709,11,10,462,421,800,947,0,2,False
66,107,7,9,29,30,9,284,119,21,19,142,84,13,29,0,11,False
13,184,9,8,820,30,78,610,961,21,17,388,255,418,517,0,12,False
12,8,3,1,2307,0,133,1234,2448,6,5,227,206,1225,1380,0,0,False
99,12,7,5,529,6,60,699,601,13,12,413,299,236,316,0,4,False
184,132,8,46,562,94,67,700,686,28,26,422,310,290,383,0,15,False
15,8,4,4,2538,19,138,1204,2685,12,12,168,155,1288,1443,0,3,False
51,5,3,2,1105,7,93,639,1204,16,14,365,249,553,662,0,2,False
59,66,2,2,670,186,72,668,826,10,8,420,304,350,447,0,1,False
12,8,4,1,2161,19,125,844,2219,50,21,319,270,1116,1271,0,0,False
23,676,4,2,743,0,77,652,877,4,2,410,285,381,480,0,0,False
3,12,5,2,2085,88,123,907,2214,95,83,366,333,1107,1262,0,1,False
8,10,2,2,4903,0,195,1277,5057,6,0,28,19,1465,1620,0,0,False
15,13,4,12,1728,0,116,805,1806,34,33,443,413,851,998,0,2,True
26,23,3,1,2983,0,149,1080,3430,7,5,71,64,1377,1532,0,0,False
39,0,2,0,4560,0,191,1353,4813,8,6,35,31,1454,1609,0,0,False
63,8,2,1,2231,0,130,1263,2388,50,49,265,249,1205,1360,0,0,False
87,23,4,2,845,6,80,619,966,6,5,384,262,425,524,0,0,False
46,10,4,3,2189,11,128,1169,2287,15,11,282,258,1158,1313,0,0,False
171,41,4,28,253,0,32,276,265,4,2,165,77,75,116,0,15,True
23,13,7,7,683,0,73,680,840,10,0,418,306,358,455,0,3,False
7,14,3,2,2933,46,147,1086,3332,8,6,80,74,1359,1514,0,0,False
40,8,3,1,2205,0,130,1243,2363,53,53,278,259,1190,1345,0,0,False
76,45,7,7,1917,0,123,930,2074,27,26,432,397,982,1134,0,13,False
6,8,4,1,1993,135,123,964,2189,105,101,394,370,1083,1237,0,0,False
43,0,2,0,4138,14,176,1453,4349,3,2,43,37,1435,1590,0,0,False
41,22,9,20,1827,0,120,874,1917,2,0,443,403,903,1053,0,6,True
37,18,7,2,2032,60,123,940,2191,18,16,392,366,1093,1247,0,4,False
6,33,9,30,1978,2,123,971,2178,11,9,402,379,1081,1235,0,14,False
74,81,5,6,207,0,27,275,257,2,0,166,76,69,102,0,2,False
40,5,1,1,893,27,85,641,1007,22,9,382,262,451,551,0,0,False
17,16,11,12,1257,42,102,684,1362,12,10,362,275,653,792,0,7,False
57,12,4,1,2074,4,123,913,2206,2,1,373,338,1103,1258,0,0,False
134,12,5,10,2660,222,141,1158,2816,3,3,132,119,1321,1476,0,3,False
25,14,4,3,2294,4,133,1243,2438,5,2,235,212,1224,1379,0,1,False
11,9,7,21,1649,4,114,744,1744,9,7,446,412,823,970,0,9,False
74,696,4,2,672,0,72,667,827,32,24,417,302,351,448,0,3,False
97,33,8,10,473,9,55,715,529,10,5,429,298,191,267,0,7,False
41,6,5,8,1728,0,116,805,1803,1,1,444,413,851,998,0,0,True
41,146,7,11,1044,0,92,657,1173,14,6,375,256,536,641,0,5,False
19,455,7,3,1051,63,92,674,1187,12,11,379,262,544,650,0,5,False
25,480,6,5,1104,33,93,636,1203,10,8,363,246,553,662,0,2,False
150,0,1,0,531,227,62,704,606,20,17,420,305,240,330,0,0,False
304,62,7,9,1611,21,113,776,1728,7,6,456,417,806,953,0,6,False
71,15,6,8,1607,21,113,780,1728,8,6,457,418,805,952,0,6,False
34,114,7,16,838,0,80,605,966,3,2,384,255,422,521,0,14,False
8,3,3,1,2223,5,130,1265,2387,15,13,269,251,1204,1359,0,1,False
72,8,2,2,2662,0,141,1159,2816,2,1,129,119,1321,1476,0,0,False
13,3,4,1,2161,19,125,844,2219,66,21,335,270,1116,1271,0,0,False
7,36,5,17,1778,0,119,861,1868,1,0,451,418,886,1033,0,6,False
69,13,10,20,1791,0,119,884,1890,1,0,445,421,894,1042,0,8,False
57,12,1,1,444,260,55,726,529,28,27,415,305,189,265,0,0,False
