issueCleanedBodyLen,meanCommentSizeT,nActorsT,nCommentsT,nCommitsByActorsT,nCommitsByCreator,nCommitsByUniqueActorsT,nCommitsInProject,nCommitsProjectT,nIssuesByCreator,nIssuesByCreatorClosed,nIssuesCreatedInProject,nIssuesCreatedInProjectClosed,nIssuesCreatedProjectClosedT,nIssuesCreatedProjectT,nLabelsT,nSubscribedByT,timeOpen
14,14,3,3,7195,0,53,567,7296,5,0,114,0,822,1150,0,0,False
43,46,5,11,9819,0,63,993,9910,1,0,163,0,1111,1492,0,0,False
87,0,2,0,4949,0,42,538,5071,2,1,94,38,453,660,0,0,False
146,55,3,2,13149,0,73,0,13149,5,0,48,0,1952,2381,0,0,False
179,52,3,3,9274,0,62,897,9364,1,0,163,0,1059,1436,0,0,False
13,0,1,0,132,0,6,1,132,3,0,6,0,76,109,0,0,False
37,0,1,0,1808,0,24,496,1843,2,0,44,17,259,387,0,0,False
281,97,3,1,13149,0,73,0,13149,2,0,85,0,1893,2321,0,0,False
27,17,6,2,132,0,6,1,132,1,0,7,0,76,109,0,3,False
97,3,3,1,5206,0,43,519,5276,3,0,88,28,484,698,0,0,True
13,63,2,41,7539,0,54,339,7647,2,0,85,0,857,1196,0,0,False
166,21,4,3,5071,0,43,597,5129,1,0,89,31,467,676,0,0,False
123,23,3,4,13149,0,73,0,13149,2,0,107,0,1634,2060,0,0,False
65,27,5,4,5983,0,47,253,6043,4,0,66,0,621,883,0,0,False
16,4,2,2,1164,0,23,623,1242,2,0,39,15,227,337,0,0,False
60,44,3,20,7335,0,53,495,7479,2,0,89,0,834,1165,0,0,False
47,5,3,3,12486,0,69,663,12625,2,0,80,0,1407,1833,0,0,False
43,13,3,2,7634,0,54,337,7691,1,0,82,0,865,1209,0,0,False
86,17,3,2,8658,0,59,1117,8837,1,0,123,0,1004,1378,0,0,False
116,13,4,5,13149,0,73,0,13149,3,0,109,0,1716,2143,0,0,False
144,48,4,16,5715,0,43,296,5735,12,2,109,9,547,776,0,0,False
723,70,5,8,11547,0,68,1041,11733,1,0,116,0,1309,1732,0,0,False
24,7,2,1,10101,0,63,887,10205,46,0,159,0,1177,1586,0,0,False
72,12,3,2,7259,0,53,536,7401,1,0,103,0,829,1159,0,0,False
38,7,3,2,13149,0,73,0,13149,3,0,110,0,1524,1950,0,0,False
684,40,6,18,13149,0,73,0,13149,1,0,88,0,1892,2320,0,0,False
22,6,3,10,10171,0,65,966,10309,1,0,103,0,1184,1596,0,0,False
25,31,3,8,7933,0,57,725,8042,3,0,86,0,927,1285,0,0,False
41,23,3,17,13149,0,73,0,13149,1,0,116,0,1841,2269,0,0,False
70,3,2,1,5254,0,43,504,5342,1,0,87,24,492,706,0,0,False
54,52,6,5,4879,0,42,544,5011,2,0,105,50,450,655,0,1,False
72,20,4,9,9390,0,62,961,9587,7,0,158,0,1080,1459,0,0,False
32,0,2,0,13149,0,73,0,13149,3,0,34,0,1988,2417,0,0,False
144,6,4,3,13149,0,73,0,13149,1,0,124,0,1804,2232,0,0,False
116,44,3,3,9735,0,63,965,9829,1,0,165,0,1109,1490,0,0,False
48,5,2,1,7003,0,51,577,7083,12,0,108,0,780,1089,0,0,False
215,27,5,6,13149,0,73,0,13149,3,0,65,0,1916,2345,0,0,False
197,21,4,3,7020,0,52,580,7089,1,0,106,0,782,1091,0,0,False
80,8,3,1,8157,0,57,999,8257,5,0,102,0,945,1309,0,0,False
25,155,6,15,2428,0,32,623,2485,15,4,62,29,307,451,0,3,False
20,12,5,6,7274,0,53,530,7423,7,0,100,0,829,1159,0,0,False
73,6,3,2,13149,0,73,0,13149,1,0,106,0,1629,2055,0,0,False
175,18,2,1,10049,0,63,925,10192,1,0,167,0,1174,1583,0,0,False
18,10,2,2,497,0,20,353,535,8,3,39,16,197,286,0,0,False
76,31,4,11,2264,0,31,569,2347,9,3,56,19,288,423,0,0,False
148,10,3,3,13149,0,73,0,13149,3,0,7,0,2041,2470,0,0,False
288,36,2,3,1954,0,26,532,1990,3,0,53,14,273,405,0,0,True
59,64,3,1,13149,0,73,0,13149,1,0,105,0,1692,2118,0,0,False
40,6,3,2,13149,0,73,0,13149,9,0,66,0,1916,2345,0,0,False
184,5,5,2,13149,0,73,0,13149,1,0,106,0,1623,2049,0,0,False
237,6,3,1,7014,0,52,583,7087,2,0,105,0,780,1089,0,0,False
23,11,3,3,7143,0,53,570,7211,2,0,109,0,803,1122,0,0,False
19,18,3,1,13149,0,73,0,13149,1,0,111,0,1729,2156,0,0,False
67,25,4,5,7259,0,53,536,7400,2,0,105,0,828,1158,0,0,False
473,33,4,5,13149,0,73,0,13149,1,0,5,0,2041,2470,0,0,False
74,17,3,3,13149,0,73,0,13149,1,0,34,0,1997,2426,0,0,False
106,0,2,0,13149,0,73,0,13149,1,0,9,0,2037,2466,0,0,False
28,11,3,1,13149,0,73,0,13149,1,0,45,0,1954,2383,0,0,False
40,7,1,2,233,0,12,20,235,3,2,23,10,144,212,0,0,False
70,4,3,1,13149,0,73,0,13149,1,0,112,0,1853,2281,0,0,False
79,3,2,1,5212,0,43,514,5277,7,1,86,23,488,702,0,0,False
320,27,9,7,5762,0,44,341,5781,1,0,109,8,563,801,0,2,False
149,50,3,2,8713,0,60,1100,8888,2,0,122,0,1012,1386,0,0,False
63,27,3,5,6850,0,51,504,6931,4,0,106,0,759,1064,0,0,False
218,18,2,1,13149,0,73,0,13149,1,0,114,0,1842,2270,0,0,False
21,14,4,3,7125,0,53,575,7182,2,0,110,0,800,1119,0,0,False
44,7,2,1,17,0,2,24,17,1,0,9,3,32,46,0,1,False
96,13,5,6,13149,0,73,0,13149,1,0,113,0,1597,2023,0,0,False
72,38,6,4,5786,0,45,373,5834,1,0,94,6,582,830,0,1,False
33,82,5,5,132,0,6,1,132,4,0,10,1,74,105,0,2,False
6,7,2,3,13149,0,73,0,13149,4,0,22,0,2029,2458,0,0,False
100,13,2,1,5981,0,47,254,6038,1,0,70,0,621,883,0,0,False
59,40,3,1,7696,0,54,382,7740,1,0,78,0,879,1225,0,0,False
73,14,3,2,13149,0,73,0,13149,1,0,78,0,1896,2324,0,0,False
23,14,3,5,13068,0,72,81,13147,1,0,85,0,1452,1878,0,0,False
103,29,3,1,11416,0,68,1035,11584,1,0,115,0,1295,1718,0,0,False
418,39,3,1,13149,0,73,0,13149,1,0,90,0,1888,2316,0,0,False
124,28,4,3,12051,0,68,1023,12133,1,0,100,0,1352,1777,0,0,False
106,69,3,1,13149,0,73,0,13149,1,0,106,0,1672,2098,0,0,False
195,10,3,1,13149,0,73,0,13149,1,0,33,0,2014,2443,0,0,False
143,42,3,9,5276,0,43,486,5354,3,0,89,27,500,717,0,0,False
39,14,4,5,13149,0,73,0,13149,1,0,113,0,1662,2088,0,0,False
53,64,2,2,4030,0,41,631,4118,5,1,49,18,397,583,0,0,False
83,11,2,1,13149,0,73,0,13149,3,0,127,0,1804,2232,0,0,False
71,37,5,9,13149,0,73,0,13149,2,0,101,0,1676,2102,0,0,False
37,5,3,2,13149,0,73,0,13149,4,0,117,0,1758,2186,0,0,False
106,15,3,1,13036,0,72,113,13147,1,0,86,0,1450,1876,0,0,False
22,51,4,8,9278,0,62,897,9369,1,0,162,0,1059,1436,0,0,False
71,25,3,2,2721,0,32,713,2883,1,0,56,25,328,479,0,1,False
19,26,9,15,170,0,8,10,172,2,1,19,7,96,140,0,3,False
132,8,3,2,13149,0,73,0,13149,2,0,108,0,1601,2027,0,0,False
71,11,3,4,13149,0,73,0,13149,9,0,123,0,1823,2251,0,0,False
150,25,3,4,13149,0,73,0,13149,1,0,103,0,1502,1928,0,0,False
25,13,3,1,7764,0,55,450,7816,2,0,74,0,893,1241,0,0,False
61,10,2,1,13149,0,73,0,13149,1,0,93,0,1490,1916,0,0,False
102,29,3,3,6365,0,50,433,6409,1,0,70,0,690,971,0,0,False
42,3,3,1,11161,0,68,951,11255,1,0,91,0,1269,1692,0,0,False
10,6,3,2,9377,0,62,963,9579,1,0,159,0,1080,1459,0,0,False
64,58,4,2,13149,0,73,0,13149,1,0,31,0,1991,2420,0,0,False
31,7,3,1,13149,0,73,0,13149,1,0,50,0,1952,2381,0,0,False
94,9,3,3,11590,0,68,1029,11782,2,0,114,0,1314,1737,0,0,False
18,5,4,2,13149,0,73,0,13149,1,0,110,0,1763,2191,0,0,False
165,63,3,6,7199,0,53,563,7306,3,0,114,0,822,1150,0,0,False
87,5,3,2,13149,0,73,0,13149,1,0,93,0,1485,1911,0,0,False
15,28,2,3,456,0,20,301,460,2,1,37,25,185,270,0,0,False
20,9,2,2,11304,0,68,1022,11468,3,0,104,0,1283,1706,0,0,False
153,41,3,4,5097,0,43,604,5162,9,3,88,31,467,677,0,0,False
4251,22,3,1,11160,0,67,945,11253,1,0,92,0,1268,1691,0,0,False
70,6,4,2,12413,0,69,736,12594,1,0,82,0,1404,1830,0,0,False
28,41,5,5,6236,0,48,312,6270,3,0,51,0,674,949,0,0,False
293,6,5,4,13149,0,73,0,13149,2,0,105,0,1621,2047,0,0,False
121,12,3,1,13149,0,73,0,13149,2,0,104,0,1617,2043,0,0,False
57,26,4,16,12504,0,69,645,12639,4,0,80,0,1408,1834,0,0,False
26,25,4,3,6699,0,51,435,6756,1,0,97,0,729,1023,0,0,False
9,39,2,2,122,0,6,10,123,2,1,10,3,55,79,0,0,False
175,18,7,6,13149,0,73,0,13149,2,0,105,0,1623,2049,0,0,False
54,10,3,1,5168,0,43,553,5251,1,0,89,31,480,692,0,0,False
16,12,3,2,8448,0,59,1115,8585,3,0,123,0,982,1352,0,0,False
16,7,2,2,13149,0,73,0,13149,1,0,114,0,1556,1982,0,0,False
218,5,2,1,13149,0,73,0,13149,1,0,14,0,2037,2466,0,0,False
51,31,2,4,6051,0,47,234,6102,1,0,68,0,634,898,0,0,False
315,3,2,1,5126,0,43,586,5193,7,2,85,32,475,686,0,0,False
98,28,2,7,200,0,10,2,200,3,0,13,3,122,183,0,0,False
45,11,4,2,12176,0,69,973,12359,1,0,107,0,1385,1810,0,0,False
40,41,6,5,10104,0,63,889,10208,13,0,126,0,1177,1586,0,0,False
4,32,3,5,9432,0,62,955,9629,1,0,153,0,1085,1464,0,0,False
19,34,2,7,201,0,10,26,201,2,0,11,4,123,184,0,0,False
110,9,2,2,8999,0,60,961,9231,4,0,101,0,1036,1412,0,0,False
55,20,6,4,13149,0,73,0,13149,4,0,102,0,1502,1928,0,0,False
49,54,3,3,11732,0,68,965,11943,2,0,105,0,1326,1749,0,0,False
65,41,3,2,6848,0,51,497,6919,2,0,110,0,759,1064,0,0,False
178,20,3,3,11906,0,68,868,12034,1,0,99,0,1336,1759,0,0,False
51,16,2,2,235,0,12,19,242,5,1,16,4,148,217,0,0,False
23,32,4,2,12725,0,72,424,12886,1,0,93,0,1423,1849,0,0,False
558,111,3,2,7695,0,54,382,7737,3,0,80,0,878,1224,0,0,False
30,8,3,1,10108,0,63,885,10209,8,0,121,0,1177,1586,0,0,False
110,63,3,5,893,0,23,451,967,1,0,20,3,223,324,0,0,False
94,103,3,2,10786,0,66,938,10912,1,0,80,0,1243,1664,0,0,False
21,7,1,1,5354,0,43,426,5405,14,0,82,21,521,741,0,0,True
44,31,3,4,13149,0,73,0,13149,2,0,91,0,1486,1912,0,0,False
89,23,3,2,6830,0,51,501,6913,1,0,111,0,757,1062,0,0,False
24,5,2,2,13149,0,73,0,13149,8,0,26,0,2029,2458,0,0,False
26,14,4,2,1,2,1,3,1,1,0,4,0,16,23,0,2,False
50,38,3,13,6182,0,47,251,6217,2,0,67,0,652,923,0,0,False
14,15,3,9,13149,0,73,0,13149,1,0,73,0,1899,2327,0,0,False
258,45,4,2,13149,0,73,0,13149,1,0,85,0,1465,1891,0,0,False
62,7,3,1,7973,0,57,743,8069,3,0,89,0,931,1290,0,0,False
99,139,5,4,13149,0,73,0,13149,1,0,26,0,1994,2423,0,0,False
81,16,3,4,5274,0,43,488,5353,1,0,89,25,494,708,0,0,False
22,6,4,2,13149,0,73,0,13149,4,0,100,0,1689,2115,0,0,False
21,0,2,0,12597,0,70,552,12703,1,0,78,0,1409,1835,0,0,False
30,6,2,2,185,0,9,11,186,1,0,13,2,113,164,0,0,True
131,62,3,4,13149,0,73,0,13149,1,0,93,0,1492,1918,0,0,False
176,16,3,4,5277,0,43,485,5359,3,1,88,27,502,719,0,0,False
135,18,4,2,7690,0,54,367,7713,2,0,83,0,872,1217,0,0,False
20,19,5,6,5859,0,46,354,5965,1,0,76,0,604,858,0,0,False
90,31,3,4,11319,0,68,1021,11483,2,0,107,0,1285,1708,0,0,False
49,34,1,1,5189,0,43,532,5269,24,7,90,30,483,697,0,0,False
44,27,6,6,8108,0,57,919,8200,8,0,101,0,944,1308,0,0,False
33,33,4,2,17,0,2,24,17,2,1,10,4,32,46,0,2,False
48,21,4,8,13149,0,73,0,13149,1,0,91,0,1482,1908,0,0,False
90,27,3,1,10253,0,65,943,10452,1,0,96,0,1194,1607,0,0,False
80,90,6,15,13147,0,73,2,13149,1,0,85,0,1460,1886,0,0,False
87,0,2,0,13149,0,73,0,13149,1,0,111,0,1855,2283,0,0,False
17,9,4,2,12511,0,69,638,12644,2,0,78,0,1408,1834,0,0,False
21,33,3,1,13149,0,73,0,13149,3,0,100,0,1858,2286,0,0,False
19,19,4,4,13147,0,73,2,13149,3,0,87,0,1459,1885,0,0,False
22,12,5,2,163,0,7,1,163,6,0,15,0,88,129,0,2,False
35,12,2,3,1584,0,24,360,1602,34,19,57,26,233,349,0,0,False
149,51,5,11,13149,0,73,0,13149,6,0,109,0,1670,2096,0,0,False
86,0,2,0,3623,0,38,760,3682,14,11,54,27,375,547,0,0,False
71,6,2,1,13149,0,73,0,13149,1,0,17,0,2031,2460,0,0,False
62,29,5,3,10011,0,63,953,10180,4,0,173,0,1172,1581,0,0,False
118,22,3,1,13149,0,73,0,13149,3,0,115,0,1589,2015,0,0,False
59,10,3,1,3011,0,34,637,3171,1,0,47,21,350,503,0,0,False
63,69,2,8,12035,0,68,1013,12129,1,0,99,0,1347,1772,0,0,False
14,10,3,1,6214,0,47,263,6229,1,0,65,0,662,934,0,0,False
109,35,9,13,7145,0,53,572,7215,3,0,107,0,804,1124,0,0,False
12,7,2,1,11196,0,68,980,11333,1,0,92,0,1276,1699,0,0,False
78,2,3,1,6382,0,51,444,6447,2,0,72,0,695,977,0,0,False
105,19,3,2,13149,0,73,0,13149,1,0,118,0,1800,2228,0,0,False
168,62,2,8,235,0,12,19,242,3,1,14,4,148,217,0,0,False
42,17,1,1,1669,0,24,340,1772,29,11,60,23,246,371,0,0,False
32,62,3,2,13149,0,73,0,13149,1,0,105,0,1601,2027,0,0,False
29,19,2,4,13149,0,73,0,13149,2,0,72,0,1899,2327,0,0,False
46,68,3,8,5323,0,43,444,5371,2,1,89,23,519,736,0,0,False
31,0,2,0,5834,0,46,372,5929,9,0,84,0,603,856,0,0,False
14,56,3,2,186,0,9,10,186,2,1,8,1,115,167,0,0,False
105,4,3,3,13149,0,73,0,13149,1,0,38,0,1967,2396,0,0,False
73,43,5,7,6154,0,47,230,6186,2,0,67,0,644,912,0,0,False
146,121,4,6,7757,0,55,422,7803,1,0,77,0,893,1240,0,0,False
47,13,4,8,13149,0,73,0,13149,11,0,106,0,1730,2157,0,0,False
21,28,5,2,0,0,0,0,0,2,1,2,1,3,3,0,2,False
38,8,3,1,5564,0,43,292,5693,2,0,88,12,529,752,0,0,False
113,16,3,1,7259,0,53,536,7400,2,0,106,0,828,1158,0,0,False
35,6,3,2,13149,0,73,0,13149,2,0,113,0,1760,2188,0,0,False
18,10,3,2,12129,0,69,1018,12316,10,0,106,0,1372,1797,0,0,False
66,21,4,2,7097,0,53,594,7148,2,0,116,0,794,1111,0,0,False
76,25,2,2,4341,0,42,494,4451,1,0,47,19,407,595,0,0,False
27,3,2,1,13149,0,73,0,13149,1,0,4,0,2042,2471,0,0,False
95,0,2,0,13149,0,73,0,13149,3,0,41,0,1964,2393,0,0,False
46,26,3,18,13149,0,73,0,13149,6,0,54,0,1934,2363,0,0,False
51,12,3,2,13149,0,73,0,13149,3,0,111,0,1547,1973,0,0,False
26,19,6,12,11474,0,68,1051,11642,4,0,121,0,1302,1725,0,0,False
227,19,3,1,13149,0,73,0,13149,3,0,116,0,1837,2265,0,0,False
19,11,3,2,6815,0,51,459,6883,4,0,100,0,753,1056,0,0,False
24,56,3,6,7274,0,53,530,7424,3,0,96,0,829,1159,0,0,False
168,40,4,8,8256,0,58,1047,8329,3,0,118,0,958,1323,0,0,False
23,32,3,1,6236,0,49,319,6279,3,0,52,0,677,952,0,0,False
74,12,3,1,10118,0,64,894,10218,1,0,118,0,1177,1586,0,0,False
100,36,3,4,5758,0,44,327,5774,2,1,110,8,558,794,0,0,False
25,34,3,4,164,0,8,11,171,1,0,21,8,96,140,0,1,False
71,9,3,2,13149,0,73,0,13149,3,0,128,0,1789,2217,0,0,False
49,6,3,1,13149,0,73,0,13149,2,0,79,0,1896,2324,0,0,False
10,0,1,0,235,0,12,18,238,1,0,17,4,148,217,0,0,False
123,31,3,2,13149,0,73,0,13149,2,0,94,0,1491,1917,0,0,False
15,8,3,2,13149,0,73,0,13149,4,0,117,0,1835,2263,0,0,False
27,12,2,2,5979,0,47,255,6037,3,0,71,0,621,882,0,0,False
72,5,3,2,7003,0,51,577,7083,15,0,111,0,780,1089,0,0,False
17,38,1,1,1672,0,24,367,1774,28,11,59,23,246,371,0,0,False
235,61,4,4,7706,0,54,402,7759,3,0,81,0,885,1232,0,0,False
92,55,4,6,13149,0,73,0,13149,3,0,105,0,1858,2286,0,0,False
78,0,2,0,13149,0,73,0,13149,3,0,122,0,1819,2247,0,0,False
108,52,3,4,6186,0,47,264,6221,4,0,66,0,652,923,0,0,False
67,8,3,2,6883,0,51,541,6998,2,0,100,0,767,1073,0,0,False
51,2,3,2,2352,0,32,552,2415,2,0,65,23,295,435,0,0,False
164,21,3,2,13149,0,73,0,13149,2,0,122,0,1800,2228,0,0,False
35,75,4,6,9317,0,62,915,9491,10,0,161,0,1076,1454,0,0,False
159,77,4,4,13149,0,73,0,13149,1,0,35,0,1997,2426,0,0,False
106,53,8,19,9432,0,62,955,9629,1,0,151,0,1085,1464,0,0,False
96,40,6,11,9629,0,63,967,9774,1,0,164,0,1101,1481,0,0,False
75,91,4,14,13149,0,73,0,13149,6,0,119,0,1833,2261,0,0,False
107,22,4,8,10768,0,66,924,10883,9,0,83,0,1243,1664,0,0,False
91,22,4,4,418,0,19,79,431,1,0,22,6,179,261,0,0,False
56,13,4,6,12247,0,69,902,12431,2,0,93,0,1390,1815,0,0,False
128,12,3,3,13149,0,73,0,13149,3,0,105,0,1501,1927,0,0,False
27,29,3,4,9629,0,63,968,9775,2,0,163,0,1101,1481,0,0,False
42,8,4,5,6723,0,51,440,6803,1,0,99,0,736,1033,0,0,False
15,41,3,1,5975,0,47,259,6035,1,0,73,0,621,881,0,0,False
52,21,3,2,8833,0,60,1041,9025,2,0,114,0,1022,1396,0,0,False
93,15,3,9,7663,0,54,359,7698,1,0,85,0,869,1213,0,0,False
540,76,5,17,7851,0,56,600,7875,1,0,93,0,907,1261,0,0,False
4210,703,4,5,13149,0,73,0,13149,3,0,35,0,1983,2412,0,0,False
20,37,2,7,175,0,8,12,175,3,0,15,3,108,157,0,0,True
61,20,4,7,7690,0,54,362,7712,2,0,83,0,871,1215,0,0,False
24,21,3,2,11613,0,68,1029,11834,1,0,113,0,1315,1738,0,0,False
65,10,3,2,13149,0,73,0,13149,1,0,106,0,1730,2157,0,0,False
32,18,7,17,13149,0,73,0,13149,9,0,70,0,1905,2333,0,0,False
88,0,2,0,2436,0,32,638,2502,3,0,60,30,309,453,0,0,False
76,17,2,6,802,0,21,245,819,1,1,17,6,214,309,0,0,False
48,20,3,5,7003,0,51,577,7083,13,0,109,0,780,1089,0,0,False
79,34,4,8,13149,0,73,0,13149,1,0,123,0,1815,2243,0,0,False
132,7,3,3,7921,0,57,720,8026,4,0,85,0,925,1283,0,0,False
137,66,4,3,5668,0,43,273,5715,1,0,108,11,535,762,0,0,False
29,10,2,3,2881,0,32,622,2914,2,0,52,19,339,491,0,0,False
109,12,3,1,13149,0,73,0,13149,1,0,117,0,1574,2000,0,0,False
19,15,3,2,12774,0,72,375,13036,1,0,85,0,1430,1856,0,0,False
36,32,2,2,44,0,4,36,45,2,0,8,4,40,54,0,1,False
241,27,3,3,13149,0,73,0,13149,2,0,114,0,1662,2088,0,0,False
31,33,3,4,12340,0,69,809,12536,1,0,83,0,1402,1828,0,0,False
14,16,3,4,12363,0,69,786,12578,1,0,81,0,1403,1829,0,0,False
104,42,5,4,7450,0,53,401,7539,1,0,88,0,842,1178,0,0,False
39,20,4,8,13149,0,73,0,13149,5,0,84,0,1474,1900,0,0,False
74,24,3,3,10844,0,66,1000,10959,1,0,79,0,1249,1671,0,0,False
82,53,6,21,9607,112,63,941,9748,1,0,165,0,1098,1477,0,0,False
74,32,4,9,6223,0,48,298,6241,1,0,59,0,670,943,0,0,False
60,47,3,6,1739,0,24,508,1813,15,10,46,21,253,380,0,0,True
47,3,2,1,4909,0,42,553,5026,32,12,102,40,452,658,0,0,False
27,0,2,0,5859,0,46,354,5965,5,0,72,0,604,858,0,0,False
44,8,3,2,8048,0,57,790,8110,4,0,93,0,936,1297,0,0,False
17,8,3,3,13149,0,73,0,13149,11,0,101,0,1601,2027,0,0,False
154,18,3,5,12731,0,72,418,12894,1,0,90,0,1423,1849,0,0,False
1,17,5,1,1,0,1,0,1,1,0,3,2,8,9,0,2,False
30,4,3,3,1602,0,24,361,1632,1,0,53,26,235,351,0,0,False
180,6,3,4,13149,0,73,0,13149,2,0,100,0,1609,2035,0,0,False
43,60,6,6,13149,0,73,0,13149,1,0,81,0,1896,2324,0,0,False
77,32,4,12,13149,0,73,0,13149,1,0,100,0,1608,2034,0,0,False
13,12,2,2,201,0,10,32,202,1,0,12,2,126,188,0,0,False
53,66,4,5,10675,0,65,869,10793,1,0,82,0,1231,1649,0,0,False
415,19,4,5,13149,0,73,0,13149,2,0,106,0,1858,2286,0,0,False
20,17,2,3,199,0,10,2,199,3,0,11,1,118,176,0,0,False
28,9,2,1,1813,0,25,519,1847,1,0,41,16,259,388,0,0,True
63,37,3,1,7529,0,54,344,7647,1,0,85,0,857,1196,0,0,False
73,54,3,14,9115,0,62,971,9295,2,0,107,0,1047,1423,0,0,False
253,34,4,6,10920,0,67,1021,11009,1,0,85,0,1254,1676,0,0,False
169,7,7,3,5814,0,45,369,5904,1,0,88,0,602,854,0,4,False
23,248,5,4,2881,0,32,622,2914,4,0,54,19,339,491,0,1,False
32,15,3,2,10104,0,63,889,10207,17,0,130,0,1177,1586,0,0,False
23,8,2,2,185,0,9,11,186,1,0,12,2,113,164,0,0,False
68,32,3,2,10764,0,66,923,10876,10,0,84,0,1243,1664,0,0,False
174,12,3,2,13149,0,73,0,13149,1,0,116,0,1590,2016,0,0,False
38,14,3,2,5780,0,45,371,5803,9,1,105,7,575,820,0,0,False
35,4,2,2,7257,0,53,538,7400,3,0,108,0,828,1158,0,0,False
65,20,8,14,163,0,7,1,163,1,0,5,0,90,131,0,3,False
106,22,6,7,11000,0,67,1042,11188,1,0,86,0,1261,1684,0,1,False
9,52,4,2,7003,0,51,577,7083,1,0,112,0,779,1088,0,0,False
113,28,4,7,10829,0,66,977,10954,2,0,80,0,1248,1670,0,0,False
105,114,3,10,3619,0,38,729,3655,7,4,54,26,375,546,0,0,False
60,16,1,1,1879,0,25,539,1921,9,7,45,9,267,399,0,0,False
62,30,1,1,2485,0,32,730,2578,14,3,53,23,312,456,0,0,False
35,23,5,7,13149,0,73,0,13149,1,0,107,0,1671,2097,0,0,False
91,6,3,2,12471,0,69,678,12621,1,0,81,0,1406,1832,0,0,False
17,8,3,2,8302,0,58,1062,8441,1,0,119,0,967,1335,0,0,False
18,16,4,2,8326,0,59,1092,8487,4,0,118,0,977,1345,0,0,False
216,20,7,10,13149,0,73,0,13149,3,0,104,0,1676,2102,0,0,False
82,12,2,2,13149,0,73,0,13149,6,0,100,0,1864,2292,0,0,False
66,7,3,1,10101,0,63,887,10205,41,0,154,0,1177,1586,0,0,False
32,40,2,3,7274,0,53,530,7423,6,0,99,0,829,1159,0,0,False
21,23,3,6,2887,0,32,690,2937,7,0,49,19,342,494,0,0,False
214,4,3,1,6013,0,47,233,6070,4,0,69,0,625,888,0,0,False
53,58,6,24,7498,0,54,355,7597,1,0,87,0,851,1189,0,0,False
159,47,3,6,13149,0,73,0,13149,1,0,13,0,2037,2466,0,0,False
228,40,3,2,9898,0,63,1012,10104,1,0,173,0,1141,1538,0,0,False
104,35,4,2,13149,0,73,0,13149,1,0,109,0,1527,1953,0,0,False
12,12,3,1,13149,0,73,0,13149,1,0,123,0,1799,2227,0,0,False
181,19,2,2,8000,0,57,775,8085,9,0,91,0,931,1290,0,0,False
18,9,3,1,7228,0,53,542,7356,1,0,111,0,824,1154,0,0,False
33,46,10,17,13149,0,73,0,13149,4,0,105,0,1621,2047,0,0,False
141,4,3,1,6332,0,50,420,6378,1,0,63,0,687,965,0,0,False
91,54,4,2,588,0,21,332,776,4,1,29,11,211,306,0,2,False
355,19,3,1,5841,0,46,366,5943,1,0,82,0,603,857,0,0,False
31,4,3,1,13048,0,72,101,13147,4,0,86,0,1451,1877,0,0,False
42,8,3,2,13149,0,73,0,13149,5,0,119,0,1823,2251,0,0,False
132,53,3,5,13149,0,73,0,13149,7,0,119,0,1567,1993,0,0,False
61,29,3,10,6074,0,47,249,6131,2,0,67,0,636,900,0,0,False
47,28,3,9,259,0,17,179,262,2,0,31,10,160,233,0,0,False
30,12,2,2,6077,0,47,246,6131,5,0,65,0,636,901,0,0,False
98,46,4,3,13149,0,73,0,13149,1,0,102,0,1612,2038,0,0,False
134,48,5,5,4906,0,42,554,5025,36,23,105,50,451,656,0,1,False
102,24,4,7,13149,0,73,0,13149,3,0,113,0,1556,1982,0,0,False
14,4,3,2,13149,0,73,0,13149,1,0,109,0,1667,2093,0,0,False
202,33,3,1,13149,0,73,0,13149,1,0,101,0,1864,2292,0,0,False
92,18,3,3,12326,0,69,823,12524,9,0,93,0,1401,1827,0,0,False
69,10,3,2,13149,0,73,0,13149,1,0,110,0,1713,2140,0,0,False
61,15,3,2,9683,0,63,959,9793,1,0,164,0,1105,1486,0,0,False
50,39,3,4,13149,0,73,0,13149,2,0,121,0,1809,2237,0,0,False
20,21,2,3,5786,0,45,373,5834,2,4,96,6,582,830,0,0,False
43,68,4,7,13149,0,73,0,13149,1,0,106,0,1601,2027,0,0,False
93,9,2,1,13149,0,73,0,13149,3,0,32,0,2023,2452,0,0,False
41,43,3,1,8353,0,59,1079,8505,4,0,119,0,978,1346,0,0,False
79,23,4,3,7879,0,56,741,8005,1,0,91,0,923,1281,0,0,False
158,27,3,4,7143,0,53,571,7213,5,0,108,0,804,1123,0,0,False
62,1,2,1,13149,0,73,0,13149,5,0,115,0,1662,2088,0,0,False
95,9,3,2,11207,0,68,990,11380,1,0,96,0,1278,1701,0,0,False
152,8,5,5,9896,0,63,1012,10100,3,0,174,0,1132,1515,0,0,False
56,44,4,5,12340,0,69,809,12536,1,0,84,0,1402,1828,0,0,False
20,0,3,0,163,0,7,1,163,4,0,13,0,88,129,0,1,False
67,50,3,2,6848,0,51,497,6919,1,0,109,0,759,1064,0,0,False
77,5,2,3,233,0,12,20,235,6,4,21,10,147,215,0,0,False
82,14,3,2,7170,0,53,584,7259,2,0,110,0,814,1136,0,0,False
27,30,3,3,164,0,8,11,170,5,1,23,8,94,138,0,1,False
72,13,4,2,8691,0,60,1103,8879,1,0,124,0,1009,1383,0,0,False
39,8,3,2,11562,0,68,1042,11750,3,0,116,0,1311,1734,0,0,False
