issueCleanedBodyLen,meanCommentSizeT,nActorsT,nCommentsT,nCommitsByActorsT,nCommitsByCreator,nCommitsByUniqueActorsT,nCommitsInProject,nCommitsProjectT,nIssuesByCreator,nIssuesByCreatorClosed,nIssuesCreatedInProject,nIssuesCreatedInProjectClosed,nIssuesCreatedProjectClosedT,nIssuesCreatedProjectT,nLabelsT,nSubscribedByT,timeOpen
171,112,8,13,26145,0,151,0,26145,1,0,548,59,10115,24803,0,1,False
26,34,9,15,22053,0,148,498,22111,1,0,376,1,6854,18430,0,4,False
177,39,20,26,17518,0,137,1250,17822,2,0,989,15,5009,14844,0,12,False
6,28,17,9,15254,0,133,988,15440,1,0,893,10,4149,12886,0,12,False
51,31,3,2,26145,0,151,0,26145,1,0,569,40,8453,22208,0,0,False
28,29,8,13,4146,0,94,985,4291,25,11,931,10,721,5147,0,4,False
139,39,14,14,12774,0,132,892,12882,16,3,698,57,3274,10847,0,8,False
30,29,6,17,18042,0,137,1292,18170,18,22,1020,104,5129,15121,0,2,False
25,22,6,10,23317,0,149,580,23373,16,0,645,0,7268,19557,0,0,False
8,101,14,40,4859,0,104,1443,5026,28,21,1019,51,1042,5831,0,8,False
147,28,14,13,8700,0,126,1182,8784,1,0,686,0,2125,8220,0,8,False
57,57,10,18,12672,0,132,926,12818,11,2,696,49,3252,10795,0,5,False
81,55,6,14,17674,0,137,1132,17902,30,6,949,14,5051,14917,0,2,False
106,77,16,21,8402,0,126,1118,8598,15,1,720,0,2079,8082,0,9,False
108,78,5,8,26145,0,151,0,26145,13,15,519,54,9838,24420,0,0,False
57,54,24,35,5125,0,110,1447,5416,13,2,909,58,1151,6081,0,14,False
21,44,16,43,22847,0,148,666,22941,1,0,570,0,7104,19133,1,7,False
151,27,3,5,26145,0,151,0,26145,58,0,198,0,11988,27221,0,0,False
73,20,5,5,20885,0,143,874,21079,9,0,625,5,6525,17642,0,2,False
45,68,44,37,8360,0,126,1124,8554,1,1,733,0,2061,8050,1,31,True
36,20,6,9,6498,0,116,1190,6656,4,0,807,55,1531,6914,0,3,False
25,14,9,8,5537,0,111,1285,5819,36,0,917,3,1265,6341,0,5,False
17,59,8,12,12390,0,132,1050,12568,43,0,749,36,3155,10584,0,4,False
26,6,2,2,26145,0,151,0,26145,19,5,589,39,9401,23743,0,0,False
102,37,12,10,10726,0,130,1102,10904,12,3,751,6,2671,9506,0,8,False
38,36,4,15,18848,0,139,1308,19184,5,0,1064,45,5546,15916,0,0,False
21,33,8,8,8242,0,126,1188,8490,17,0,747,1,2049,8017,0,4,False
26,57,10,23,9850,0,129,1248,10110,23,13,809,52,2463,8972,0,6,False
20,35,8,14,26145,0,151,0,26145,25,1,577,49,10053,24728,0,1,False
111,69,15,30,15226,0,133,990,15402,13,0,888,9,4138,12855,0,9,False
130,87,20,16,10768,0,130,1110,10950,6,0,749,0,2693,9544,0,14,False
105,67,4,12,26145,0,151,0,26145,2,0,211,0,11936,27166,0,0,False
25,34,8,9,7994,0,126,1224,8256,28,0,750,1,1981,7866,1,4,False
76,52,14,13,3730,0,89,621,3830,8,10,709,29,468,4642,1,9,False
176,29,3,4,26145,0,151,0,26145,8,1,266,38,11586,26762,0,0,False
83,38,14,14,14732,0,133,1034,14932,16,0,900,0,3965,12434,0,9,False
34,38,8,11,11186,0,130,1204,11408,14,6,732,22,2813,9839,0,4,False
26,43,14,13,26145,0,151,0,26145,16,2,544,7,8849,22948,0,9,False
10,53,12,28,15778,0,135,1220,15902,43,1,1043,45,4356,13337,0,7,False
29,58,6,7,26145,0,151,0,26145,21,11,615,34,9360,23687,0,2,False
29,155,4,7,26145,0,151,0,26145,11,0,449,64,10209,24948,0,1,False
88,83,57,92,13710,0,133,1194,13912,31,17,917,35,3634,11652,1,43,False
42,60,5,7,26145,0,151,0,26145,45,13,629,18,9134,23382,0,1,False
63,70,14,46,26145,0,151,0,26145,16,5,293,28,10764,25749,0,3,False
130,41,7,15,26145,0,151,0,26145,25,1,527,52,10141,24834,0,0,False
17,8,5,4,26145,0,151,0,26145,1,0,611,28,9303,23611,0,2,False
88,51,12,27,5416,0,110,1346,5640,9,1,921,1,1224,6234,0,6,False
16,50,5,17,16230,0,136,1524,16416,33,4,1183,48,4560,13766,0,1,False
14,32,9,7,9112,0,128,1310,9328,21,2,775,9,2274,8538,0,5,False
39,5,3,5,26145,0,151,0,26145,1,1,261,32,10820,25822,0,0,False
169,66,11,36,26145,0,151,0,26145,9,0,559,39,9898,24510,0,4,False
39,28,11,9,26145,0,151,0,26145,9,2,601,9,8679,22647,0,4,False
43,80,13,18,2008,0,75,922,2105,35,2,997,33,86,2678,1,9,False
18,44,15,33,4523,0,100,1373,4682,27,5,1034,16,899,5509,0,8,False
32,28,3,5,26145,0,151,0,26145,26,0,582,7,8639,22566,0,0,False
49,6,6,6,16952,0,136,1402,17182,37,0,1050,120,4837,14356,0,2,False
42,25,4,16,19472,0,140,916,19684,6,0,954,6,5784,16321,0,0,False
111,42,7,9,16180,0,136,1494,16368,16,4,1161,32,4534,13724,0,3,False
17,46,3,6,23661,0,149,562,23761,23,1,672,0,7432,19932,0,0,False
82,37,7,7,8542,0,126,1114,8712,16,0,685,0,2107,8175,0,3,False
73,38,6,14,19478,0,140,910,19688,36,4,949,6,5789,16327,0,2,False
21,25,6,16,26145,0,151,0,26145,27,2,539,1,9585,24053,0,1,False
34,10,9,5,15532,0,134,1064,15656,50,1,910,22,4253,13107,0,6,False
46,11,2,2,26145,0,151,0,26145,5,1,248,40,11621,26801,0,0,False
235,49,11,20,15838,0,135,1250,15974,1,0,1031,49,4384,13396,0,7,False
71,57,13,19,12612,0,132,936,12784,17,0,709,46,3237,10754,0,8,False
83,54,8,14,4170,0,94,1035,4322,7,37,963,9,740,5200,0,4,False
27,41,12,17,3767,0,89,641,3860,34,8,696,38,476,4667,0,6,False
38,11,2,3,26145,0,151,0,26145,8,1,504,53,10149,24854,0,0,True
37,5,3,2,26145,0,151,0,26145,29,1,440,50,10233,24979,0,1,False
86,45,9,24,23989,0,149,596,24091,20,2,578,0,7626,20370,0,3,False
52,37,5,18,18640,0,137,1328,18780,36,33,1110,262,5375,15635,0,0,False
130,4,2,2,26145,0,151,0,26145,16,2,384,15,10339,25135,0,0,False
22,57,6,11,6790,0,117,1418,6924,17,4,819,92,1632,7164,0,3,False
69,56,10,12,21341,0,145,684,21423,22,0,514,3,6688,17950,0,4,False
31,41,20,26,11162,0,130,1184,11306,24,8,728,19,2796,9810,0,14,False
49,58,4,4,21423,0,145,656,21739,92,0,469,3,6724,18096,0,1,False
33,28,6,10,22581,0,148,550,22653,2,0,507,15,7002,18892,0,1,False
31,56,5,7,21923,0,146,478,21979,5,2,336,5,6811,18317,0,1,False
32,43,4,7,23595,0,149,560,23661,27,0,723,0,7374,19821,0,0,False
42,21,10,6,19872,0,141,763,20020,56,2,813,5,5979,16646,1,6,False
92,21,4,8,26145,0,151,0,26145,3,0,285,47,11465,26619,0,0,False
143,35,4,6,22191,0,148,474,22327,20,14,442,0,6895,18535,0,0,False
743,45,6,13,26145,0,151,0,26145,7,1,406,52,10290,25064,0,1,False
25,16,11,8,26145,0,151,0,26145,9,0,548,3,8808,22877,0,4,False
39,33,5,8,25069,0,149,914,25257,9,0,654,0,8049,21338,0,0,False
5,51,10,18,19546,0,140,856,19726,39,0,922,6,5825,16376,0,4,False
53,154,8,13,5614,0,111,1248,5896,27,0,924,3,1297,6412,0,4,False
38,50,5,9,18372,0,137,1338,18568,16,7,1100,189,5265,15422,0,1,False
17,27,12,14,14914,0,133,966,15112,27,0,885,0,4023,12605,0,6,False
101,165,5,9,26145,0,151,0,26145,14,4,618,36,9008,23192,0,3,False
44,5,1,1,26145,0,151,0,26145,12,0,611,29,9321,23632,0,0,False
262,62,1,1,26145,0,151,0,26145,17,2,408,51,10285,25057,0,0,False
95,81,22,24,19510,0,140,888,19708,60,2,930,6,5804,16352,0,18,False
81,39,5,4,2971,0,82,814,3081,20,15,955,124,177,3797,0,3,False
297,62,9,15,26145,0,151,0,26145,12,6,509,4,9653,24149,0,6,False
10,35,12,14,6868,0,121,1568,7028,1,0,800,112,1681,7264,0,7,False
23,47,13,9,15264,0,133,996,15464,13,3,891,10,4160,12906,0,8,False
8,24,5,6,12048,0,131,1038,12250,8,1,748,11,3071,10385,0,2,False
20,28,13,13,3562,0,89,609,3712,1,0,719,3,404,4497,0,7,False
86,41,19,37,24825,0,149,992,25043,3,0,678,0,7989,21215,0,14,False
34,17,4,1,18416,0,137,1338,18612,70,8,1101,193,5274,15439,0,2,False
238,54,18,27,11472,0,131,1172,11674,1,0,776,27,2888,9978,0,11,False
141,7,5,4,26145,0,151,0,26145,42,10,290,57,11387,26521,0,0,False
161,49,16,27,18796,0,139,1320,19110,11,0,1088,46,5512,15852,0,9,False
23,29,11,12,6272,0,116,1114,6442,28,5,819,12,1471,6793,0,5,False
12,7,5,4,26145,0,151,0,26145,32,5,330,26,11070,26134,0,0,False
189,79,47,118,26145,0,151,0,26145,6,2,280,6,10845,25854,0,32,False
129,5,2,1,26145,0,151,0,26145,25,4,563,54,10092,24776,0,0,False
54,85,32,82,8532,18,126,1120,8706,17,4,688,0,2106,8171,0,22,False
61,42,10,11,13666,0,133,1114,13766,45,10,876,18,3598,11567,0,6,False
98,60,4,10,26145,0,151,0,26145,53,12,280,47,11527,26695,0,0,False
150,65,5,13,26145,0,151,0,26145,16,1,448,60,10201,24936,0,0,False
22,36,7,7,20569,0,143,854,20771,8,0,673,7,6394,17399,0,2,False
108,54,9,17,9788,50,129,1258,10044,22,5,816,48,2446,8935,0,5,False
30,53,9,7,25527,0,150,618,25633,34,1,630,2,8177,21610,0,4,False
12,75,6,31,19738,0,140,758,19900,4,0,821,9,5916,16526,0,1,False
120,31,8,10,26145,0,151,0,26145,1,0,580,36,9470,23855,0,2,False
89,18,5,10,26145,0,151,0,26145,2,0,248,40,11626,26806,0,1,False
82,25,5,14,19632,10,140,818,19838,11,0,866,9,5878,16462,0,0,False
89,54,9,36,26145,0,151,0,26145,8,0,613,36,9382,23713,0,3,False
49,11,4,6,26145,0,151,0,26145,2,0,566,6,8758,22796,0,1,False
90,49,9,8,21007,0,144,782,21141,32,0,584,3,6559,17688,0,4,False
30,41,10,16,4130,0,92,958,4252,28,10,916,10,701,5114,0,5,False
71,33,7,11,24013,0,149,602,24111,16,0,567,0,7635,20389,0,3,False
143,47,11,14,4365,11,96,1182,4481,9,37,935,5,798,5328,0,7,False
118,63,20,19,3697,0,89,609,3803,25,25,722,22,455,4600,1,14,False
45,35,5,8,19740,0,140,756,19904,21,4,819,9,5916,16529,0,0,False
19,43,5,22,18804,0,139,1312,19130,8,0,1067,45,5522,15867,1,1,False
124,44,9,25,16660,0,136,1454,16868,14,0,1145,102,4724,14100,0,4,False
13,3,2,3,26145,0,151,0,26145,53,17,614,36,9010,23195,0,0,False
34,39,7,9,16500,0,136,1504,16780,52,2,1156,89,4677,14001,0,3,False
51,38,11,9,15148,0,133,962,15276,14,0,866,2,4096,12770,0,6,False
11,20,7,9,26145,0,151,0,26145,27,6,630,17,9123,23362,0,1,False
26,48,8,17,3712,0,89,615,3819,25,5,705,24,463,4627,0,4,False
20,11,2,5,21101,0,144,770,21199,26,0,546,2,6588,17737,0,0,False
16,28,7,10,23855,0,149,626,23963,21,1,651,0,7557,20196,0,2,False
176,106,15,27,4827,90,104,1427,5000,22,11,998,39,1030,5801,0,9,False
110,52,17,12,4999,0,109,1439,5155,4,2,980,42,1112,5987,0,13,False
24,65,9,7,7286,0,124,1484,7512,12,9,786,35,1832,7533,0,5,False
41,33,7,9,26145,0,151,0,26145,20,1,561,36,9475,23870,0,1,False
63,28,9,10,22617,0,148,546,22679,13,32,505,18,7019,18922,0,4,False
52,11,5,6,26145,0,151,0,26145,20,1,500,53,10151,24856,0,0,False
12,36,3,7,26145,0,151,0,26145,8,1,563,39,8453,22205,0,1,False
21,3,2,1,26145,0,151,0,26145,26,7,642,34,8999,23174,0,0,False
58,17,3,4,26145,0,151,0,26145,7,2,283,63,11438,26586,0,0,False
9,48,10,16,26145,0,151,0,26145,22,2,583,23,9448,23813,0,3,False
20,40,8,24,19892,0,141,785,20028,40,1,818,5,5992,16666,0,1,False
49,53,11,32,20677,0,143,884,20867,3,0,678,7,6434,17489,0,4,False
18,36,10,10,25135,0,149,882,25309,34,1,664,0,8070,21381,0,4,False
6,27,4,4,26145,0,151,0,26145,4,1,258,33,11553,26723,0,0,False
87,44,10,12,12638,0,132,930,12808,12,0,696,48,3243,10768,0,5,False
172,24,5,25,18768,0,139,1284,19018,16,4,1073,45,5470,15786,0,1,False
33,21,5,5,20160,0,142,901,20262,21,0,832,7,6143,16911,0,2,False
7,36,4,5,23307,0,149,564,23361,29,0,645,0,7259,19539,0,0,False
109,45,19,24,23421,0,149,592,23563,44,0,694,0,7312,19673,0,10,False
61,45,7,10,16672,0,136,1442,16874,112,5,1146,103,4725,14104,0,3,False
73,44,11,7,24437,0,149,836,24509,2,0,664,0,7786,20751,0,7,False
19,48,4,8,22947,10,149,638,23019,7,0,564,0,7128,19206,0,0,False
192,84,22,35,9548,0,129,1268,9762,1,0,783,27,2374,8778,0,13,False
20,57,10,13,11034,32,130,1142,11166,18,2,755,13,2761,9714,1,6,False
66,41,12,12,14826,0,133,998,15034,65,0,904,0,3996,12498,0,7,False
82,7,3,4,23695,0,149,560,23767,8,0,671,0,7439,19953,0,0,False
18,57,6,6,26145,0,151,0,26145,15,3,532,26,9758,24305,0,1,False
95,75,8,26,26145,0,151,0,26145,22,1,375,19,10364,25177,0,2,False
59,47,9,11,19972,0,141,783,20104,21,0,801,4,6021,16718,0,3,False
210,48,9,14,10664,0,130,1088,10834,17,0,739,6,2651,9456,0,5,False
70,6,2,1,26145,0,151,0,26145,17,13,225,39,11690,26885,0,0,False
91,15,9,8,20160,0,142,909,20262,20,0,828,7,6144,16916,0,4,False
32,17,3,4,26145,0,151,0,26145,7,2,281,54,11413,26556,0,0,False
40,32,10,9,6294,0,116,1102,6458,2,0,820,14,1476,6800,0,5,False
17,32,3,3,26145,0,151,0,26145,10,6,292,10,10905,25923,0,0,False
57,54,6,44,26145,0,151,0,26145,16,6,345,26,10419,25263,0,0,False
39,80,15,54,20691,0,143,972,20915,2,0,691,7,6445,17516,0,7,False
267,11,11,5,14086,0,133,1146,14308,9,1,938,74,3757,11938,0,6,False
20,39,10,10,4296,8,95,1141,4444,25,11,916,7,784,5291,0,5,False
72,44,29,14,6146,56,115,1114,6374,19,2,843,2,1442,6734,0,22,False
45,27,6,11,18176,0,137,1412,18452,54,47,1091,147,5225,15326,0,1,False
28,45,7,8,8006,0,126,1250,8288,57,1,763,1,1987,7880,0,3,False
34,44,9,35,26145,0,151,0,26145,3,0,334,14,10648,25581,0,0,False
122,34,5,9,26145,0,151,0,26145,8,1,353,16,10619,25541,0,0,False
155,46,16,18,23525,0,149,550,23593,17,0,715,0,7334,19712,0,9,False
35,41,11,7,6232,0,116,1128,6436,41,6,833,8,1464,6777,0,7,False
12,75,4,14,18786,0,139,1318,19090,16,0,1076,45,5500,15836,1,0,False
16,23,6,11,23819,0,149,630,23925,11,0,671,0,7538,20141,0,1,False
76,7,5,10,21021,0,144,780,21147,34,1,579,3,6559,17690,0,1,False
79,28,3,1,26145,0,151,0,26145,2,0,229,36,11771,26979,0,0,False
52,22,9,13,14378,0,133,1132,14536,6,0,956,0,3834,12118,0,5,False
57,63,13,17,12958,0,132,944,13120,40,0,730,3,3347,11023,0,7,False
1223,72,24,54,26145,0,151,0,26145,28,1,536,48,10127,24817,0,8,False
84,31,9,12,9858,0,129,1248,10120,1,0,803,53,2465,8975,0,5,False
1492,75,10,11,7124,0,123,1518,7276,67,27,811,30,1767,7413,0,6,False
80,35,11,32,26145,0,151,0,26145,28,1,334,56,11217,26314,0,2,False
62,21,2,3,26145,0,151,0,26145,42,29,244,32,11653,26839,0,0,False
61,33,7,7,26145,0,151,0,26145,8,2,600,9,8679,22647,0,2,False
21,5,1,1,26145,0,151,0,26145,15,1,620,31,9343,23659,0,0,False
58,49,14,33,24033,0,149,606,24125,48,0,569,0,7642,20402,0,8,False
28,25,7,13,20915,0,143,856,21099,7,0,623,4,6535,17658,0,2,False
21,16,5,3,19766,0,140,771,19916,23,0,813,9,5938,16560,0,3,False
45,46,8,16,5563,0,111,1265,5839,29,0,908,3,1272,6356,0,4,False
13,60,16,27,15678,0,135,1206,15806,3,0,995,36,4306,13233,0,9,False
45,53,9,15,13024,0,132,962,13174,36,0,742,4,3366,11069,0,5,False
89,35,3,16,26145,0,151,0,26145,22,1,293,56,11257,26358,0,0,False
65,9,3,3,26145,0,151,0,26145,22,1,375,22,11044,26095,0,0,False
46,42,8,6,25545,0,151,600,25663,9,0,623,2,8197,21649,0,1,False
40,41,11,16,14030,0,133,1156,14260,6,0,951,66,3730,11888,0,6,False
89,20,8,7,12566,0,132,974,12744,1,0,712,45,3228,10731,0,5,False
48,12,3,9,26145,0,151,0,26145,2,1,268,48,11533,26703,0,0,False
48,32,11,18,21279,0,145,710,21345,22,0,531,3,6653,17862,0,5,False
43,41,4,12,18828,0,139,1308,19164,38,6,1073,44,5532,15892,0,0,False
23,21,3,9,26145,0,151,0,26145,32,2,342,25,10420,25264,0,0,False
115,25,4,3,26145,0,151,0,26145,26,6,275,47,11527,26695,0,0,False
92,65,14,26,6632,0,117,1364,6814,13,1,839,70,1587,7053,0,9,False
12,40,6,9,17266,0,137,1360,17522,3,12,1020,11,4918,14640,0,2,False
43,31,5,19,19318,0,140,1020,19556,4,1,972,6,5709,16195,0,0,False
18,33,7,23,18680,0,138,1314,18796,21,6,1102,269,5387,15652,0,2,False
34,36,10,12,15524,0,134,1068,15652,18,1,913,22,4252,13104,0,6,False
24,101,3,5,26145,0,151,0,26145,18,2,348,26,10419,25263,0,0,False
187,31,13,12,5784,0,112,1172,5998,3,0,871,3,1329,6492,0,8,False
85,33,9,9,21749,0,146,420,21809,1,0,352,5,6756,18184,0,5,False
160,38,4,5,26145,0,151,0,26145,13,0,186,0,12011,27247,0,0,False
37,37,13,13,8028,0,126,1228,8306,9,1,760,1,1988,7882,0,7,False
26,36,12,15,26145,0,151,0,26145,6,0,603,4,8593,22484,0,5,False
51,36,4,10,26145,0,151,0,26145,40,29,237,40,11674,26867,0,1,False
103,3,3,2,26145,0,151,0,26145,4,2,291,9,10916,25939,0,1,False
48,33,3,7,26145,0,151,0,26145,8,0,282,28,10773,25764,0,0,False
76,111,16,36,26145,0,151,0,26145,9,0,588,7,8663,22619,0,8,False
42,36,5,8,26145,0,151,0,26145,25,5,304,23,10749,25725,0,0,False
167,75,13,56,6462,0,116,1218,6630,14,3,810,54,1524,6896,0,7,False
22,39,6,20,19302,0,140,1012,19540,48,0,984,6,5690,16159,0,1,False
72,33,11,17,3079,0,85,791,3199,12,7,878,2,206,3976,0,7,False
497,16,12,4,3190,0,85,710,3323,1,0,749,1,247,4088,0,6,False
97,114,9,13,1928,0,74,868,2008,15,5,912,26,80,2564,1,5,False
33,8,5,5,26145,0,151,0,26145,17,0,286,10,10925,25951,0,0,False
42,23,4,5,26145,0,151,0,26145,3,0,571,36,9474,23863,0,0,False
102,33,8,8,5295,0,110,1375,5551,31,0,895,1,1202,6176,0,4,False
8,17,2,2,26145,0,151,0,26145,9,0,611,36,9382,23714,0,0,False
23,61,17,55,24681,0,149,952,24811,13,2,693,0,7912,21033,0,8,False
37,23,8,9,5162,0,110,1438,5461,24,1,879,59,1160,6101,0,4,False
6,53,16,18,12846,0,132,876,12976,10,0,711,65,3311,10933,0,8,False
21,74,7,22,9192,0,128,1318,9428,53,2,750,15,2301,8603,0,3,False
43,7,3,4,26145,0,151,0,26145,12,6,314,56,11228,26326,0,0,False
156,8,3,4,26145,0,151,0,26145,51,0,181,0,12040,27278,0,0,False
7,70,7,12,20302,0,142,899,20402,32,4,760,7,6236,17086,0,3,False
32,59,8,14,22987,0,149,636,23075,29,0,585,0,7149,19258,0,4,False
19,36,20,11,13338,0,132,952,13450,57,0,768,8,3444,11233,0,16,False
86,16,3,4,26145,0,151,0,26145,42,7,371,24,11052,26105,0,0,False
70,50,5,9,26145,0,151,0,26145,18,1,438,43,10233,24980,0,0,False
27,35,5,6,23693,0,149,562,23767,27,0,674,0,7439,19951,0,0,False
135,70,6,4,26145,0,151,0,26145,13,1,570,14,8877,22986,0,3,False
81,48,9,10,26145,0,151,0,26145,9,0,608,34,9381,23711,0,2,False
32,5,2,3,26145,0,151,0,26145,10,4,570,49,9949,24581,0,0,False
155,57,9,12,26145,0,151,0,26145,1,0,363,54,11192,26285,0,2,False
20,28,4,11,26145,0,151,0,26145,23,4,570,59,10106,24793,0,0,False
28,32,8,13,19960,0,141,765,20096,15,0,796,4,6010,16699,0,3,False
105,57,23,43,2894,0,81,836,3018,1,0,1008,167,169,3711,1,15,False
104,65,13,28,19234,0,139,1058,19462,17,0,996,6,5660,16099,0,6,False
41,66,7,14,21233,0,145,720,21307,31,1,532,2,6637,17826,0,3,False
82,47,8,9,25813,0,151,332,25951,4,0,563,4,8306,21868,0,2,False
171,8,4,1,26145,0,151,0,26145,1,0,601,10,8696,22681,0,1,False
21,43,13,16,7290,0,124,1480,7514,8,4,778,35,1832,7533,0,7,False
34,111,9,15,6730,0,117,1380,6852,7,18,810,83,1615,7122,0,5,False
162,52,10,37,20336,0,142,889,20416,13,0,753,7,6246,17100,0,4,False
35,31,8,19,17178,0,137,1376,17388,103,53,1059,6,4891,14535,0,2,False
33,24,7,7,26145,0,151,0,26145,10,1,363,19,10372,25192,0,0,False
48,58,5,10,25299,0,149,788,25457,5,8,648,1,8117,21480,0,0,False
67,104,12,18,5076,0,110,1450,5295,31,1,963,53,1127,6028,0,7,False
231,76,6,7,26145,0,151,0,26145,17,3,565,46,9936,24564,0,2,False
11,42,5,6,20294,0,142,899,20388,35,4,779,7,6231,17067,0,1,False
125,50,6,21,26145,0,151,0,26145,17,1,365,21,10393,25226,0,0,False
8,51,2,2,26145,0,151,0,26145,22,0,223,0,11873,27097,0,0,False
195,95,15,14,19248,0,139,1046,19478,65,2,984,6,5670,16117,0,11,False
76,41,11,10,11054,0,130,1146,11182,11,18,748,13,2772,9734,0,6,False
19,104,33,104,4136,0,94,964,4264,26,6,917,10,704,5125,0,22,False
30,3,1,3,26145,0,151,0,26145,8,0,614,34,9360,23687,0,0,False
13,42,7,8,21103,0,144,770,21199,24,0,542,3,6589,17739,0,2,False
16,63,2,6,26145,0,151,0,26145,16,0,73,0,12136,27378,0,0,False
35,33,8,8,4952,0,107,1444,5088,44,7,1006,56,1086,5925,0,4,False
54,44,8,8,14180,0,133,1090,14364,12,0,942,87,3780,11986,0,4,False
30,3,2,1,26145,0,151,0,26145,14,8,569,52,9964,24602,0,0,False
187,42,6,9,26145,0,151,0,26145,26,5,446,46,10214,24955,0,0,False
32,43,5,14,26145,0,151,0,26145,36,5,360,36,10566,25462,0,0,False
89,30,24,26,1685,0,70,576,1778,7,2,802,10,58,2237,0,15,False
28,8,3,6,23007,0,149,626,23085,12,0,603,0,7161,19304,0,0,False
56,47,9,16,22009,0,147,472,22053,2,1,347,2,6841,18398,0,3,False
21,29,12,11,12716,0,132,906,12844,7,0,680,49,3260,10809,0,6,False
47,56,6,21,18144,0,137,1324,18274,22,6,1011,128,5161,15199,0,2,False
19,43,7,7,26145,0,151,0,26145,39,7,348,34,11086,26154,0,1,False
59,42,7,15,19742,0,140,754,19904,13,0,817,9,5919,16533,0,3,False
93,13,5,4,26145,0,151,0,26145,17,7,559,38,9478,23878,0,1,False
35,57,22,35,3758,0,89,634,3853,1,0,697,35,473,4658,1,15,False
77,26,16,19,4839,0,104,1429,5009,20,12,998,43,1033,5808,1,8,False
60,51,14,23,17316,0,137,1380,17618,1,0,1035,12,4942,14699,0,7,False
64,87,7,32,26145,0,151,0,26145,9,0,359,21,10407,25244,0,1,False
33,54,14,7,11864,0,131,1092,12080,16,0,788,9,3027,10287,0,8,False
99,38,9,24,26145,0,151,0,26145,10,4,522,19,9742,24278,0,1,False
30,44,4,11,19766,0,140,771,19916,14,0,820,9,5938,16560,0,0,False
18,37,7,9,16312,0,136,1566,16588,16,1,1185,67,4612,13884,0,3,False
57,57,14,35,24283,0,149,772,24423,5,0,662,0,7746,20667,0,6,False
79,26,12,16,22903,0,148,658,22997,1,0,563,0,7118,19176,0,6,False
16,39,5,5,22565,0,148,512,22629,4,0,490,11,6991,18866,0,2,False
259,47,12,9,10642,0,130,1094,10806,13,1,743,6,2643,9434,0,8,False
49,31,8,21,24833,0,149,1010,25065,11,0,678,0,7994,21231,0,2,False
85,53,18,20,4880,0,104,1438,5048,15,3,1019,51,1049,5854,0,12,False
56,34,8,9,9172,0,128,1326,9424,19,7,764,13,2296,8594,0,4,False
29,5,3,1,26145,0,151,0,26145,51,17,612,36,9010,23195,0,0,False
32,0,2,0,26145,0,151,0,26145,26,0,226,0,11853,27074,0,0,False
44,34,5,5,23769,0,149,632,23861,22,0,682,0,7512,20082,0,0,False
62,38,14,10,7336,0,124,1444,7560,8,7,763,36,1845,7558,0,8,False
153,46,2,5,26145,0,151,0,26145,25,7,616,26,8961,23111,0,0,False
46,37,8,14,26145,0,151,0,26145,1,0,547,7,8853,22953,0,2,False
39,41,5,6,26145,0,151,0,26145,14,1,615,19,9143,23396,0,1,False
35,26,4,5,22847,0,148,672,22943,1,0,569,0,7106,19136,0,2,False
22,61,15,14,10462,4,130,1198,10662,6,0,736,4,2602,9317,0,10,False
75,21,3,9,26145,0,151,0,26145,4,0,267,30,10815,25816,0,0,False
60,43,12,12,14122,0,133,1132,14332,9,2,944,77,3766,11956,0,7,False
53,52,5,12,21259,0,145,716,21339,12,0,527,0,6646,17847,0,1,False
70,54,8,18,3121,0,85,766,3258,27,0,833,1,221,4024,0,4,False
139,28,6,19,20442,0,143,883,20555,29,7,720,5,6313,17245,1,2,False
41,40,6,11,19686,0,140,774,19860,16,0,847,9,5895,16489,0,2,False
22,25,5,8,26145,0,151,0,26145,41,13,635,17,9118,23352,0,2,False
50,49,6,27,18848,0,139,1308,19190,34,6,1063,45,5547,15917,0,0,False
100,1,6,1,21455,0,145,638,21749,13,4,443,5,6725,18106,0,4,False
23,67,12,9,12094,0,131,1034,12286,47,0,732,12,3085,10409,0,7,False
39,9,2,1,26145,0,151,0,26145,11,0,337,36,10983,26019,0,0,False
26,51,10,16,9098,0,128,1302,9296,6,1,775,9,2269,8529,0,6,False
49,43,8,14,4552,0,100,1412,4723,29,1,1040,18,922,5568,0,4,False
23,66,14,20,17544,0,137,1230,17838,1,3,981,15,5017,14857,0,9,False
43,23,4,4,26145,0,151,0,26145,16,0,558,38,9480,23882,0,1,False
63,33,10,10,3501,0,89,638,3681,7,4,739,2,376,4441,0,6,False
29,39,9,10,16002,0,135,1396,16214,86,0,1125,5,4478,13589,0,4,False
23,35,10,23,8578,0,126,1104,8726,13,1,683,0,2108,8181,0,5,False
53,17,3,2,26145,0,151,0,26145,8,0,426,43,10238,24992,0,0,False
67,70,21,25,10892,0,130,1118,11076,4,0,728,7,2723,9626,0,14,False
44,33,8,16,20138,0,142,897,20252,9,0,839,6,6135,16891,0,4,False
29,16,8,11,13432,0,132,942,13494,5,0,787,8,3455,11257,0,4,False
9,112,40,188,12516,0,132,970,12698,5,0,708,38,3207,10679,0,26,False
37,42,17,14,15214,0,133,972,15356,9,0,889,8,4126,12828,0,11,False
206,25,13,18,23029,0,149,622,23137,40,0,597,0,7181,19342,0,6,False
87,52,9,11,9378,0,129,1280,9542,25,7,749,23,2323,8655,1,5,False
96,31,11,12,4719,80,102,1431,4923,28,11,1001,25,993,5717,0,6,False
