issueCleanedBodyLen,meanCommentSizeT,nActorsT,nCommentsT,nCommitsByActorsT,nCommitsByCreator,nCommitsByUniqueActorsT,nCommitsInProject,nCommitsProjectT,nIssuesByCreator,nIssuesByCreatorClosed,nIssuesCreatedInProject,nIssuesCreatedInProjectClosed,nIssuesCreatedProjectClosedT,nIssuesCreatedProjectT,nLabelsT,nSubscribedByT,timeOpen
99,20,11,20,1094,0,186,578,1190,2,0,1288,945,1982,2396,3,10,False
14,4,2,2,2962,54,373,626,3042,84,72,996,809,5374,6031,0,1,False
136,50,7,56,1256,6,214,579,1355,13,9,1378,1022,2291,2741,2,14,False
24,4,5,4,2841,12,362,638,2950,17,16,1001,810,5193,5843,0,1,False
47,10,20,9,372,14,91,751,473,18,18,1500,1179,704,960,3,24,False
66,56,5,15,2379,12,321,486,2468,21,16,802,622,4437,5063,1,3,True
138,110,11,32,2781,0,357,680,2876,3,2,1064,865,5114,5760,3,14,False
61,8,9,7,45,113,35,773,182,164,153,1531,1216,223,359,3,1,True
56,1,8,3,572,4,119,684,689,8,6,1416,1068,1045,1353,2,0,False
20,57,5,16,956,0,171,623,1069,1,0,1376,1018,1768,2153,2,5,False
6,9,5,8,1947,0,300,468,2070,1,0,771,545,3840,4431,3,4,False
91,16,7,3,2591,0,338,550,2646,1,0,895,698,4790,5435,2,4,False
8,16,29,31,915,25,168,646,1055,28,25,1386,1047,1713,2096,3,29,True
79,27,24,23,2084,50,310,422,2171,53,53,674,475,3995,4598,1,27,False
133,68,12,3,824,0,156,630,950,1,0,1356,1031,1495,1862,2,8,False
51,3,3,1,1751,1,280,507,1822,6,2,1086,745,3324,3880,1,0,True
8,1,6,2,1319,1,223,578,1406,2,1,1410,1034,2413,2874,2,0,False
72,12,3,2,2568,91,338,560,2642,71,64,902,711,4768,5412,1,1,False
56,6,3,6,455,19,103,735,572,24,30,1469,1149,862,1142,1,3,False
48,19,26,26,309,40,79,751,405,46,43,1504,1181,597,831,2,26,False
70,22,5,14,3005,0,381,601,3080,2,0,946,761,5430,6093,1,0,True
105,55,4,6,1901,0,297,478,1982,1,0,836,596,3734,4317,2,1,False
57,27,8,6,818,125,154,628,931,178,162,1359,1031,1483,1850,4,3,True
192,14,3,3,3265,0,419,424,3448,1,0,478,345,5977,6655,0,0,True
20,12,3,3,1787,0,283,487,1846,1,0,1043,713,3397,3962,0,0,False
5,5,3,2,1736,0,279,515,1812,9,3,1108,770,3295,3847,1,0,True
15,5,2,2,2996,0,379,608,3071,2,1,953,769,5419,6081,0,0,False
26,39,8,13,3145,14,399,520,3264,18,13,679,535,5730,6407,1,11,False
182,42,6,5,1616,0,260,566,1704,2,0,1272,922,3028,3551,0,0,False
71,15,6,15,3037,9,387,583,3118,10,9,875,709,5506,6172,2,6,False
66,18,19,14,1640,13,264,570,1737,15,14,1243,895,3107,3638,1,25,True
148,28,7,7,2037,54,307,444,2104,65,60,718,515,3953,4550,1,7,True
197,17,5,2,3153,5,403,512,3268,6,5,660,521,5746,6423,0,6,True
67,9,9,12,951,18,171,624,1066,28,21,1375,1019,1760,2145,2,0,False
200,36,21,15,1801,1,287,483,1889,3,1,1017,699,3472,4043,4,18,False
66,4,2,2,3078,1,388,559,3165,3,2,799,645,5582,6254,0,0,False
27,0,1,0,1805,0,287,483,1892,2,1,1002,695,3489,4063,0,0,False
29,22,2,4,1243,16,211,569,1321,26,21,1340,981,2239,2688,2,1,False
20,4,27,8,813,27,154,631,930,41,31,1364,1031,1476,1842,3,27,False
267,43,15,11,1268,0,217,571,1378,1,0,1375,1013,2318,2769,1,17,False
34,35,6,18,1626,48,261,571,1718,59,60,1256,912,3055,3579,1,3,True
196,6,16,12,356,7,85,728,449,14,15,1491,1170,665,915,2,15,False
17,9,4,5,1905,0,297,492,2018,1,0,799,588,3758,4343,2,2,False
79,12,16,7,692,7,138,676,809,14,14,1392,1066,1274,1609,1,18,True
25,22,7,8,213,0,66,779,355,1,0,1497,1183,485,689,2,0,True
54,18,17,17,2258,1,313,452,2309,3,1,751,577,4228,4842,1,19,True
296,18,34,105,1544,0,251,557,1610,2,7,1390,1005,2833,3342,1,15,False
133,12,4,3,1947,0,299,465,2064,1,0,778,560,3818,4409,2,1,False
74,19,7,30,279,40,75,767,394,55,50,1515,1203,570,798,2,9,False
14,1,3,1,2469,84,327,512,2524,63,60,837,654,4554,5186,0,1,False
240,13,17,11,64,106,42,773,203,155,147,1532,1224,266,413,4,17,True
121,8,5,3,2265,3,313,457,2321,6,4,751,588,4251,4865,1,1,True
961,108,49,205,2753,66,353,695,2819,87,86,1100,895,5027,5673,2,29,False
17,3,6,1,53,108,39,770,183,165,149,1529,1207,236,374,2,0,True
149,5,16,9,1887,26,296,458,1966,24,15,865,601,3686,4266,1,20,True
68,35,17,41,1264,28,216,573,1371,26,23,1372,1018,2311,2762,2,15,False
17,13,8,6,802,1,152,636,925,3,2,1364,1039,1458,1823,3,2,False
134,12,10,8,615,0,126,684,742,1,1,1406,1065,1125,1442,2,2,False
59,14,17,30,2094,0,310,424,2176,3,0,660,477,4008,4611,2,19,False
24,7,6,5,830,25,156,626,965,40,30,1357,1032,1505,1873,2,3,False
195,11,8,12,151,105,61,764,286,153,145,1490,1185,409,588,2,3,True
94,21,5,26,2111,13,310,431,2212,16,17,652,486,4054,4660,1,3,False
32,4,3,2,2391,30,321,478,2470,31,26,808,626,4440,5067,1,1,False
80,19,6,8,1393,4,230,564,1461,7,9,1438,1034,2550,3029,3,1,True
100,5,5,1,2825,130,361,646,2909,96,86,1027,826,5165,5814,2,4,False
23,25,7,6,1406,0,234,571,1536,10,9,1436,1051,2633,3115,2,0,True
79,3,7,1,787,15,146,639,910,6,6,1367,1028,1416,1774,3,0,True
19,10,8,15,1535,17,246,559,1599,26,23,1410,1026,2805,3314,3,3,False
54,24,9,17,3213,30,419,464,3401,4,2,558,431,5945,6623,2,13,False
23,35,1,2,1059,81,183,573,1161,125,114,1289,955,1931,2339,2,0,False
110,6,5,5,2076,8,310,425,2118,8,12,678,480,3989,4591,1,0,True
48,11,8,8,1299,27,221,573,1400,27,22,1389,1018,2375,2832,3,4,False
67,36,3,3,1861,0,296,467,1951,1,0,888,629,3661,4240,1,0,False
13,27,6,7,1470,0,244,611,1589,2,1,1420,1058,2769,3270,1,6,False
30,16,7,2,195,0,64,758,344,3,0,1477,1166,455,650,2,1,False
61,23,2,6,3360,1,420,339,3459,5,3,305,211,5997,6675,0,2,False
31,19,6,14,2103,28,310,422,2182,33,30,653,479,4025,4629,2,12,False
28,4,6,6,1153,76,191,552,1226,112,105,1276,918,2037,2458,2,2,True
100,32,8,18,2443,0,324,501,2508,6,5,814,637,4524,5156,1,14,False
44,12,2,2,1903,0,297,488,1997,1,0,811,591,3756,4341,1,0,False
200,21,2,1,1738,30,279,515,1813,32,21,1099,769,3306,3859,1,0,False
154,15,27,5,593,6,122,688,713,7,6,1407,1072,1092,1405,3,26,True
6,6,3,2,2949,57,372,633,3040,84,75,989,796,5363,6020,0,0,False
556,62,27,4,374,0,91,761,482,1,0,1504,1179,715,972,3,26,False
99,48,5,50,463,0,103,727,580,6,2,1455,1136,878,1162,4,14,False
11,13,6,5,1749,1,280,509,1822,7,2,1087,748,3324,3880,3,2,False
167,15,12,5,3451,15,423,301,3475,22,15,227,155,6027,6705,0,9,False
74,26,5,61,2423,0,323,486,2499,7,5,813,635,4505,5135,1,14,False
36,25,16,27,1256,4,215,579,1356,9,4,1376,1022,2293,2743,2,20,False
68,22,1,1,3264,0,419,425,3448,2,0,484,347,5977,6655,0,0,False
113,10,11,7,2475,82,327,524,2529,62,59,844,671,4570,5205,2,3,False
100,34,5,2,1564,0,254,543,1631,1,0,1357,979,2891,3400,2,1,False
33,23,4,7,2685,53,347,608,2761,71,67,1024,822,4947,5592,0,3,False
23,19,4,3,2176,23,310,403,2226,31,26,689,521,4084,4690,1,2,False
128,16,18,9,1027,0,179,584,1138,1,0,1305,963,1873,2277,3,14,False
26,22,7,5,2597,5,338,550,2657,17,13,893,695,4802,5447,2,0,False
76,38,8,10,3013,0,381,598,3085,2,1,932,750,5442,6105,0,4,False
3,10,9,33,2075,0,310,424,2114,1,0,683,477,3982,4583,3,15,False
30,21,9,6,894,28,162,651,1026,29,27,1391,1057,1657,2036,3,3,False
11,3,7,3,2074,50,310,425,2112,60,54,692,479,3980,4581,1,1,True
115,75,3,8,819,0,155,627,934,1,0,1357,1032,1489,1856,2,1,True
35,9,2,1,2987,114,376,612,3061,88,77,960,781,5403,6064,0,1,True
727,66,10,7,402,0,92,754,504,1,0,1514,1176,750,1015,2,1,True
126,72,7,9,3558,0,439,254,3617,1,0,90,39,6208,6886,0,5,True
142,11,6,6,608,17,125,691,723,20,18,1411,1072,1119,1436,3,2,False
200,43,25,14,217,127,66,778,357,173,166,1494,1179,494,699,3,23,True
51,28,6,18,1165,9,192,573,1244,25,16,1288,940,2078,2507,1,8,False
31,17,12,7,1611,0,260,568,1701,1,0,1276,928,3023,3544,4,1,False
192,13,16,12,188,0,64,763,343,19,10,1479,1178,454,648,3,17,False
40,13,10,25,1458,6,244,618,1582,25,22,1437,1074,2754,3255,2,14,True
246,19,8,12,141,27,61,772,281,24,21,1498,1189,391,569,3,5,True
43,30,30,12,604,0,125,694,720,1,0,1412,1073,1108,1423,2,26,True
394,43,10,26,1901,0,297,478,1983,1,0,833,596,3735,4318,2,6,True
5,29,2,9,2727,0,352,720,2809,1,0,1107,913,5014,5660,1,3,False
6,3,6,4,2076,50,310,423,2114,57,53,678,475,3985,4586,1,0,True
189,33,10,11,1047,0,183,579,1157,1,0,1302,963,1913,2321,3,2,False
57,18,7,15,2718,14,349,717,2790,21,17,1115,914,4994,5640,0,4,True
207,44,5,6,1406,0,234,566,1535,4,1,1432,1041,2626,3107,2,5,True
13,38,4,7,1812,0,291,478,1900,3,1,984,680,3519,4093,1,2,False
432,20,3,1,554,0,118,697,641,1,0,1436,1076,1023,1327,2,0,False
48,12,7,8,1887,31,296,458,1966,53,41,866,601,3686,4266,2,3,True
62,23,14,10,625,0,128,682,772,2,0,1397,1063,1165,1488,3,11,False
48,36,18,21,737,35,141,663,838,58,58,1402,1056,1343,1687,2,21,False
64,23,23,18,505,0,115,729,625,4,2,1460,1141,969,1269,2,23,False
39,44,9,5,2176,0,310,404,2228,3,0,690,523,4085,4691,3,6,False
56,3,11,6,137,4,61,774,273,11,4,1496,1186,382,558,3,0,True
62,8,4,4,3432,74,421,279,3461,26,22,256,172,6003,6681,0,2,False
109,36,8,9,606,0,125,692,720,1,1,1411,1071,1109,1424,2,5,False
14,2,2,3,2901,45,371,651,3026,38,32,979,797,5325,5980,0,2,False
18,1,9,5,931,8,170,641,1064,14,13,1375,1039,1743,2127,3,0,True
97,16,17,5,1422,8,237,596,1553,21,14,1434,1050,2687,3174,3,26,True
30,22,4,11,2760,0,354,691,2844,1,0,1077,883,5070,5716,1,3,False
10,13,7,8,1776,0,281,484,1827,4,1,1059,720,3350,3907,3,5,False
20,26,7,12,3585,0,440,236,3623,1,0,35,13,6208,6886,0,6,True
32,28,17,12,1977,33,305,490,2094,45,38,741,529,3925,4521,1,16,False
25,2,5,2,1121,26,189,560,1208,44,47,1276,927,2001,2419,3,0,False
49,16,5,10,2979,37,374,615,3049,29,25,974,795,5389,6049,0,5,False
192,1,8,4,338,129,81,728,425,179,166,1495,1164,624,861,3,0,True
150,20,32,18,702,32,138,676,818,35,33,1393,1062,1283,1619,2,30,False
80,3,17,1,818,28,154,628,931,50,53,1359,1030,1478,1844,1,14,False
104,22,3,7,2999,0,379,605,3073,16,14,952,766,5421,6083,1,3,False
246,22,4,3,77,1,45,761,213,2,1,1516,1204,289,438,2,1,False
22,7,3,5,2692,0,347,668,2768,1,0,1096,898,4953,5598,0,0,False
149,42,12,13,281,17,75,766,399,20,21,1512,1198,571,801,2,2,False
54,2,18,5,2026,12,306,449,2104,16,16,727,521,3949,4546,1,11,False
168,98,8,12,3447,16,423,305,3466,27,17,232,159,6022,6700,0,7,False
245,63,3,2,62,0,41,775,197,9,8,1537,1219,260,405,1,0,False
48,9,4,2,3499,57,436,306,3604,12,6,148,87,6207,6885,0,2,False
76,4,6,5,1226,11,207,572,1299,17,16,1327,964,2194,2632,5,0,False
16,51,3,4,1249,9,213,575,1334,20,13,1365,1001,2275,2724,2,1,False
62,30,5,7,2288,0,315,475,2355,2,0,774,611,4294,4911,0,5,True
99,15,10,13,992,14,172,598,1081,21,17,1345,996,1793,2179,3,3,False
51,14,2,4,3337,2,420,362,3458,3,1,316,229,5994,6672,0,4,False
229,105,15,4,1861,67,296,467,1954,84,91,887,628,3663,4242,1,15,False
103,11,3,2,1857,0,296,471,1948,1,0,901,633,3650,4229,1,0,False
50,1,6,2,2114,34,310,435,2216,27,32,658,495,4064,4670,1,1,False
6,12,6,5,2063,0,308,430,2111,1,0,706,487,3966,4566,2,6,True
29,17,7,9,1602,39,258,574,1682,36,23,1293,945,3002,3520,2,7,False
118,38,7,14,1624,0,260,569,1712,1,0,1259,911,3051,3574,2,6,False
45,14,4,8,1896,0,297,466,1974,1,0,841,596,3717,4300,1,6,False
6,14,3,4,2484,0,327,531,2537,2,1,859,679,4587,5224,0,0,False
286,45,9,14,141,106,61,772,282,154,146,1495,1186,400,579,4,3,True
42,12,7,9,1903,0,297,488,1995,1,0,819,591,3750,4335,1,1,False
107,53,13,13,643,17,132,699,789,9,8,1405,1078,1236,1566,2,20,True
736,147,15,27,3502,0,436,303,3606,1,0,144,83,6208,6886,0,15,True
45,7,1,1,1915,21,297,490,2028,12,16,802,583,3777,4365,0,0,False
256,7,4,3,1712,0,279,529,1801,1,0,1146,808,3255,3801,1,0,False
52,59,4,2,525,0,116,719,631,4,3,1444,1116,1000,1303,3,2,False
17,7,8,12,1842,0,296,481,1947,1,0,916,654,3633,4209,2,10,True
95,140,6,3,1216,16,204,577,1281,40,26,1328,960,2168,2604,2,0,False
91,39,9,16,3028,6,385,587,3107,8,7,899,724,5480,6145,0,5,True
282,12,3,4,1424,0,237,596,1556,1,0,1438,1048,2693,3180,1,2,False
83,13,3,3,2346,0,321,494,2444,1,0,803,628,4400,5024,3,0,False
22,5,2,1,3065,0,388,570,3157,3,2,811,663,5570,6240,0,0,False
42,30,15,13,260,0,73,774,383,7,2,1523,1216,550,773,2,10,False
43,32,3,6,2952,115,372,631,3041,93,79,991,798,5364,6021,0,2,True
6,4,1,1,3502,0,436,303,3606,1,0,145,83,6208,6886,0,0,False
5,4,6,3,989,89,172,600,1078,142,122,1353,998,1789,2175,3,0,True
118,43,8,18,1868,0,296,468,1959,1,0,878,619,3675,4255,3,11,False
135,13,7,3,631,27,128,691,775,43,34,1388,1061,1188,1512,2,2,False
128,33,7,12,3107,5,393,538,3207,9,6,740,605,5643,6316,2,2,False
19,32,9,9,1134,2,189,562,1217,7,6,1279,926,2017,2436,2,3,False
70,49,7,8,1892,0,296,468,1970,1,0,854,603,3700,4281,2,4,False
121,49,11,7,1633,0,263,569,1728,1,0,1249,903,3079,3607,2,4,False
43,9,5,9,1640,0,265,570,1738,2,1,1241,895,3110,3641,3,6,False
62,14,2,3,2890,0,369,655,3015,3,2,977,795,5312,5967,0,2,False
142,17,10,13,243,0,71,771,372,16,12,1491,1187,525,741,1,9,False
213,9,12,7,282,26,77,769,402,18,16,1510,1199,579,809,3,9,False
11,9,2,2,2889,0,369,656,3015,2,0,980,797,5312,5967,1,0,True
14,8,6,8,2608,5,338,547,2664,9,6,903,702,4815,5460,1,5,True
16,5,2,1,1254,0,214,578,1345,1,0,1379,1021,2286,2736,2,0,False
364,50,3,1,345,0,82,732,435,1,0,1514,1178,637,879,2,1,False
3035,40,21,5,1738,54,279,515,1813,80,79,1100,768,3304,3857,1,28,False
41,37,8,12,1994,0,305,478,2101,1,0,738,530,3936,4533,1,4,False
11,24,2,1,1544,0,251,557,1611,1,0,1379,1002,2833,3342,0,0,False
100,33,2,5,1796,0,283,482,1862,3,0,1027,707,3435,4002,0,0,False
169,26,14,40,2524,13,334,525,2597,13,12,866,683,4681,5322,1,23,True
42,4,9,2,639,0,129,690,783,1,0,1389,1059,1212,1539,2,1,False
92,10,8,10,1547,29,251,554,1615,41,39,1371,997,2840,3349,1,10,False
120,18,7,9,2037,54,307,444,2104,66,60,719,515,3953,4550,1,10,False
92,43,12,25,1830,0,295,487,1915,1,0,940,669,3599,4175,2,14,False
114,12,3,1,1026,0,179,585,1135,1,0,1310,966,1866,2268,1,0,False
103,58,9,13,1812,0,292,479,1901,1,0,981,681,3529,4103,2,6,True
118,46,4,13,1615,0,260,565,1703,1,0,1270,921,3025,3547,1,5,False
51,22,4,3,1378,0,228,569,1446,2,0,1431,1035,2509,2983,1,3,False
231,32,12,11,2637,53,342,584,2718,72,65,947,734,4878,5523,1,14,False
68,4,9,8,1301,0,222,589,1400,16,15,1404,1034,2388,2846,2,1,True
45,23,19,9,838,0,159,634,989,1,0,1380,1063,1551,1924,3,18,True
165,3,8,4,182,14,64,749,316,17,20,1490,1183,440,633,3,0,True
103,32,3,3,2066,0,310,430,2111,1,0,696,487,3977,4577,1,0,False
27,13,5,3,2516,0,334,530,2582,1,0,864,684,4659,5299,1,2,False
273,59,12,24,3583,0,440,238,3623,1,0,47,17,6208,6886,0,11,False
14,3,10,9,1553,3,251,548,1618,3,3,1367,991,2851,3360,2,2,False
37,7,4,3,2036,54,307,445,2104,71,60,724,518,3953,4550,1,4,True
92,54,6,10,3480,4,427,308,3583,3,2,177,116,6159,6837,2,6,False
9,21,7,14,3263,0,419,426,3447,1,0,489,362,5976,6654,0,6,True
30,9,5,8,2066,0,310,430,2111,1,0,697,487,3977,4577,1,6,True
15,3,6,6,1233,63,208,572,1305,100,86,1337,981,2216,2658,3,1,True
9,13,6,5,3503,12,436,302,3606,14,8,142,83,6208,6886,0,1,False
53,12,4,2,1870,0,296,467,1959,1,0,876,618,3675,4255,1,1,False
213,22,5,9,29,0,33,777,166,1,0,1534,1217,207,341,2,5,False
26,19,9,8,1791,19,283,484,1854,14,11,1040,712,3407,3972,2,3,False
136,7,11,9,607,0,125,692,723,1,0,1412,1074,1119,1436,5,1,True
88,71,4,5,1947,0,299,464,2060,1,0,785,565,3814,4405,0,4,False
78,26,4,3,3594,11,440,243,3630,8,5,18,7,6208,6886,1,2,False
77,31,3,1,2547,0,337,556,2632,3,1,905,714,4736,5379,1,0,False
103,45,5,33,548,0,117,700,639,3,2,1435,1076,1010,1313,2,14,False
29,19,13,6,2104,0,310,430,2197,2,0,663,487,4037,4642,2,9,False
33,22,13,11,2722,143,350,721,2796,104,95,1116,918,5002,5648,1,11,False
212,97,15,43,2969,12,374,625,3047,23,16,989,807,5379,6039,3,13,False
114,14,21,2,3061,1,388,570,3150,16,15,829,675,5551,6221,0,21,False
249,24,13,20,3049,39,388,582,3148,23,20,837,683,5545,6214,3,18,False
110,30,2,2,2309,0,316,474,2402,2,1,780,604,4337,4954,2,0,False
714,34,4,3,1026,0,179,585,1135,1,0,1307,965,1868,2271,2,2,True
135,15,5,18,574,22,120,682,692,14,13,1413,1068,1052,1362,4,12,True
188,40,15,11,2718,65,349,714,2787,83,85,1108,906,4986,5632,0,15,False
439,43,4,4,1846,0,296,477,1947,1,0,912,648,3634,4211,1,1,False
63,46,2,1,927,0,170,635,1058,1,0,1380,1037,1721,2104,0,1,False
215,12,16,6,1538,45,248,560,1605,85,77,1404,1019,2819,3328,1,15,False
40,33,6,10,2578,0,338,562,2643,35,27,908,710,4780,5424,1,2,False
161,27,9,15,1410,13,234,567,1539,14,13,1435,1050,2640,3122,3,13,False
126,8,8,5,1172,0,193,573,1248,3,4,1299,950,2085,2514,3,1,False
152,64,3,5,1889,0,296,457,1967,1,0,866,600,3690,4270,2,2,False
149,14,17,5,498,34,113,732,617,51,45,1472,1149,950,1247,3,28,False
21,1,6,3,1805,3,290,483,1894,15,6,996,693,3498,4072,3,0,False
47,6,3,2,2964,113,373,624,3042,90,77,995,808,5374,6031,0,2,False
117,20,5,5,1947,0,300,468,2070,1,0,769,543,3840,4431,1,0,False
203,26,16,25,111,0,54,757,240,1,0,1497,1186,336,503,2,18,True
30,20,8,13,829,2,156,625,952,5,2,1359,1031,1502,1870,3,9,False
6,15,5,4,2978,37,374,616,3048,30,25,977,797,5388,6048,1,4,False
25,11,9,11,1795,40,283,480,1861,25,22,1034,710,3430,3997,2,5,False
15,3,6,3,2059,0,308,426,2107,4,0,708,494,3963,4563,1,1,True
27,24,8,14,2301,0,315,477,2391,3,2,772,602,4329,4946,1,3,False
119,32,3,4,2722,0,350,720,2793,1,0,1118,918,5000,5646,1,1,True
35,29,9,18,1026,85,179,585,1135,129,119,1312,967,1864,2266,3,11,True
78,21,25,8,2941,4,372,631,3037,9,5,983,792,5349,6006,0,25,False
29,31,10,26,2111,0,310,431,2210,1,0,656,485,4052,4658,2,16,True
23,53,9,8,1915,0,297,492,2032,5,3,796,580,3783,4371,3,4,False
74,47,8,13,1760,0,280,498,1822,1,0,1080,738,3328,3884,2,5,False
66,36,3,3,345,0,83,733,438,1,0,1516,1183,641,884,2,2,False
220,8,15,1,1795,55,283,482,1861,81,78,1031,710,3430,3997,1,15,False
93,51,4,2,943,0,171,632,1066,1,0,1375,1029,1751,2135,2,0,False
149,103,5,4,3485,0,436,315,3594,1,0,165,108,6189,6867,0,1,False
79,27,7,7,839,2,159,633,993,9,8,1379,1064,1567,1940,2,11,False
4,7,8,8,1172,82,193,573,1248,109,109,1298,950,2086,2515,3,2,False
85,31,6,7,620,138,127,685,769,183,167,1399,1068,1152,1474,3,3,True
16,17,7,13,3585,0,440,236,3623,1,0,36,13,6208,6886,0,9,False
5,29,4,3,2631,0,341,566,2704,1,0,926,716,4860,5505,0,1,False
39,72,15,35,2399,20,321,477,2475,36,32,810,631,4453,5080,1,14,True
92,9,29,10,455,0,103,735,572,11,8,1471,1149,861,1141,3,26,False
140,32,17,24,1188,0,196,590,1256,1,0,1336,979,2116,2547,2,20,True
25,4,5,2,1720,26,279,524,1805,16,16,1137,800,3277,3825,2,1,True
41,4,4,5,3471,65,427,313,3557,17,13,182,129,6118,6796,0,2,False
23,25,3,5,408,0,95,753,518,1,0,1508,1183,784,1051,1,3,False
18,9,4,4,1058,0,183,571,1159,1,0,1292,956,1924,2332,1,0,False
44,19,11,4,2101,0,310,423,2180,1,0,659,477,4017,4621,3,9,False
5,2,3,3,3583,0,440,238,3623,1,0,44,16,6208,6886,0,0,False
35,8,11,7,829,26,156,625,952,41,32,1357,1031,1502,1870,4,12,False
39,10,8,13,1387,0,229,560,1454,12,10,1433,1027,2530,3007,2,6,True
332,36,4,2,772,0,142,633,860,1,0,1377,1021,1365,1714,1,0,False
127,12,5,5,1731,0,279,517,1811,1,0,1124,777,3287,3839,2,0,True
30,14,4,3,2941,32,372,631,3037,9,7,981,793,5349,6006,0,4,False
102,53,5,15,418,0,96,746,526,1,0,1498,1176,792,1061,2,2,True
49,2,4,2,1631,0,263,568,1726,1,0,1245,903,3078,3606,1,1,True
30,3,31,9,1972,34,305,489,2094,51,40,754,538,3920,4515,3,28,False
294,46,18,16,646,0,132,699,789,1,0,1404,1077,1237,1568,3,24,False
7,18,4,1,2176,0,310,406,2231,1,0,688,522,4087,4693,0,1,False
209,18,10,13,156,105,61,759,288,153,145,1487,1186,409,588,3,13,True
191,38,7,6,1681,0,274,550,1782,1,0,1187,839,3202,3742,2,0,False
34,1,8,5,1227,69,207,574,1299,103,92,1331,970,2198,2637,3,0,True
50,32,5,3,1561,0,254,546,1628,1,0,1360,985,2888,3397,2,0,True
48,2,4,3,559,143,118,695,643,201,179,1436,1080,1024,1330,4,0,True
57,6,10,4,2052,0,308,432,2107,2,1,709,498,3962,4561,2,3,False
155,7,20,4,640,0,129,691,784,7,5,1392,1064,1218,1546,2,18,False
34,2,2,3,2408,0,322,472,2481,33,25,798,624,4470,5098,2,1,True
16,1,3,1,2588,18,338,553,2646,30,23,896,699,4790,5435,1,1,False
328,20,4,3,2643,0,342,600,2726,1,0,952,755,4897,5542,1,1,False
243,91,4,3,2104,0,310,424,2188,1,0,659,483,4030,4635,1,1,False
19,1,8,4,984,1,172,605,1078,3,1,1367,1001,1788,2174,3,0,True
60,58,7,8,1669,3,273,555,1778,7,4,1210,849,3186,3723,2,8,False
198,20,9,11,513,2,116,721,626,1,1,1446,1123,980,1280,2,2,False
26,63,2,1,837,0,158,629,982,1,0,1367,1044,1518,1891,2,0,False
101,35,7,10,2839,127,362,636,2943,92,84,1009,811,5184,5834,2,3,False
35,15,8,7,2412,3,322,482,2493,9,6,812,633,4483,5112,1,4,False
105,7,7,4,2484,32,327,530,2537,39,37,856,675,4584,5221,1,5,True
88,16,7,6,402,17,93,757,504,12,13,1509,1179,756,1021,2,5,True
74,29,31,16,513,0,116,721,626,17,10,1444,1123,981,1281,1,29,False
9,1,3,2,2608,51,338,548,2664,74,70,900,703,4816,5461,1,0,True
6,1,7,4,1371,7,227,576,1442,8,8,1438,1042,2499,2971,2,0,False
80,3,17,1,818,28,154,628,931,51,53,1360,1030,1478,1844,1,14,False
190,48,12,18,2544,0,337,558,2631,1,0,907,715,4736,5379,1,6,False
61,10,4,8,1611,0,260,568,1701,1,0,1275,928,3024,3545,1,6,False
33,2,20,5,622,30,128,684,772,48,36,1399,1067,1161,1484,2,18,False
52,14,6,6,2509,3,331,531,2557,3,2,861,685,4629,5269,1,1,False
260,18,4,5,631,39,129,695,777,44,40,1389,1063,1199,1525,1,1,False
6,4,3,1,3042,0,387,581,3131,1,0,860,701,5516,6183,0,0,False
109,37,3,8,1798,0,286,480,1872,1,0,1022,702,3451,4021,1,3,False
158,49,4,11,1035,0,179,589,1153,1,0,1305,973,1893,2300,2,4,True
238,4,1,1,1393,0,229,557,1456,7,6,1435,1024,2539,3018,0,0,False
80,11,5,7,1650,5,270,564,1751,17,11,1227,883,3137,3669,2,2,False
173,5,13,6,63,107,42,774,200,158,148,1535,1225,266,413,3,10,True
62,38,23,13,223,1,69,780,369,20,20,1493,1193,508,720,2,18,True
31,18,7,7,1564,0,254,547,1635,6,5,1350,978,2897,3406,4,4,False
201,26,20,12,1329,24,224,574,1422,57,54,1421,1045,2437,2899,4,23,False
116,4,9,5,628,20,128,685,773,20,20,1390,1060,1177,1501,3,0,True
47,17,4,4,2222,3,311,415,2261,4,3,714,548,4165,4775,1,2,False
147,58,6,6,2579,16,338,561,2643,23,15,907,709,4780,5424,1,4,True
70,0,3,0,777,0,145,638,893,1,0,1360,1027,1400,1756,1,0,False
79,39,5,12,2869,0,365,622,2984,2,0,983,796,5251,5903,2,2,False
93,35,5,7,1716,0,279,525,1803,18,18,1144,804,3260,3806,3,1,False
45,4,9,4,259,41,73,767,374,47,47,1494,1189,539,761,2,1,False
66,24,6,37,1040,14,180,586,1153,30,26,1306,969,1900,2308,3,13,False
24,33,28,10,1969,1,303,486,2093,5,1,758,537,3906,4500,3,27,False
63,9,2,1,1341,0,226,574,1429,1,0,1444,1059,2469,2936,1,0,False
21,39,5,4,3551,40,438,261,3614,3,2,107,52,6208,6886,0,2,False
6,4,5,2,2240,53,312,422,2278,69,62,745,552,4190,4802,1,0,False
245,69,4,7,1663,0,272,553,1766,1,0,1223,862,3156,3689,2,7,False
162,19,30,6,910,119,166,647,1035,167,153,1405,1054,1692,2073,2,27,True
57,8,4,4,1378,29,228,569,1446,42,28,1433,1036,2507,2981,2,3,False
19,38,7,25,2499,1,329,527,2544,5,1,850,672,4599,5236,2,13,False
15,3,2,2,2959,14,373,625,3042,10,5,997,805,5373,6030,0,1,False
27,3,6,5,2214,16,311,415,2255,31,28,713,541,4141,4748,1,3,False
9,63,12,20,2066,6,310,429,2111,10,3,700,486,3977,4577,3,6,False
